Id,Level,Name,Skill_Text,SkillID,SkillEffectNum,SkillScriptPrefix,SkillScriptPostfix,DamageScript,AttackCount,CreateBuff,PVEDamageRadio,PVEStaticDam,PVEFloatSingingTime,PVEFixSingingTime,PVECoolTime,PVEGroupCoolTimeType,PVEGroupCoolTime,PVPDamageRadio,PVPStaticDam,PVPFloatSingingTime,PVPFixSingingTime,PVPCoolTime,PVPGroupCoolTimeType,PVPGroupCoolTime,LowRange,FarRange,HatredToTarget,HatredPercentToTarget,HatredToMe,HatredPercentToMe,SkillCost,SkillElementEnergy,BattleVehicle,EffectShape,EffectRange,BreakHiding,AshByLua,ConfirmScript,CostScript,CostDesc,SkillDescRep,CreateGroupBuff,Hatredcoefficient,SkillTriggerID,PVEConfigData,PVPConfigData,ServerUUIDData,CostSpiritSpheres,,,,,,
1000150804,1,黑暗沼泽（3人大小aoe）,巫婆,1000150804,1,Monster_WuPo/Monster_WuPo_HeiAnZhaoZe,,DamageNil,1,,18000,0,0,0,25,0,0,28000,0,0,0,45,0,0,0,20,100,,,,,,0,1,0,,0,,,,,,,,,,Monster_Dabafengte|Monster_Dabafengte_DarkWater|0|0|0,,,,,,,
1000150805,1,黑暗沼泽召唤兽,巫婆,1000150805,1,Monster_WuPo/Monster_WuPo_HeiAnZhaoZe_effect,,PhysicalSkillCalc,999,,15000,0,0,3,3600,0,0,15000,0,0,0,0,0,0,0,1.5,100,,,,,,0,1,0,,0,,,,,,,,,,Monster_Dabafengte|Monster_Dabafengte_DarkWater_effect|0|0|0,,,,,,,
1000150901,1,普攻,兽人战士长,1000150901,1,Monster_ShouRenZhanShiZhang/Monster_ShouRenZhanShiZhang_Attack1,,CommonSkillCritCalc,1,,10000,0,0,0,1.4,0,0,10000,0,0,0,1,0,0,0,2.2,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_ShouRenZhanShiZhang|Monster_ShouRenZhanShiZhang_Attack|0|0|0,,,,,,,
1000150902,1,怒爆,兽人战士长,1000150902,1,Monster_ShouRenZhanShiZhang/Monster_ShouRenZhanShiZhang_NuBao,,PhysicalSkillCalc,999,,20000,0,0,0,20,0,0,20000,0,0,0,20,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_ShouRenZhanShi|Monster_ShouRenZhanShi_NuBao|0|0|0,,,,,,,
1000150903,1,螺旋刺击,兽人战士长,1000150903,1,Monster_ShouRenZhanShiZhang/Monster_ShouRenZhanShiZhang_LuoXuanCiJi,,PhysicalSkillCalc,1,,20000,0,0,0,15,0,0,25000,0,0,0,20,0,0,0,3.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_ShouRenYingXiong|Monster_ShouRenYingXiong_LuoXuanCiJi|0|0|0,,,,,,,
1000151001,1,普攻,邪灵魔导士,1000151001,1,Monster_XieLingMoDaoShi/Monster_XieLingMoDaoShi_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1.4,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_HaiShen|Monster_HaiShen_Attack|0|0|0,,,,,,,
1000151002,1,冰冻术,邪灵魔导士,1000151002,1,Monster_XieLingMoDaoShi/Monster_XieLingMoDaoShi_BingDongShu,,MagicSkillCalc,1,200601=3000,10000,0,0.64,0.16,15,1,1.5,10000,0,0.64,0.16,15,1,1.5,0,7,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_HaiShen|Monster_HaiShen_BingDongShu|0|0|0,,,,,,,
1000151003,1,雷击术,邪灵魔导士,1000151003,1,Monster_XieLingMoDaoShi/Monster_XieLingMoDaoShi_LeiJiShu,,MagicSkillCalc,1,,20000,0,0.64,0.16,6,1,1,20000,0,0.64,0.16,3,1,1,0,7,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_HaiShen|Monster_HaiShen_LeiJiShu|0|0|0,,,,,,,
1000151004,1,火箭术,邪灵魔导士,1000151004,1,Monster_XieLingMoDaoShi/Monster_XieLingMoDaoShi_HuoJianShu,,MagicSkillCalc,1,,20000,0,0,0,6,0,0,30000,0,0,0,5,0,0,0,10,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_ZhangLaoShuJing|Monster_ZhangLaoShuJing_HuoJianShu|0|0|0,,,,,,,
1000151101,1,普攻,时间守护者,1000151101,1,Monster_ShiJianShouHuZhe/Monster_ShiJianShouHuZhe_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Mogu|Monster_Mogu_Attack|0|0|0,,,,,,,
1000151102,1,火柱攻击（1级）,时间守护者,1000151102,1,Monster_ShiJianShouHuZhe/Monster_ShiJianShouHuZhe_HuoZhuGongJi,,DamageNil,10,,8000,0,0,0,0,1,0.8,8000,0,1.92,0.48,0,1,0.8,0,5,100,,,,7=50,,0,1,1.5,,1,,,,3|200|60,,,,,,Player_Wizard|Player_Wizard_HuoZhuGongJi_01|0|0|0,,,,,,,
1000151103,1,火柱攻击召唤兽,时间守护者,1000151103,1,Monster_ShiJianShouHuZhe/Monster_ShiJianShouHuZhe_HuoZhuGongJi_effect,,HuoZhuGongJi,10|1,201901=0|202001=10000,18000,0,0,0,10,0,0,6000,200,0,0,10,0,0,0,3,,,,,,,0,,,,0,,,,,,,,,,Player_Wizard|Player_Wizard_HuoZhuGongJi_effect_01|0|0|0,,,,,,,
1000151104,1,睡眠攻击（魔菇）,时间守护者,1000151104,1,Monster_ShiJianShouHuZhe/Monster_ShiJianShouHuZhe_ShuiMianGongJi,,DamageNil,1,901301=10000,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Mogu|Monster_Mogu_ShuiMianGongJi|0|0|0,,,,,,,
1000151201,1,普攻,大古钟,1000151201,1,Monster_DaGuZhong/Monster_DaGuZhong_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1.5,100,,,,,,,,,,,,,,,,,,,,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_Attack|0|0|0,,,,,,,
1000151202,1,眩晕攻击,大古钟,1000151202,1,Monster_DaGuZhong/Monster_DaGuZhong_XuanYunGongJi,,MagicSkillCalc,1,3618201=2000,15000,0,0,0,20,0,0,15000,0,0,0,20,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_Attack|0|0|0,,,,,,,
1000151203,1,地属性攻击,大古钟,1000151203,1,Monster_DaGuZhong/Monster_DaGuZhong_DiShuXingGongJi,,MagicSkillCalc,1,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_DiShuXingGongJi|0|0|0,,,,,,,
1000151301,1,普攻,裘卡,1000151301,1,Monster_QiuKa/Monster_QiuKa_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,3,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_YouLingBoLi|Monster_YouLingBoLi_Attack|0|0|0,,,,,,,
1000151302,1,圣灵召唤,裘卡,1000151302,1,Monster_QiuKa/Monster_QiuKa_ShengLingZhaoHuan,,Holyzhaohuan,1|1|1|1|1,,4000|5000|5000|5000|5000,0|0|0|0|0,0.4,0.1,10,1,0.5,10000|10000|10000|10000|10000,0|0|0|0|0,0.4,0.1,10,1,0.5,0,10,100|100|100|100|100,,,,,,0,0,0,,0,,,,,,,,,,Monster_YouLingBoLi|Monster_YouLingBoLi_ShengLingZhaoHuan|0|0|0,,,,,,,
1000151303,1,黑暗吐息,裘卡,1000151303,1,Monster_QiuKa/Monster_QiuKa_HeiAnTuXi,,MagicSkillCalc,999|999|999|999,,4000|5000|5000|5000|5000,0|0|0|0,0,0,20,0,0,30000|30000|30000|30000,0|0|0|0,0,0,20,0,0,0,10,100,,,,,,0,3,0,,0,,,,,,,,,,Monster_YouLingBoLi|Monster_YouLingBoLi_HeiAnTuXi|0|0|0,,,,,,,
1000151304,1,崩裂术,裘卡,1000151304,1,Monster_QiuKa/Monster_QiuKa_BengLieShu,,MagicSkillCalc,999,,15000,0,1.24,0.248,20,1,1,10000,0,1.24,0.248,20,1,1,0,7,100,,,,,,0,1,3,,0,,,,,,,,,,Monster_BaiYi|Monster_BaiYi_BengLieShu|0|0|0,,,,,,,
1000151401,1,普攻,狂暴雪熊,1000151401,1,Monster_KuangBaoXueXiong/Monster_KuangBaoXueXiong_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1.5,100,,,,,,,,,,,,,,,,,,,,Monster_XueXiong|Monster_XueXiong_Attack|0|0|0,,,,,,,
1000151402,1,霸体,狂暴雪熊,1000151402,1,Monster_KuangBaoXueXiong/Monster_KuangBaoXueXiong_Bati,,DamageNil,1,10203=10000,0,0,0,0,10,1,1,0,0,0,0,10,1,1,0,1,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_XueXiong|Monster_XueXiong_BaTi|0|0|0,,,,,,,
1000151403,1,践踏,狂暴雪熊,1000151403,1,Monster_KuangBaoXueXiong/Monster_KuangBaoXueXiong_JianTa,,PhysicalSkillCalc,999,,18000,0,0,0,20,0,0,20000,0,0,0,20,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_GangZongJuXiong|Monster_GangZongJuXiong_JianTa|0|0|0,,,,,,,
1000151501,1,普攻,卡仑宝宝,1000151501,1,Monster_KaLunBaoBao/Monster_KaLunBaoBao_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1.5,100,,,,,,,,,,,,,,,,,,,,Monster_LiuLangZhiLang|Monster_LiuLangZhiLang_Attack|0|0|0,,,,,,,
1000151502,1,冲锋撕咬,卡仑宝宝,1000151502,1,Monster_KaLunBaoBao/Monster_KaLunBaoBao_ChongFengSiYao,,PhysicalSkillCalc,1,,12000,0,0,0,10,0,0,15000,0,0,0,10,0,0,0,10,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_LiuLangZhiLang|Monster_LiuLangZhiLang_ChongFengSiYao|0|0|0,,,,,,,
1000151503,1,冰冻术,卡仑宝宝,1000151503,1,Monster_KaLunBaoBao/Monster_KaLunBaoBao_BingDongShu,,MagicSkillCalc,1,200601=1500,10000,0,0.64,0.16,15,1,1.5,10000,0,0.64,0.16,15,1,1.5,0,7,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_HaiShen|Monster_HaiShen_BingDongShu|0|0|0,,,,,,,
1000151601,1,普攻,猪笼草,1000151601,1,Monster_ZhuLongCao/Monster_ZhuLongCao_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Aijiouwugong|Monster_Aijiouwugong_Attack|0|0|0,,,,,,,
1000151602,1,毒属性攻击（艾吉欧蜈蚣）,猪笼草,1000151602,1,Monster_ZhuLongCao/Monster_ZhuLongCao_DuShuXingGongJi,,MagicSkillCalc,1,,18000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Aijiouwugong|Monster_Aijiouwugong_DuShuXingGongJi|0|0|0,,,,,,,
1000151603,1,毒液泥沼,猪笼草,1000151603,1,Monster_ZhuLongCao/Monster_ZhuLongCao_DuYeNiZao,,MagicSkillCalc,999,,4000,0,0,1.5,15,0,0,1000,0,0,0,15,0,0,0,20,100,,,,,,0,1,1.5,,0,,,,,,,,,,Monster_Aijiouwugong|Monster_Aijiouwugong_DuYeNiZao|0|0|0,,,,,,,
1000151701,1,普攻,邪恶向日葵,1000151701,1,Monster_XieEXiangRiKui/Monster_XieEXiangRiKui_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Lieying|Monster_Lieying_Attack|0|0|0,,,,,,,
1000151702,1,睡眠攻击,邪恶向日葵,1000151702,1,Monster_XieEXiangRiKui/Monster_XieEXiangRiKui_ShuiMianGongJi,,DamageNil,1,3030801=10000,10000,0,0,0,5,0,0,10000,0,0,0,5,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Lieying|Monster_Lieying_ShuiMianGongJi|0|0|0,,,,,,,
1000151703,1,治愈术,邪恶向日葵,1000151703,1,Monster_XieEXiangRiKui/Monster_XieEXiangRiKui_ZhiYuShu,,CureMonster,1,,400,0,0,0,45,0,0,500,0,0,0,45,,100,,,,,,,,,0,0,0,,0,,,,,,,,,,Monster_Lieying|Monster_Lieying_ZhiYuShu|0|0|0,,,,,,,
1000151801,1,普攻,狂暴蜂兵,1000151801,1,Monster_KuangBaoFengBing/Monster_KuangBaoFengBing_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,3,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_FengHou|Monster_FengHou_Attack|0|0|0,,,,,,,
1000151802,1,沉默攻击,狂暴蜂兵,1000151802,1,Monster_KuangBaoFengBing/Monster_KuangBaoFengBing_ChenMoGongJi,,DamageNil,1,3030701=500,15000,0,0,1.5,20,0,0,0,0,0,0,20,0,0,0,3,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_FengHou|Monster_FengHou_ChenMoGongJi|0|0|0,,,,,,,
1000151803,1,眩晕攻击,狂暴蜂兵,1000151803,1,Monster_KuangBaoFengBing/Monster_KuangBaoFengBing_XuanYunGongJi,,MagicSkillCalc,1,3618201=300,15000,0,0,0,20,0,0,15000,0,0,0,20,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_Attack|0|0|0,,,,,,,
1000151901,1,普攻,朽魔,1000151901,1,Monster_XiuMo/Monster_XiuMo_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_QiuYin|Monster_QiuYin_Attack|0|0|0,,,,,,,
1000151902,1,石化术,朽魔,1000151902,1,Monster_XiuMo/Monster_XiuMo_ShiHuaShu,,DamageNil,1,200501=800,0,0,0.64,0.16,10,1,1.5,0,0,0.64,0.16,0,1,1.5,0,7,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_QiuYin|Monster_QiuYin_ShiHuaShu|0|0|0,,,,,,,
1000151903,1,风属性攻击（蜂兵）,朽魔,1000151903,1,Monster_XiuMo/Monster_XiuMo_FengShuXingGongJi,,MagicSkillCalc,1,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Fengbing|Monster_Fengbing_FengShuXingGongJi|0|0|0,,,,,,,
1000152001,1,普攻,钟塔守护者,1000152001,1,Monster_ZhongTaShouHuZhe/Monster_ZhongTaShouHuZhe_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_Mogu|Monster_Mogu_Attack|0|0|0,,,,,,,
1000152002,1,火柱攻击（1级）,钟塔守护者,1000152002,1,Monster_ZhongTaShouHuZhe/Monster_ZhongTaShouHuZhe_HuoZhuGongJi,,DamageNil,10,,8000,0,1.92,0.48,0,1,0.8,8000,0,1.92,0.48,0,1,0.8,0,5,100,,,,,,0,1,1.5,,1,,,,,,,,,,Player_Wizard|Player_Wizard_HuoZhuGongJi_01|0|0|0,,,,,,,
1000152003,1,火柱攻击召唤兽,钟塔守护者,1000152003,1,Monster_ZhongTaShouHuZhe/Monster_ZhongTaShouHuZhe_HuoZhuGongJi_effect,,HuoZhuGongJi,10|1,201901=0|202001=10000,6000,0,0,0,10,0,0,6000,200,0,0,10,0,0,0,3,,,,,,,0,,,,0,,,,,,,,,,Player_Wizard|Player_Wizard_HuoZhuGongJi_effect_01|0|0|0,,,,,,,
1000152004,1,沉默攻击,钟塔守护者,1000152004,1,Monster_ZhongTaShouHuZhe/Monster_ZhongTaShouHuZhe_ChenMoGongJi,,DamageNil,1,3030701=3000,12000,0,0,1.5,20,0,0,0,0,0,0,20,0,0,0,3,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_FengHou|Monster_FengHou_ChenMoGongJi|0|0|0,,,,,,,
1000152101,1,普攻,阴影之书,1000152101,1,Monster_YinYingZhiShu/Monster_YinYingZhiShu_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KaLiSiGe|Monster_KaLiSiGe_Attack|0|0|0,,,,,,,
1000152102,1,穿刺攻击,阴影之书,1000152102,1,Monster_YinYingZhiShu/Monster_YinYingZhiShu_ChuanCiGongJi,,PhysicalSkillCalc,1,,20000,0,0,0,8,0,0,0,0,0,0,3,0,0,0,2,0,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_DaNaTuoSiZhiZhan|Monster_MoShenYingZi_ChuanCiGongJi|0|0|0,,,,,,,
1000152103,1,吸血攻击,阴影之书,1000152103,1,Monster_YinYingZhiShu/Monster_YinYingZhiShu_XiXue,,PhysicalSkillCalc,1|1,946001=0|946001=10000,18000,0,0,1.5,30,0,0,25000,0,0,0,5,0,0,0,1.5,100,,,,,,0,0,0,0,0,,,,,,,,,,Monster_DeGuLaNanJue|Monster_DeGuLaNanJue_XiXue|0|0|0,,,,,,,
1000152201,1,普攻,邪恶箱,1000152201,1,Monster_XieEXiang/Monster_XieEXiang_NewAttack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_XieEXiang|Monster_XieEXiang_Attack|0|0|0,,,,,,,
1000152202,1,金钱攻击,邪恶箱,1000152202,1,Monster_XieEXiang/Monster_XieEXiang_JinQianGongJi,,PhysicalSkillCalc,1,,18000,0,0,0,15,0,0,35000,0,0,0,15,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KuangBaoYueYeMao|Monster_KuangBaoYueYeMao_JinQianGongJi|0|0|0,,,,,,,
1000152203,1,大地之击,邪恶箱,1000152203,1,Monster_XieEXiang/Monster_XieEXiang_DaDiZhiJi,,DamageNil,999|999,500701=6000|810025201=10000,12000,0,0,0,20,1,1,0,0,0,0,20,1,1,0,3.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KuangBaoYueYeMao|Monster_KuangBaoYueYeMao_DaDiZhiJi|0|0|0,,,,,,,
1000152301,1,普攻,钟怪,1000152301,1,Monster_ZhongGuai/Monster_ZhongGuai_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KaLiSiGe|Monster_KaLiSiGe_Attack|0|0|0,,,,,,,
1000152302,1,致盲攻击,钟怪,1000152302,1,Monster_ZhongGuai/Monster_ZhongGuai_ZhiMangGongJi,,CommonSkillCritCalc,1,2011001=2000,10000,0,0,0,10,0,0,10000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KuangBaoKeRuiMi|Monster_KuangBaoKeRuiMi_ZhiMangGongJi|0|0|0,,,,,,,
1000152303,1,黑暗气息,钟怪,1000152303,1,Monster_ZhongGuai/Monster_ZhongGuai_HeiAnQiXi,,MagicSkillCalc,999|999|999,,5000|10000|5000,0,0,0,20,0,0,10000,0,0,0,2,0,0,0,20,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_DeGuLaNanJue|Monster_DeGuLaNanJue_NengLiangQingXieNei|0|0|0,,,,,,,
1000152401,1,普攻,受到诅咒的箱子,1000152401,1,Monster_ShouDaoZuZhouDeXiangZi/Monster_ShouDaoZuZhouDeXiangZi_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_AnHeiJiSi|Monster_AnHeiJiSi_Attack|0|0|0,,,,,,,
1000152403,1,吸血,受到诅咒的箱子,1000152403,1,Monster_ShouDaoZuZhouDeXiangZi/Monster_ShouDaoZuZhouDeXiangZi_XiXue,,MagicSkillCalc,1|1,3409701=1000,10000|10000,0,0,1.5,20,0,0,30000,0,0,0,1,0,0,0,12,100,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_HaiLiWengBoss|Monster_AnHeiJiSi_XiXue|0|0|0,,,,,,,
1000152501,1,普攻,玩具国王,1000152501,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,3,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_FengHou|Monster_FengHou_Attack|0|0|0,,,,,,,
1000152502,1,召唤玩具士兵,玩具国王,1000152502,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_ZhaoHuanWanJuShiBing,,DamageNil,1,,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,10,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_FengHou|Monster_FengHou_ZhaoHuanFengBing|0|0|0,,,,,,,
1000152503,1,冲锋,玩具国王,1000152503,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_ChongFeng,,MagicSkillCalc,999,3010501=10000,5000,0,0,1.5,0,0,0,5000,0,3,0,0,0,0,0,12,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_ShouRenYingXiong|Monster_ShouRenYingXiong_ChongFeng|0|0|0,,,,,,,
1000152504,1,撞击,玩具国王,1000152504,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_ZhuangJi,,PhysicalSkillCalc,999,503601=10000,20000,0,0,0,20,0,0,20000,0,0,0,20,0,0,0,10,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_ShouRenYingXiong|Monster_ShouRenYingXiong_JianTa|0|0|0,,,,,,,
1000152505,1,冲锋撞击,玩具国王,1000152505,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_ChongFengZhuangJiZuHe,,PhysicalSkillCalc,1,,15000,0,0,1,30,1,0,15000,1,0,0,30,1,0,0,9,200,,,,,,0,0,0,,0,,,,,,,,,,Monster_ShouRenYingXiong|Monster_ShouRenYingXiong_FenNuJianTaZuHe|0|0|0,,,,,,,
1000152506,1,玩具炸弹,玩具国王,1000152506,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_WanJuZhaDan,,MagicSkillCalc,1|1,3251201=10000|3640901=10000,5000|20000,0|3000,0,0,15,0,0,5000|20000,0|0,0,5,15,0,0,0,7,100,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_HaiDaoZhiWangDeZuZhou|Monster_XieHaiFaShi_HaiDaoSuMing|0|0|0,,,,,,,
1000152508,1,喷火木马,玩具国王,1000152508,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_PenHuoMuMa,,MagicSkillCalc,1|1|1|1,3443201=5000|3443201=5000|3443201=5000|3443201=5000|,2000|2000|2000|2000|,0,0,0,20,0,0,2000|2000|2000|2000|,0,0,0,20,0,0,0,8,100,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_FuShiZhuanZhi|Monster_YouLingJianShi_AnAttack|0|0|0,,,,,,,
1000152509,1,玩具盛宴,玩具国王,1000152509,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_WanJuShengYan,,MagicSkillCalc,,,5000,1500,0,0,40,0,0,5000,0,0,0,40,0,0,0,25,100,,,,,,,,,,,,,,,,,,,,Dungeon_SaiYiLianJingXiang|Monster_KaNu_WanJuShengYan|0|0|0,,,,,,,
1000152510,1,玩具盛宴召唤兽,玩具国王,1000152510,1,Monster_WanJuGuoWang/Monster_WanJuGuoWang_WanJuShengYan_Effect,,MagicSkillCalc,999,,20000,0,0,2,40,0,0,5000,0,0,2,40,0,0,0,25,100,,,,,,,,,,,,,,,,,,,,Dungeon_SaiYiLianJingXiang|Monster_KaNu_WanJuShengYan_Effect|0|0|0,,,,,,,
1000152601,1,普攻,长者魔导士,1000152601,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1,0,0,10000,0,0,0,1,0,0,0,7,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_KaLiSiGe|Monster_KaLiSiGe_Attack|0|0|0,,,,,,,
1000152602,1,石化皮肤,长者魔导士,1000152602,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_ShiHuaPiFu,,DamageNil,1|1,2010401=10000|2011101=10000,0,0,0,1.5,25,0,0,0,0,0,0,25,0,0,0,7,100,,,,,,,,,,,,,,,,,,,,Monster_JiangGangZhangYu|Monster_JiangGangZhangYu_ShiHuaPiFu|0|0|0,,,,,,,
1000152603,1,召唤邪灵魔导士,长者魔导士,1000152603,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_ZhaoHuanXieLingMoDaoShi,,DamageNil,1,,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_DiYuMengYan|Monster_DiYuMengYan_ZhaoHuanHeiHu|0|0|0,,,,,,,
1000152604,1,炎爆术,长者魔导士,1000152604,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_YanBaoShu,,PhysicalSkillCalc,999,900701=10000,20000,0,2.5,0,20,0,0,20000,0,0,0,10,0,0,0,10,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_HuangJinChong|Monster_HuangJinChong_HuoQiuShu|0|0|0,,,,,,,
1000152605,1,陨星,长者魔导士,1000152605,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_YunXing,,PhysicalSkillCalc,999,,19000,0,0,0,40,0,0,25000,0,0,3.5,15,0,0,0,12,0,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_DaNaTuoSiZhiZhan|Monster_JueWang_YunXing|0|0|0,,,,,,,
1000152606,1,石化光线,长者魔导士,1000152606,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_ShiHuaGuangXian,,MagicSkillCalc,999|999|999,2011601=10000|2011601=10000|2011601=10000|2011601=10000|2011601=10000,15000|15000|15000,0|0|0,0,0,40,0,0,10000|10000|10000,0|0|0,0,1,6,0,0,0,10,0,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_BossRush|Monster_FaLaoWang_QiYiGuangXian|0|0|0,,,,,,,
1000152607,1,元素紊乱,长者魔导士,1000152607,1,Monster_ZhangZheMoDaoShi/Monster_ZhangZheMoDaoShi_YuanSuWenLuan,,MagicSkillCalc,1|1|1|1,,20000|20000|20000|20000|,0|0|0|0,1.92,0.48,30,1,1.8,20000|20000|20000|20000|,0|0|0|0,1.92,0.48,15,1,1.8,0,12,100,,,,,,0,0,0,,0,,,,,,,,,,Monster_YuanGuHaiShen|Monster_YuanGuHaiShen_LeiJiShu|0|0|0,,,,,,,
1000152701,1,时间诅咒,古钟魔,1000152701,1,Monster_GuZhongMo/Monster_GuZhongMo_Attack,,MagicSkillCalc,5,2016001=10000,10000,0,0,0,2,0,0,10000,0,0,0,7,0,0,0,10,100,,,,,,0,0,0,,0,,,,,,,,,,Dungeon_HeiAnZhiYing|Monster_AnZhiEMo_LingHunTongJi|0|0|0,,,,,,,
