ID,Comment,SceneType,GatheringNav,EventID,StageType,PublicSceneID,SceneCfgFile,SceneUnityFile,ViewType,ViewGridLen,SceneGridFile,SceneAIFile,LoadingTips,LoadingPic,SyncMode,LineRoleCount,RelationMode,SpecialRelation,BGM,EnvironmentSound,MapName,MapSize,MapSizeChange,MapOffset,MapEntryName,MiniMap,MiniMapName,MiniMapSize,CamDis,CamConfig,SceneEnterType,StartPos,StartFace,StartCamFace,IsStaticScene,ReviveType,IsUseItemRevive,ReviveCost,ReviveScenePosition,ReviveSceneFace,ReviveSceneCamera,LandPos,LandFace,LandCamFace,LineWarningRoleNum,LineThresholdRoleNum,LineRecycleRoleNum,Campmatching,IsNeedStore,Vehicle,VehicleFly,BattleVehicle,IsHudWordMask,FirstInCutscene,SceneUiId,CanAutoPath,RecommendLevel,EventTriggerPoint,TeamSyncInterval,MemberConfirm,ForceFollow,Forbid3D,CanMnMapNav,NotReconnect,MerceneryNotAllow,PetNotAllow,EnterCutSceneId,IsFAQImport,DynamicAttrType,HidingFriendlyCanSee,LocalizationArea,ParamKeys,ParamValues
2238,贤者痛苦水晶,3,0,0,5,,RO_JingXiang_XianZheTongKuShuiJing,sc_dungeon_gnshiyanshi_001/sc_dungeon_gnshiyanshi_001,1,,sc_dungeon_gnshiyanshi_001,Dungeons_XianZheTongKuShuiJing_SceneAI,1,2,1,,0,,BGM_NaiveRave,,sc_dungeon_gnshiyanshi_001,276,0.82=1,143=1,,巴雷蒙德的记忆,巴雷蒙德的记忆,512,15,5,,40=30.84=197,90,180,0,1,0,,45.54=30.84=29.06,90,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2239,守护巴雷蒙德,3,0,0,5,,RO_JingXiang_ShouHuBaLeiMengDe,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Dungeons_ShouHuBaLeiMengDe_SceneAI,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,63.34=10.21=58.51,0,180,0,1,0,,63.34=10.21=58.51,0,180,,0,0,200,300,150,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2240,夺回所罗门之钥,3,0,0,5,515,RO_JingXiang_DuoHuiSuoLuoMenZhiYao,sc_jifenta_002/sc_jifenta_002,1,,sc_jifenta_002,Dungeons_DuoHuiSuoLuoMen_SceneAI,1,2,1,,0,,BGM_ThroughTheTower_JiFenDungeon,,sc_jifenta_002,230,0.9=1,5=6,吉芬高塔2层,吉芬塔2层,2F,512,15,,,133.00=25.56=62.41,275,275,0,2,0,,133.00=25.56=62.41,275,275,133.00=25.56=62.41,275,275,80,100,50,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2241,法师佣兵,3,0,0,5,,RO_JingXiang_YongBingFaShi,sc_jifen_001/sc_jifen_001,1,,sc_jifen_001,Common_SceneAI_jifen,1,2,1,,0,,BGM_ThemeOfGeffen_JiFen,,sc_jifen_001,200,0.95=1.2,0=0,吉芬,吉芬,吉芬,512,15,,,152.76=17.03=79.47,90,180,0,1,0,,152.76=17.03=79.47,,,99.1=16.9=43.5,0,180,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,,,,,,,,,
2242,盗贼佣兵,3,0,0,5,,RO_JingXiang_YongBingDaoZei,sc_heidian_001/sc_heidian_001,1,,sc_heidian_001,Dungeons_JingXiang_HeiDianLuanDou_SceneAI,1,2,1,,0,,BGM_DreadAndBold,,sc_heidian_001,100,1=1,0=54,,黑店,,512,15,,,37=21.7=42.4,0,225,0,1,0,,37=21.7=42.4,,,37=21.7=42.4,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,,,,,,,,,,,,,,
2244,黑暗之影,3,0,0,5,26,RO_JingXiang_HeiAnZhiYing,sc_mengluoke_001/sc_mengluoke_001,1,,sc_mengluoke_001,Dungeons_JingXiang_HeiAnZhiYing_SceneAI,1,2,1,,0,,BGM_ThemeOfMorroc_MengLuoKe,,sc_mengluoke_001,230,0.95=1.2,0=0,,梦罗克,梦罗克,512,15,,,58.58=9.91=140.06,90,180,0,1,0,,58.58=9.91=140.06,,,58.58=9.91=140.06,0,180,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2245,元素之道,3,0,0,5,515,RO_JingXiang_YuanSuZhiDao,sc_jifenta_002/sc_jifenta_002,1,,sc_jifenta_002,Dungeons_YuanSuZhiDao_SceneAI,1,2,1,,0,,BGM_ThroughTheTower_JiFenDungeon,,sc_jifenta_002,230,0.9=1,5=6,吉芬高塔2层,吉芬塔2层,2F,512,15,,,112.93=25.60=64.05,275,275,0,2,0,,112.93=25.60=64.05,275,275,133.00=25.56=62.41,275,275,80,100,50,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2246,转生回忆-剑士,3,0,0,5,,RO_ZhuanShengHuiYi,sc_zhuansheng_002/sc_zhuansheng_002,1,,sc_zhuansheng_002,Dungeons_ZhuanShengHuiYi_SceneAI,1,2,1,,0,,BGM_Streamside_NanMen,,sc_zhuansheng_002,250,1=1,0=0,回忆之流,回忆之流,回忆之流,512,15,,,61.63=14.29=167.88,180,180,0,1,0,,61.63=14.29=167.88,0,180,61.63=14.29=167.88,0,0,200,300,150,,1,0,0,0,,,30,0,,,,,,,,,1,1,,,,,,,
2247,转生回忆-法师,3,0,0,5,,RO_ZhuanShengHuiYi_FaShi,sc_zhuansheng_002/sc_zhuansheng_002,1,,sc_zhuansheng_002,Dungeons_ZhuanShengHuiYi_SceneAI_FaShi,1,2,1,,0,,BGM_Streamside_NanMen,,sc_zhuansheng_002,250,1=1,0=0,回忆之流,回忆之流,回忆之流,512,15,,,61.63=14.29=167.88,180,180,0,1,0,,61.63=14.29=167.88,0,180,61.63=14.29=167.88,0,0,200,300,150,,1,0,0,0,,,30,0,,,,,,,,,1,1,,,,,,,
2248,转生回忆-服事,3,0,0,5,,RO_ZhuanShengHuiYi_FuShi,sc_zhuansheng_002/sc_zhuansheng_002,1,,sc_zhuansheng_002,Dungeons_ZhuanShengHuiYi_SceneAI_FuShi,1,2,1,,0,,BGM_Streamside_NanMen,,sc_zhuansheng_002,250,1=1,0=0,回忆之流,回忆之流,回忆之流,512,15,,,61.63=14.29=167.88,180,180,0,1,0,,61.63=14.29=167.88,0,180,61.63=14.29=167.88,0,0,200,300,150,,1,0,0,0,,,30,0,,,,,,,,,1,1,,,,,,,
2249,转生回忆-盗贼,3,0,0,5,,RO_ZhuanShengHuiYi_DaoZei,sc_zhuansheng_002/sc_zhuansheng_002,1,,sc_zhuansheng_002,Dungeons_ZhuanShengHuiYi_SceneAI_DaoZei,1,2,1,,0,,BGM_Streamside_NanMen,,sc_zhuansheng_002,250,1=1,0=0,回忆之流,回忆之流,回忆之流,512,15,,,61.63=14.29=167.88,180,180,0,1,0,,61.63=14.29=167.88,0,180,61.63=14.29=167.88,0,0,200,300,150,,1,0,0,0,,,30,0,,,,,,,,,1,1,,,,,,,
2250,转生回忆-弓手,3,0,0,5,,RO_ZhuanShengHuiYi_GongShou,sc_zhuansheng_002/sc_zhuansheng_002,1,,sc_zhuansheng_002,Dungeons_ZhuanShengHuiYi_SceneAI_GongShou,1,2,1,,0,,BGM_Streamside_NanMen,,sc_zhuansheng_002,250,1=1,0=0,回忆之流,回忆之流,回忆之流,512,15,,,61.63=14.29=167.88,180,180,0,1,0,,61.63=14.29=167.88,0,180,61.63=14.29=167.88,0,0,200,300,150,,1,0,0,0,,,30,0,,,,,,,,,1,1,,,,,,,
2251,转生回忆-商人,3,0,0,5,,RO_ZhuanShengHuiYi_ShangRen,sc_zhuansheng_002/sc_zhuansheng_002,1,,sc_zhuansheng_002,Dungeons_ZhuanShengHuiYi_SceneAI_ShangRen,1,2,1,,0,,BGM_Streamside_NanMen,,sc_zhuansheng_002,250,1=1,0=0,回忆之流,回忆之流,回忆之流,512,15,,,61.63=14.29=167.88,180,180,0,1,0,,61.63=14.29=167.88,0,180,61.63=14.29=167.88,0,0,200,300,150,,1,0,0,0,,,30,0,,,,,,,,,1,1,,,,,,,
2252,职业线45-敏剑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianMingJian,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianMingJian_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2253,职业线45-枪骑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQiangQi,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianQiangQi_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2254,职业线45-法师,3,0,0,5,,RO_JingXiang_ZhiYeXianFaShi,sc_zzfs_002/sc_zzfs_002,1,,sc_zzfs_002,Dungeons_ZhiYeXianFaShi_SceneAI,1,2,1,,0,,BGM_DreadAndBold,,sc_zzfs_002,170,1=1,0=0,,巫师试炼,,512,15,,,55=4=47,0,180,0,2,0,,43=6=66,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2255,职业线45-牧师,3,0,0,5,,RO_JingXiang_ZhiYeXianFuShi,sc_dungeon_shenggeshilian/sc_dungeon_shenggeshilian,1,,sc_dungeon_shenggeshilian,Common_SceneAI_Default,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,sc_dungeon_shenggeshilian,120,0.9=1,0=0,,牧师试炼,,512,15,,,58.65=9=58,0,180,0,2,0,,58.65=10.1=41,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2256,职业线45-双刀,3,0,0,5,1001,RO_JingXiang_ZhiYeXianShuangDao,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianShuangDao_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2257,职业线45-拳刃,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQuanRen,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianQuanRen_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2258,职业线45-猎人,3,0,0,5,1001,RO_JingXiang_ZhiYeXianLieRen,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianLieRen_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,猎人试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2259,职业线45-铁匠,3,0,0,5,1001,RO_JingXiang_ZhiYeXianTieJiang,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianTieJiang_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,铁匠试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2260,职业线48-敏剑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianMingJian2,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2261,职业线48-枪骑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQiangQi2,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2262,职业线48-法师,3,0,0,5,,RO_JingXiang_ZhiYeXianFaShi2,sc_zzfs_002/sc_zzfs_002,1,,sc_zzfs_002,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_zzfs_002,170,1=1,0=0,,巫师试炼,,512,15,,,55=4=47,0,180,0,2,0,,43=6=66,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2263,职业线48-牧师,3,0,0,5,,RO_JingXiang_ZhiYeXianFuShi2,sc_dungeon_shenggeshilian/sc_dungeon_shenggeshilian,1,,sc_dungeon_shenggeshilian,Common_SceneAI_Default,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,sc_dungeon_shenggeshilian,120,0.9=1,0=0,,牧师试炼,,512,15,,,58.65=9=58,0,180,0,2,0,,58.65=10.1=41,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2264,职业线48-双刀,3,0,0,5,1001,RO_JingXiang_ZhiYeXianShuangDao2,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2265,职业线48-拳刃,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQuanRen2,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2266,职业线48-猎人,3,0,0,5,1001,RO_JingXiang_ZhiYeXianLieRen2,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,猎人试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2267,职业线48-铁匠,3,0,0,5,1001,RO_JingXiang_ZhiYeXianTieJiang2,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,铁匠试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2268,职业线50-防骑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQiShi3,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,180,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2269,职业线50-火属性吟唱,3,0,0,5,11,RO_JingXiang_ZhiYeXianFaShi3,sc_shamochadao_001/sc_shamochadao_001,1,,sc_shamochadao_001,Dungeons_ZhiYeXianFaShi02_SceneAI,1,2,1,,0,,BGM_DreadAndBold,,sc_shamochadao_001,185,0.95=1.2,25=8,,巫师试炼,,512,15,,,122.97=1.70=105.99,0,180,0,2,0,,122.97=1.70=105.99,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2270,职业线50-牧师群体治疗,3,0,0,5,,RO_JingXiang_ZhiYeXianFuShi2270,sc_dungeon_shenggeshilian/sc_dungeon_shenggeshilian,1,,sc_dungeon_shenggeshilian,Dungeons_ZhiYeXianPriest_SceneAI_2270,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,sc_dungeon_shenggeshilian,120,0.9=1,0=0,,牧师试炼,,512,15,,,58.65=9=58,0,180,0,2,0,,58.65=10.1=41,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2271,职业线50-盗贼潜入,3,0,0,5,,RO_JingXiang_QianRuShiLian,sc_chenchuanmigong_002/sc_chenchuanmigong_002,1,,sc_chenchuanmigong_002,Dungeons_QianRuShiLian_SceneAI,1,2,1,,0,,BGM_DreamersDream,,sc_chenchuanmigong_002,245,0.84=1,-8=-4,,刺客试炼,,512,15,,,178.87=43.38=116.58,180,0,0,1,0,,178.87=43.38=116.58,180,0,178.87=43.38=116.58,180,0,0,0,0,,1,1,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2272,职业线50-弓手AOE,3,0,0,5,1001,RO_JingXiang_ZhiYeXianLieRen2272,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianHunter_SceneAI_2272,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,猎人试炼,,512,15,,,49.5=16=40,180,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2273,职业线50-铁匠无视体型,3,0,0,5,8,RO_JingXiang_ZhiYeXianTieJiang3,sc_gebulinsenlin_001/sc_gebulinsenlin_001,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_gebulinsenlin_001,260,0.9=1.2,-4=-9,,铁匠试炼,,512,15,,,57.04=1.58=166.05,8,188,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2274,职业线53-敏剑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianMingJian4,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2275,职业线53-枪骑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQiangQi4,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2276,职业线53-法师,3,0,0,5,,RO_JingXiang_ZhiYeXianFaShi4,sc_zzfs_002/sc_zzfs_002,1,,sc_zzfs_002,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_zzfs_002,170,1=1,0=0,,巫师试炼,,512,15,,,55=4=47,0,180,0,2,0,,43=6=66,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2277,职业线53-牧师,3,0,0,5,,RO_JingXiang_ZhiYeXianFuShi4,sc_dungeon_shenggeshilian/sc_dungeon_shenggeshilian,1,,sc_dungeon_shenggeshilian,Common_SceneAI_Default,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,sc_dungeon_shenggeshilian,120,0.9=1,0=0,,牧师试炼,,512,15,,,58.65=9=58,0,180,0,2,0,,58.65=10.1=41,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2278,职业线53-双刀,3,0,0,5,1001,RO_JingXiang_ZhiYeXianShuangDao4,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2279,职业线53-拳刃,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQuanRen4,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2280,职业线53-猎人,3,0,0,5,1001,RO_JingXiang_ZhiYeXianLieRen4,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,猎人试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2281,职业线53-铁匠,3,0,0,5,1001,RO_JingXiang_ZhiYeXianTieJiang4,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_Default,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,铁匠试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2282,职业线55-敏剑攻速,3,0,0,5,1001,RO_JingXiang_ZhiYeXianMinJian5,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_GongSuShiLianKnight_SceneAI,1,2,1,,0,,BGM_Angelica,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=50,0,0,0,1,0,,49.5=16=50,,,,0,0,0,0,0,,1,1,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2283,职业线55-冰雷combo,3,0,0,5,,RO_JingXiang_ZhiYeXianFaShi5,sc_zzfs_002/sc_zzfs_002,1,,sc_zzfs_002,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_zzfs_002,170,1=1,0=0,,巫师试炼,,512,15,,,57=5=67,180,0,0,2,0,,43=6=66,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2284,职业线55-暗障光障应用考核,3,0,0,5,,RO_JingXiang_ZhiYeXianFuShi3,sc_dungeon_shenggeshilian/sc_dungeon_shenggeshilian,1,,sc_dungeon_shenggeshilian,Dungeons_ZhiYeXianFuShi_SceneAI,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,sc_dungeon_shenggeshilian,120,0.9=1,0=0,,牧师试炼,,512,15,,,58.65=9=58,0,180,0,2,0,,58.65=10.1=41,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2285,职业线55-刺客攻速,3,0,0,5,1001,RO_JingXiang_ZhiYeXianShuangDao5,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_GongSuShiLianCiKe_SceneAI,1,2,1,,0,,BGM_Angelica,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,刺客试炼,,512,15,,,49.5=16=50,0,0,0,1,0,,49.5=16=50,,,,0,0,0,0,0,,1,1,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2286,职业线55-猎人攻速,3,0,0,5,1001,RO_JingXiang_ZhiYeXianLieRen5,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_GongSuShiLianGongShou_SceneAI,1,2,1,,0,,BGM_Angelica,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,猎人试炼,,512,15,,,49.5=16=50,0,0,0,1,0,,49.5=16=50,,,,0,0,0,0,0,,1,1,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2287,职业线55-铁匠大地之击应用,3,0,0,5,1001,RO_JingXiang_ZhiYeXianTieJiang5,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_ZhiYeXianTieJiang05_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,铁匠试炼,,512,15,,,49.5=16=40,180,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
2288,职业线60-敏剑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianMingJian6,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_JingXiang_ZhiYeXian60_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2289,职业线60-枪骑,3,0,0,5,1001,RO_JingXiang_ZhiYeXianQiangQi6,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Dungeons_JingXiang_ZhiYeXian60_SceneAI,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,骑士试炼,,512,15,,,49.5=16=40,0,180,0,1,0,,49.5=16=50,,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
2290,职业线60-法师,3,0,0,5,,RO_JingXiang_ZhiYeXianFaShi6,sc_zzfs_002/sc_zzfs_002,1,,sc_zzfs_002,Dungeons_JingXiang_ZhiYeXian60_SceneAI,1,2,1,,0,,BGM_DreadAndBold,,sc_zzfs_002,170,1=1,0=0,,巫师试炼,,512,15,,,55=4=47,0,180,0,2,0,,43=6=66,0,180,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
