SkillEffectId,UUID
编号,唯一Id，程序用
1000126701,Monster_DaJiaoLongXia|Monster_DaJiaoLongXia_PuGong|0|0|0
1000126801,Monster_ShenHaiDianMan|Monster_ShenHaiDianMan_Attack|0|0|0
1000126802,Monster_ShenHaiDianMan|Monster_ShenHaiDianMan_BingDongShu|0|0|0
1000126803,Monster_ShenHaiDianMan|Monster_ShenHaiDianMan_LeiMingShu|0|0|0
1000126804,Monster_ShenHaiDianMan|Monster_ShenHaiDianMan_ShuiShuXingGongJi|0|0|0
1000126901,Monster_JiangGangZhangYu|Monster_JiangGangZhangYu_Attack|0|0|0
1000126902,Monster_JiangGangZhangYu|Monster_JiangGangZhangYu_ZhiYuShu|0|0|0
1000126903,Monster_JiangGangZhangYu|Monster_JiangGangZhangYu_TouZhiChangMaoGongJi|0|0|0
1000126904,Monster_JiangGangZhangYu|Monster_JiangGangZhangYu_ShiHuaPiFu|0|0|0
1000126905,Monster_JiangGangZhangYu|Monster_JiangGangZhangYu_ShuiShuXingGongJi|0|0|0
1000127001,Monster_SaiDuLa|Monster_SaiDuLa_Attack|0|0|0
1000127002,Monster_SaiDuLa|Monster_SaiDuLa_YinSuTouZhi|0|0|0
1000127003,Monster_SaiDuLa|Monster_SaiDuLa_ChuXue|0|0|0
1000127004,Monster_SaiDuLa|Monster_SaiDuLa_ShuiShuXingGongJi|0|0|0
1000127101,Monster_DiAoSi|Monster_DiAoSi_Attack|0|0|0
1000127102,Monster_DiAoSi|Monster_DiAoSi_ShuiQiuShu|0|0|0
1000127103,Monster_DiAoSi|Monster_DiAoSi_ShuiShuXingGongJi|0|0|0
1000127201,Monster_XueXiong|Monster_XueXiong_Attack|0|0|0
1000127202,Monster_XueXiong|Monster_XueXiong_BaTi|0|0|0
1000127203,Monster_XueXiong|Monster_XueXiong_ChangMaoCiJi|0|0|0
1000127301,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_Attack|0|0|0
1000127302,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_DiShuXingGongJi|0|0|0
1000127303,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_NuBao|0|0|0
1000127304,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_BaTi|0|0|0
1000127305,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_ShunJianYiDong|0|0|0
1000127306,Monster_KuangBaoDaJiaoXiong|Monster_KuangBaoDaJiaoXiong_Attack|0|0|0
1000127401,Monster_KuangBaoKeRuiMi|Monster_KuangBaoKeRuiMi_Attack|0|0|0
1000127402,Monster_KuangBaoKeRuiMi|Monster_KuangBaoKeRuiMi_ZhiMangGongJi|0|0|0
1000127403,Monster_KuangBaoKeRuiMi|Monster_KuangBaoKeRuiMi_ZuZhouGongJi|0|0|0
1000127404,Monster_KuangBaoKeRuiMi|Monster_KuangBaoKeRuiMi_ShunJianYiDong|0|0|0
1000127501,Monster_FenNuBoBoLi|Monster_FenNuBoBoLi_Attack|0|0|0
1000127502,Monster_FenNuBoBoLi|Monster_FenNuBoBoLi_DuShuXingGongJi|0|0|0
1000127503,Monster_FenNuBoBoLi|Monster_FenNuBoBoLi_DuXingGongJi|0|0|0
1000127601,Monster_KuangBaoTangLang|Monster_KuangBaoTangLang_Attack|0|0|0
1000127602,Monster_KuangBaoTangLang|Monster_KuangBaoTangLang_DiShuXingGongJi|0|0|0
1000127603,Monster_KuangBaoTangLang|Monster_KuangBaoTangLang_Attack|0|0|0
1000127604,Monster_KuangBaoTangLang|Monster_KuangBaoTangLang_DuoDuanGongJi|0|0|0
1000127605,Monster_KuangBaoTangLang|Monster_KuangBaoTangLang_ZhaoHuanTangLang|0|0|0
1000127701,Monster_Xiaobafengte|Monster_Xiaobafengte_Attack|0|0|0
1000127702,Monster_Xiaobafengte|Monster_Xiaobafengte_AnShuXingGongJi|0|0|0
1000127703,Monster_Xiaobafengte|Monster_Xiaobafengte_ZuZhouGongJi|0|0|0
1000127704,Monster_Xiaobafengte|Monster_Xiaobafengte_ZuZhouGongJi|0|0|0
1000127801,Monster_XunJieTangLang|Monster_XunJieTangLang_Attack|0|0|0
1000127802,Monster_KuangBaoTangLang|Monster_KuangBaoTangLang_DiShuXingGongJi|0|0|0
1000127803,Monster_XunJieTangLang|Monster_XunJieTangLang_ZhiYuShu|0|0|0
1000127804,Monster_XunJieTangLang|Monster_XunJieTangLang_DuoDuanGongJi|0|0|0
1000127901,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_Attack|0|0|0
1000127902,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_ChongFengJian|0|0|0
1000127903,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_ZhiMangGongJi|0|0|0
1000127904,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_FengShuXingGongJi|0|0|0
1000130201,Monster_Anshenguan|Monster_Anshenguan_BengLieShu|0|0|0
1000130202,Monster_Anshenguan|Monster_Anshenguan_ZhiMangGongJi|0|0|0
1000130203,Monster_Anshenguan|Monster_Anshenguan_NengLiangQingXieNei|0|0|0
1000130204,Monster_Anshenguan|Monster_Anshenguan_BuSiAttack|0|0|0
1000130205,Monster_Anshenguan|Monster_Anshenguan_Attack|0|0|0
1000130301,Monster_FeiXingMoShu|Monster_FeiXingMoShu_Attack|0|0|0
1000130302,Monster_FeiXingMoShu|Monster_FeiXingMoShu_ChuanCiGongJi|0|0|0
1000130303,Monster_FeiXingMoShu|Monster_FeiXingMoShu_XiXue|0|0|0
1000130401,Monster_JingYao|Monster_JingYao_ShiHuaShu|0|0|0
1000130402,Monster_JingYao|Monster_JingYao_AnShuXingGongJi|0|0|0
1000130403,Monster_JingYao|Monster_JingYao_XiXue|0|0|0
1000130404,Monster_JingYao|Monster_JingYao_Attack|0|0|0
1000130405,Monster_JingYao|Monster_JingYao_MoFaFanShe|0|0|0
1000130501,Monster_KaLaTeXiaoChou|Monster_KaLaTeXiaoChou_Attack|0|0|0
1000130502,Monster_KaLaTeXiaoChou|Monster_KaLaTeXiaoChou_TiaoXin|0|0|0
1000130503,Monster_KaLaTeXiaoChou|Monster_KaLaTeXiaoChou_FengShuXingGongJi|0|0|0
1000130601,Monster_AiLiSiNvPu|Monster_AiLiSiNvPu_ZhiYuShu|0|0|0
1000130602,Monster_AiLiSiNvPu|Monster_AiLiSiNvPu_MoFaXiaoGuoJieChu|0|0|0
1000130603,Monster_AiLiSiNvPu|Monster_AiLiSiNvPu_ZhaoHuanSuiCong|0|0|0
1000130604,Monster_AiLiSiNvPu|Monster_AiLiSiNvPu_Attack|0|0|0
1000130701,Monster_XianZheChong|Monster_XianZheChong_BingJianShu|0|0|0
1000130702,Monster_XianZheChong|Monster_XianZheChong_HuoJianShu|0|0|0
1000130703,Monster_XianZheChong|Monster_XianZheChong_LeiJiShu|0|0|0
1000130801,Monster_XieHaiLangRen|Monster_XieHaiLangRen_GeDang|0|0|0
1000130802,Monster_XieHaiLangRen|Monster_XieHaiLangRen_FanJiGongJi|0|0|0
1000130803,Monster_XieHaiLangRen|Monster_XieHaiLangRen_ChongFengGongJi|0|0|0
1000130804,Monster_XieHaiLangRen|Monster_XieHaiLangRen_ChongFengGongJi_GongJi|0|0|0
1000130805,Monster_XieHaiLangRen|Monster_XieHaiLangRen_ChongFengGongJi_ZuHeJi|0|0|0
1000130806,Monster_XieHaiLangRen|Monster_XieHaiLangRen_Attack|0|0|0
1000130807,Monster_XieHaiLangRen|Monster_XieHaiLangRen_JianSheGongJi|0|0|0
1000130808,Monster_XieHaiLangRen|Monster_XieHaiLangRen_BuSiAttack|0|0|0
1000130809,Monster_XieHaiLangRen|Monster_XieHaiLangRen_Attack|0|0|0
1000130810,Monster_XieHaiLangRen|Monster_XieHaiLangRen_BaDaoZhan|0|0|0
1000130811,Monster_XieHaiLangRen|Monster_XieHaiLangRen_QiZhan|0|0|0
1000130901,Monster_XieHaiZhanFu|Monster_XieHaiZhanFu_WuShiFangYu|0|0|0
1000130902,Monster_XieHaiZhanFu|Monster_XieHaiZhanFu_JianSheGongJi|0|0|0
1000130903,Monster_XieHaiZhanFu|Monster_XieHaiZhanFu_Attack|0|0|0
1000130904,Monster_XieHaiZhanFu|Monster_XieHaiZhanFu_Attack|0|0|0
1000131001,Monster_RuiBiOu|Monster_RuiBiOu_TiaoXin|0|0|0
1000131002,Monster_RuiBiOu|Monster_RuiBiOu_YinSuTouZhi|0|0|0
1000131003,Monster_RuiBiOu|Monster_RuiBiOu_Dushuxinggongji|0|0|0
1000131004,Monster_RuiBiOu|Monster_RuiBiOu_Attack|0|0|0
1000131005,Monster_RuiBiOu|Monster_RuiBiOu_LiuXueGongJi|0|0|0
1000131101,Monster_AXiuLuoKuangZhanShi|Monster_AXiuLuoKuangZhanShi_Dushuxinggongji|0|0|0
1000131102,Monster_AXiuLuoKuangZhanShi|Monster_AXiuLuoKuangZhanShi_FengShuXingGongJi|0|0|0
1000131103,Monster_AXiuLuoKuangZhanShi|Monster_AXiuLuoKuangZhanShi_Attack|0|0|0
1000131201,Monster_FuShiZhanFu|Monster_FuShiZhanFu_Dushuxinggongji|0|0|0
1000131202,Monster_FuShiZhanFu|Monster_FuShiZhanFu_BuSiAttack|0|0|0
1000131203,Monster_FuShiZhanFu|Monster_FuShiZhanFu_Attack|0|0|0
1000131301,Monster_XieEShiZheNew|Monster_XieEShiZhe_YinSuTouZhi|0|0|0
1000131302,Monster_XieEShiZheNew|Monster_XieEShiZhe_AnShuXingGongJi|0|0|0
1000131303,Monster_XieEShiZheNew|Monster_XieEShiZhe_Attack|0|0|0
1000131401,Monster_JuanJiaChong|Monster_JuanJiaChong_DiShuXingGongJi|0|0|0
1000131402,Monster_JuanJiaChong|Monster_JuanJiaChong_AttackNew|0|0|0
1000131501,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_ChongFengJian|0|0|0
1000131502,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_ZhiMangGongJi|0|0|0
1000131503,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_FengShuXingGongJi|0|0|0
1000131504,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_ShiHuaPiFu|0|0|0
1000131505,Monster_BianFuGongJianShou|Monster_BianFuGongJianShou_Attack|0|0|0
1000131601,Monster_HuXiRen|Monster_HuXiRen_KuangJi|0|0|0
1000131602,Monster_HuXiRen|Monster_HuXiRen_ShuiShuXingGongJi|0|0|0
1000131603,Monster_HuXiRen|Monster_HuXiRen_Attack|0|0|0
1000131701,Monster_ShiTing|Monster_ShiTing_NiZhaoDi|0|0|0
1000131702,Monster_ShiTing|Monster_ShiTing_DiShuXingGongJi|0|0|0
1000131703,Monster_ShiTing|Monster_ShiTing_Attack|0|0|0
1000131801,Monster_KuangBaoMiNuoSi|Monster_KuangBaoMiNuoSi_Attack|0|0|0
1000131802,Monster_KuangBaoMiNuoSi|Monster_KuangBaoMiNuoSi_BengLieShu|0|0|0
1000131803,Monster_KuangBaoMiNuoSi|Monster_KuangBaoMiNuoSi_DaDiZhiJi|0|0|0
1000131804,Monster_KuangBaoMiNuoSi|Monster_KuangBaoMiNuoSi_ZhaoHuanMiNuoSi|0|0|0
1000131901,Monster_KaLiSiGe|Monster_KaLiSiGe_WeaponUp|0|0|0
1000131902,Monster_KaLiSiGe|Monster_KaLiSiGe_WuYingZhiYa|0|0|0
1000131903,Monster_KaLiSiGe|Monster_KaLiSiGe_JianSheGongJi|0|0|0
1000131904,Monster_KaLiSiGe|Monster_KaLiSiGe_Attack|0|0|0
1000132002,Monster_YouLingJianShi|Monster_YouLingJianShi_ZiDongFangYu|0|0|0
1000132003,Monster_YouLingJianShi|Monster_YouLingJianShi_NuBao|0|0|0
1000132004,Monster_YouLingJianShi|Monster_YouLingJianShi_WeaponUp|0|0|0
1000132005,Monster_YouLingJianShi|Monster_YouLingJianShi_Attack|0|0|0
1000132102,Monster_YouLingGongJianShou|Monster_YouLingGongJianShou_ChongFengJian|0|0|0
1000132103,Monster_YouLingGongJianShou|Monster_YouLingGongJianShou_Attack|0|0|0
1000132601,Monster_ShiTing|Monster_ZhaoHuanXiaoShiTing|0|0|0
1000135001,Monster_ShouYaGuai|Monster_ShouYaGuai_Attack|0|0|0
1000135002,Monster_ShouYaGuai|Monster_ShouYaGuai_ChuanCiGongJi|0|0|0
1000135003,Monster_ShouYaGuai|Monster_ShouYaGuai_XiXue|0|0|0
1000135004,Monster_ShouYaGuai|Monster_ShouYaGuai_QunTiJiQu|0|0|0
1000135005,Monster_ShouYaGuai|Monster_ShouYaGuai_AnYingJian|0|0|0
1000135006,Monster_ShouYaGuai|Monster_ShouYaGuai_AnYingJian_Effect|0|0|0
1000135007,Monster_ShouYaGuai|Monster_ShouYaGuai_ZhaoHuanFeiXingMoShu|0|0|0
1000135008,Monster_ShouYaGuai|Monster_ShouYaGuai_ShunJianYiDong|0|0|0
1000135101,Monster_EXiaoShouLing|Monster_EXiaoShouLing_LingHunTongJi|0|0|0
1000135102,Monster_EXiaoShouLing|Monster_EXiaoShouLing_AnHeiLeiMing|0|0|0
1000135103,Monster_EXiaoShouLing|Monster_EXiaoShouLing_Attack|0|0|0
1000135104,Monster_EXiaoShouLing|Monster_EXiaoShouLing_MoFaFanShe|0|0|0
1000135105,Monster_EXiaoShouLing|Monster_EXiaoShouLing_ZhaoHuanKaLaTeXiaoChou|0|0|0
1000135106,Monster_EXiaoShouLing|Monster_EXiaoShouLing_AnShiZiShenPan|0|0|0
1000135107,Monster_EXiaoShouLing|Monster_EXiaoShouLing_ShunJianYiDong|0|0|0
1000135201,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_ZuZhouGongJi|0|0|0
1000135202,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_EMengJiangLin|0|0|0
1000135203,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_LingHunShenYuan|0|0|0
1000135204,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_LingHunShenYuan_Effect|0|0|0
1000135205,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_Attack|0|0|0
1000135206,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_ZhaoHuanXieEShiZhe|0|0|0
1000135207,Monster_MiHuanZhiWang|Monster_MiHuanZhiWang_ShunJianYiDong|0|0|0
1000135301,Monster_ShenYuanQiShi|Monster_DarkNight_Attack|0|0|0
1000135302,Monster_ShenYuanQiShi|Monster_DarkNight_AnHeiChongZhuang|0|0|0
1000135303,Monster_ShenYuanQiShi|Monster_DarkNight_ShenYuanAnMou|0|0|0
1000135304,Monster_ShenYuanQiShi|Monster_DarkNight_JianRenThree|0|0|0
1000135305,Monster_ShenYuanQiShi|Monster_DarkNight_Attack2|0|0|0
1000135306,Monster_ShenYuanQiShi|Monster_DarkNight_ZhaoHuanYouLingGongJianShou|0|0|0
1000135307,Monster_ShenYuanQiShi|Monster_DarkNight_ShunJianYiDong|0|0|0
1000135401,Monster_ShiShenZhe|Monster_ShiShenZhe_LuoXuanJiCi|0|0|0
1000135402,Monster_ShiShenZhe|Monster_ShiShenZhe_MinMieZhiJi|0|0|0
1000135403,Monster_ShiShenZhe|Monster_ShiShenZhe_AnShiZiShenPan|0|0|0
1000135404,Monster_ShiShenZhe|Monster_ShiShenZhe_Attack|0|0|0
1000135405,Monster_ShiShenZhe|Monster_ShiShenZhe_ZhaoHuanYouLingGongJianShou|0|0|0
1000135406,Monster_ShiShenZhe|Monster_ShiShenZhe_ShunJianYiDong|0|0|0
1000135501,Monster_Aisienmonv|Monster_Aisienmonv_HuanYingChangQiang|0|0|0
1000135502,Monster_Aisienmonv|Monster_Aisienmonv_MoFaJinGu|0|0|0
1000135503,Monster_Aisienmonv|Monster_Aisienmonv_KongJuYinHun|0|0|0
1000135504,Monster_Aisienmonv|Monster_Aisienmonv_XinLingZhenBo|0|0|0
1000135505,Monster_Aisienmonv|Monster_Aisienmonv_Attack|0|0|0
1000135506,Monster_Aisienmonv|Monster_Aisienmonv_ZhaoHuanRuiBiOu|0|0|0
1000135507,Monster_Aisienmonv|Monster_Aisienmonv_ShunJianYiDong|0|0|0
1000136301,Monster_KaiMeiLa|Monster_KaiMeiLa_YanHuoJian|0|0|0
1000136302,Monster_Qingshe|Monster_Qingshe_DiShuXingGongJi|0|0|0
1000136303,Monster_KaiMeiLa|Monster_KaiMeiLa_DuYePenShe|0|0|0
1000136304,Monster_KaiMeiLa|Monster_KaiMeiLa_ZhaoHuanShe|0|0|0
1000136305,Monster_KaiMeiLa|Monster_KaiMeiLa_RongYanBaoFa|0|0|0
1000136306,Dungeon_DaNaTuoSiZhiZhan|Monster_JueWang_RongYanBaoFa_Effect|0|0|0
1000136307,Monster_KaiMeiLa|Monster_KaiMeiLa_ZhaoHuanBianFuGongJianShou|0|0|0
1000136308,Monster_KaiMeiLa|Monster_KaiMeiLa_HanDiMengJi|0|0|0
1000136309,Monster_KaiMeiLa|Monster_KaiMeiLa_WeiLiTiSheng|0|0|0
1000136310,Monster_KaiMeiLa|Monster_KaiMeiLa_Attack|0|0|0
1000136311,Monster_KaiMeiLa|Monster_KaiMeiLa_SanChongJiGuang|0|0|0
1000136312,Monster_KaiMeiLa|Monster_KaiMeiLa_ShunJianYiDong|0|0|0
1000136313,Monster_KaiMeiLa|Monster_KaiMeiLa_WuChongJiGuang|0|0|0
1000136314,Monster_KaiMeiLa|Monster_KaiMeiLa_HuoQiuShu|0|0|0
1000136315,Monster_KaiMeiLa|Monster_KaiMeiLa_SheShiHuaNingShi|0|0|0
1000136316,Monster_KaiMeiLa|Monster_KaiMeiLa_QiYiGuangXian|0|0|0
1000136317,Monster_KaiMeiLa|Monster_KaiMeiLa_YunXing|0|0|0
1000136318,Monster_KaiMeiLa|Monster_KaiMeiLa_DuoChongYunXing|0|0|0
1000136319,Monster_KaiMeiLa|Monster_KaiMeiLa_ShiZiHuoYan|0|0|0
1000136320,Monster_KaiMeiLa|Monster_KaiMeiLa_ZhaoHuanShiZiHuoYan|0|0|0
1000136401,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_Attack|0|0|0
1000136402,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_LingHunTongJi|0|0|0
1000136403,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_DiYuShenPan|0|0|0
1000136404,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_HeiAnShunJian|0|0|0
1000136405,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_ZhaoHuanAnShenGuan|0|0|0
1000136406,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_LingHunKuoSan|0|0|0
1000136407,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_SiYao|0|0|0
1000136408,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_ChongFeng02|0|0|0
1000136409,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_ZhaoHuanEling|0|0|0
1000136410,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_AGITiSheng|0|0|0
1000136411,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_HeiAnJianLao|0|0|0
1000136412,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_YunShiShu|0|0|0
1000136413,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_YunShiShu_effect|0|0|0
1000136414,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_HeiAnJianLao_effect|0|0|0
1000136415,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_HeiAnJianLao_effect2|0|0|0
1000136416,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_ShunJianYiDong|0|0|0
1000136417,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_LingHunNiZhao|0|0|0
1000136418,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_YouLingZuZhou|0|0|0
1000136419,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_KongJuYinHun|0|0|0
1000136420,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_ZhaoHuanMiHuanZhiWang|0|0|0
1000136421,Monster_HeiAnZhiWang|Monster_HeiAnZhiWang_ChuiFeng_02|0|0|0
1000136501,Monster_EXiaoNanJue|Monster_EXiaoNanJue_AnChaoYongChang|0|0|0
1000136502,Monster_EXiaoNanJue|Monster_EXiaoNanJue_LingHunKuoSan|0|0|0
1000136503,Monster_EXiaoNanJue|Monster_EXiaoNanJue_Attack|0|0|0
1000136504,Monster_EXiaoNanJue|Monster_EXiaoNanJue_AGITiSheng|0|0|0
1000136505,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ZhaoHuanKaLaTeXiaoChou|0|0|0
1000136506,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ZhaoHuanEXiaoShouLing|0|0|0
1000136507,Monster_EXiaoNanJue|Monster_EXiaoNanJue_LeiBaoShu|0|0|0
1000136508,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ChenMoGongJi|0|0|0
1000136509,Monster_EXiaoNanJue|Monster_EXiaoNanJue_LeiJiShu|0|0|0
1000136510,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ZhaoHuanLongJuanFeng|0|0|0
1000136511,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ShunJianYiDong|0|0|0
1000136512,Monster_EXiaoNanJue|Monster_EXiaoNanJue_AnChaoYongChang_Effect|0|0|0
1000136513,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ChuiFeng|0|0|0
1000136514,Monster_EXiaoNanJue|Monster_EXiaoNanJue_ZhaoHuanChuiFeng|0|0|0
1000136515,Monster_EXiaoNanJue|Monster_EXiaoNanJue_GuangYuChenMo|0|0|0
1000136516,Monster_EXiaoNanJue|Monster_EXiaoNanJue_Heal|0|0|0
1000136517,Monster_EXiaoNanJue|Monster_EXiaoNanJue_HuanYingChangDao|0|0|0
1000136601,Monster_XueXingQiShi|Monster_XueXingQiShi_Attack|0|0|0
1000136602,Monster_XueXingQiShi|Monster_XueXingQiShi_LiLiangTiSheng|0|0|0
1000136603,Monster_XueXingQiShi|Monster_XueXingQiShi_ZhaoHuanKaLiSiGe|0|0|0
1000136604,Monster_XueXingQiShi|Monster_XueXingQiShi_ZiDongFangYu|0|0|0
1000136605,Monster_XueXingQiShi|Monster_XueXingQiShi_DaoRenFengBao|0|0|0
1000136606,Monster_XueXingQiShi|Monster_XueXingQiShi_ShiZiFenXun|0|0|0
1000136607,Monster_XueXingQiShi|Monster_XueXingQiShi_QiChengGongJi|0|0|0
1000136608,Monster_XueXingQiShi|Monster_XueXingQiShi_LieDiLianJi|0|0|0
1000136609,Monster_XueXingQiShi|Monster_XueXingQiShi_ChongFeng|0|0|0
1000136610,Monster_XueXingQiShi|Monster_XueXingQiShi_ZhaoHuanShenYuanQiShi|0|0|0
1000136611,Monster_XueXingQiShi|Monster_XueXingQiShi_ShunJianYiDong|0|0|0
1000136612,Monster_XueXingQiShi|Monster_XueXingQiShi_LieDiLianJi_effect|0|0|0
1000136613,Monster_XueXingQiShi|Monster_XueXingQiShi_LieDiLianJi_effect2|0|0|0
1000136614,Monster_XueXingQiShi|Monster_XueXingQiShi_LieDiLianJi_effect3|0|0|0
1000136615,Monster_XueXingQiShi|Monster_XueXingQiShi_DiYuShenPan|0|0|0
1000136616,Player_Knight|Player_Knight_ShiZiFenXun|0|0|0
1000150201,Monster_LvBingRen|Monster_LvBingRen_ZhiYuShu|0|0|0
1000150202,Monster_LvBingRen|Monster_LvBingRen_BuSiAttack|0|0|0
1000150203,Monster_LvBingRen|Monster_LvBingRen_Attack|0|0|0
1000150301,Monster_XieELiHe|Monster_XieELiHe_Attack|0|0|0
1000150302,Monster_XieELiHe|Monster_XieELiHe_JinQianGongJi|0|0|0
1000150303,Monster_XieELiHe|Monster_XieELiHe_ChangMaoCiJi|0|0|0
1000150401,Monster_Bingboli|Monster_Bingboli_NewAttack|0|0|0
1000150402,Monster_Bingboli|Monster_Bingboli_NewBingdongshu|0|0|0
1000150403,Monster_Bingboli|Monster_Bingboli_NewShuishuxinggongji|0|0|0
1000150404,Monster_Bingboli|Monster_Bingboli_BingShuangLingYu|0|0|0
1000150501,Monster_WanJuShiBing|Monster_WanJuShiBing_Attack|0|0|0
1000150601,Monster_TianBingRen|Monster_TianBingRen_Attack|0|0|0
1000150602,Monster_TianBingRen|Monster_TianBingRen_BingJianShu|0|0|0
1000150603,Monster_TianBingRen|Monster_TianBingRen_ShengAttack|0|0|0
1000150701,Monster_YiTePiaoChong|Monster_YiTePiaoChong_Attack|0|0|0
1000150702,Monster_YiTePiaoChong|Monster_YiTePiaoChong_ChuanCiGongJi|0|0|0
1000150703,Monster_YiTePiaoChong|Monster_YiTePiaoChong_ChenMoGongJi|0|0|0
1000150801,Monster_WuPo|Monster_WuPo_Attack|0|0|0
1000150802,Monster_WuPo|Monster_WuPo_ZuZhouGongJi|0|0|0
1000150803,Monster_WuPo|Monster_WuPo_ChenMoGongJi|0|0|0
1000150804,Monster_WuPo|Monster_WuPo_HeiAnZhaoZe|0|0|0
1000150805,Monster_WuPo|Monster_WuPo_HeiAnZhaoZe_effect|0|0|0
1000150901,Monster_ShouRenZhanShiZhang|Monster_ShouRenZhanShiZhang_Attack1|0|0|0
1000150902,Monster_ShouRenZhanShiZhang|Monster_ShouRenZhanShiZhang_NuBao|0|0|0
1000150903,Monster_ShouRenZhanShiZhang|Monster_ShouRenZhanShiZhang_LuoXuanCiJi|0|0|0
1000151001,Monster_XieLingMoDaoShi|Monster_XieLingMoDaoShi_Attack|0|0|0
1000151002,Monster_XieLingMoDaoShi|Monster_XieLingMoDaoShi_BingDongShu|0|0|0
1000151003,Monster_XieLingMoDaoShi|Monster_XieLingMoDaoShi_LeiJiShu|0|0|0
1000151004,Monster_XieLingMoDaoShi|Monster_XieLingMoDaoShi_HuoJianShu|0|0|0
1000151101,Monster_ShiJianShouHuZhe|Monster_ShiJianShouHuZhe_Attack|0|0|0
1000151102,Monster_ShiJianShouHuZhe|Monster_ShiJianShouHuZhe_HuoZhuGongJi|0|0|0
1000151103,Monster_ShiJianShouHuZhe|Monster_ShiJianShouHuZhe_HuoZhuGongJi_effect|0|0|0
1000151104,Monster_ShiJianShouHuZhe|Monster_ShiJianShouHuZhe_ShuiMianGongJi|0|0|0
1000151201,Monster_DaGuZhong|Monster_DaGuZhong_Attack|0|0|0
1000151202,Monster_DaGuZhong|Monster_DaGuZhong_XuanYunGongJi|0|0|0
1000151203,Monster_DaGuZhong|Monster_DaGuZhong_DiShuXingGongJi|0|0|0
1000151301,Monster_QiuKa|Monster_QiuKa_Attack|0|0|0
1000151302,Monster_QiuKa|Monster_QiuKa_ShengLingZhaoHuan|0|0|0
1000151303,Monster_QiuKa|Monster_QiuKa_HeiAnTuXi|0|0|0
1000151304,Monster_QiuKa|Monster_QiuKa_BengLieShu|0|0|0
1000151401,Monster_KuangBaoXueXiong|Monster_KuangBaoXueXiong_Attack|0|0|0
1000151402,Monster_KuangBaoXueXiong|Monster_KuangBaoXueXiong_Bati|0|0|0
1000151403,Monster_KuangBaoXueXiong|Monster_KuangBaoXueXiong_JianTa|0|0|0
1000151501,Monster_KaLunBaoBao|Monster_KaLunBaoBao_Attack|0|0|0
1000151502,Monster_KaLunBaoBao|Monster_KaLunBaoBao_ChongFengSiYao|0|0|0
1000151503,Monster_KaLunBaoBao|Monster_KaLunBaoBao_BingDongShu|0|0|0
1000151601,Monster_ZhuLongCao|Monster_ZhuLongCao_Attack|0|0|0
1000151602,Monster_ZhuLongCao|Monster_ZhuLongCao_DuShuXingGongJi|0|0|0
1000151603,Monster_ZhuLongCao|Monster_ZhuLongCao_DuYeNiZao|0|0|0
