Id,Name,Desc1,Desc,Desc2,DefaultEquipID,PresentID,PresentRatio,UnitSkillID,BornBuff,AI,IsCopyHatredList,AIStartTime,AIHeartInterval,AIHeartIntervalCombat,UnitTypeLevel,MonsterID,HatredBuildType,HatredDeleteType,ScreenLimit,SelfLimit,LimitType,LimitRadius,MobPVECoexistencelimit,MobPVPCoexistencelimit,FightTargetOffsetDegree,MiniMapIcon,BuffCanCall,UnitRace,UnitAttrType,UnitSize,MoveSpeed,ASPD,IsInitiative,HatredAway,HatredAwayStateDuration,Sight,HatredBuildAngle,HatredDetectionInterval,IgnoreDead,IgnoreHide,BodyDisappearTime,UnitLevel,DynamicAttr,AtkDef,STR,INT,AGI,VIT,DEX,LUK,BaseHP,BaseSP,BaseATK,BaseMATK,BaseDEF,BaseMDEF,HIT,FLEE,CRI,CRI_RES,WEAPON_ATK,WEAPON_MATK,DEF,MDEF,DEF_IGNORE,SheildIgnore,MDEF_IGNORE,BaseExp,JobExp,Award,StealAward,DropDoodad,BloodLineNum,MonsterDesc,IsCountData,DeadEffcet,IsDummy,CanChangeColor,HugeMonsterColliders,IsDynamicGroup,DefaultGroup,EntityShowScript,AlwaysShowOnMap,NotShowOnMap,IsShowInHandBook,IsFieldMonster,FeaturesDesc,OutViewMove,HatredAllience,EVO,CanFeelSkill,ElfId,AlwaysShowHud,IsFAQImport,DynamicAtk,DynamicHp,,,,,,
14466,卡浩,单人材料本MINI,火120-129MINI,狂暴月夜猫,,11097,1.3,1000181304=1|1000181307=1|1000181301=1|1000181302=1|1000181303=1|1000181305=1|1000181306=1,902001=10000|3654901=10000,Common_Mini_KaHao,1,1,1,0.2,2,,,,,,,,,,,5,0,2,3,0,6.2,115,1,2=15,1500,8,,1000,1,1,0,120,,,81,65,61,55,66,73,803906,0,0,0,0,0,316,153,59,39,9791,3905,61,66,400,80,0,,,,,,4,,1,3200,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14467,古钟魔,单人材料本MINI,地120-129MINI,古钟魔,,11055,1.1,1000152701=1|1000152702=1|1000152704=1,902001=10000|3654901=10000,Common_Mini_GuZhongMo,1,1,1,0.2,2,,,,,,,,,,,5,0,5,2,0,6.2,145,1,2=15,1500,8,,1000,1,1,2,120,,,68,41,24,35,81,15,917979,0,0,0,0,0,301,190,59,39,7399,3964,24,81,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14468,愤怒钟乳巨石怪,单人材料本MINI,地120-129MINI,愤怒钟乳巨石怪,,11081,1,1000161601=1|1000161602=1|1000161603=1|1000161604=1|1000161605=1|1000161607=1|1000161608=1|1000161609=1,902001=10000|3654901=10000,Common_Mini_FenNuZhongRuJuShiGuai,1,1,1,0.2,2,,,,,,,,,,,5,0,5,2,1,6.2,136,1,2=15,1500,8,,1000,1,1,2,120,,,67,1,61,48,69,5,852069,0,0,0,0,0,313,153,59,39,8325,4025,61,69,400,80,0,,,,,,4,,1,3165,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14469,六翼哈比,单人材料本MINI,风120-129MINI,六翼哈比,,11096,1.2,1000181201=1|1000181202=1|1000181203=1|1000181204=1|1000181205=1|1000181206=1|1000181208=1|1000181209=1,902001=10000|3654901=10000,Common_Mini_LiuYiNiaoRenHaBi,1,1,1,0.2,2,,,,,,,,,,,5,0,2,1,0,6.2,151,1,2=15,1500,8,,1000,1,1,2,120,,,71,31,39,50,96,12,839101,0,0,0,0,0,286,175,59,39,6737,3977,39,96,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14470,米杜沙女王,单人材料本MINI,水120-129MINI,,,11080,1,1000161501=1|1000161502=1|1000161503=1|1000161504=1|1000161505=1|1000161506=1|1000161508=1|1000161509=1,902001=10000|3654901=10000,Common_Mini_MiDuShaNvWang,1,1,1,0.2,2,,,,,,,,,,,5,0,2,4,1,6.2,113,1,2=15,1500,8,,1000,1,1,2,120,,,99,79,68,65,69,15,793129,0,0,0,0,0,313,146,59,39,9450,3901,68,69,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14471,兽牙怪,单人材料本MINI,暗不死120-129MINI,兽牙怪,,11022,1.5,1000135001=1|1000135002=1|1000135003=1|1000135004=1|1000135005=1,902001=10000|3654901=10000,Common_Mini_ShouYaGuai,1,1,1,0.2,2,,,,,,,,,,,5,0,5,7,0,6.2,139,1,2=15,1500,8,,1000,1,1,2,120,,,105,73,105,75,108,65,740545,0,0,0,0,0,274,109,59,39,6947,3892,105,108,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14472,迷幻之王,单人材料本MINI,暗不死120-129MINI,迷幻之王,,11021,1,1000135201=1|1000135202=1|1000135203=1|1000135205=1,902001=10000|3654901=10000,Common_Mini_MiHuanZhiWang,1,1,1,0.2,2,,,,,,,,,,,5,0,2,9,1,6.2,150,1,2=15,1500,8,,1000,1,1,2,120,,,82,100,36,55,102,88,844136,0,0,0,0,0,280,178,59,39,6527,3847,36,102,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14473,深渊骑士,单人材料本MINI,暗不死120-129MINI,深渊骑士,,11028,1,1000135301=1|1000135302=1|1000135303=1|1000135304=1|1000135305=1|1000135306=1|1000135307=1,902001=10000|3654901=10000,Common_Mini_ShenYuanQiShi,1,1,1,0.2,2,,,,,,,,,,,5,0,1,7,1,5.5,156,1,2=15,1500,8,,1000,1,1,2,120,,,121,70,97,68,55,37,813216,0,0,0,0,0,331,117,59,39,5194,3907,55,97,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14474,弑神者,单人材料本MINI,暗不死120-129MINI,弑神者,,11029,1.5,1000135401=1|1000135402=1|1000135403=1|1000135404=1,902001=10000|3654901=10000,Common_Mini_ShiShenZhe,1,1,1,0.2,2,,,,,,,,,,,5,0,5,7,1,5.5,156,1,2=15,1500,8,,1000,1,1,2,120,,,102,65,139,62,130,65,698755,0,0,0,0,0,252,75,59,39,5540,3906,139,130,400,80,0,,,,,,4,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14601,小鸡,单人材料本,火1~49,小鸡,,10163,1,1000116901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,2,3.93,150,1,2=15,1500,8,,1000,0,0,2,40,,,2,0,9,10,10,3,689,0,0,0,0,0,204,101,2,1,230,136,9,10,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14602,蛋壳小鸡,单人材料本,火1~49,蛋壳小鸡,,10070,1,1000107001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,2,3.93,150,1,2=15,1500,8,,1000,0,0,2,40,,,2,3,8,8,9,3,695,0,0,0,0,0,205,102,2,1,231,132,8,9,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14603,土波利,单人材料本,火1~49,土波利,,10054,1,1000105401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,3,0,3.1,131,1,2=15,1500,8,,1000,0,0,2,40,,,8,0,1,1,6,2,722,0,0,0,0,0,208,109,2,1,266,138,1,6,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14604,沙漠幼狼,单人材料本,火1~49,沙漠幼狼,,10076,1,1000107101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,2,5.05,120,1,2=15,1500,8,,1000,0,0,2,40,,,10,5,12,8,17,7,662,0,0,0,0,0,197,98,2,1,281,128,12,17,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14605,蝎子,单人材料本,火1~49,蝎子,,10051,1,1000105103=1=1=2000|1000105101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,3,2,3.93,121,1,2=15,1500,8,,1000,0,1,2,40,,,12,5,15,10,19,5,649,0,0,0,0,0,195,95,2,1,275,128,15,19,0,0,0,,,,,,1,,1,130006,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14606,绿棉虫,单人材料本,地1-49,绿棉虫,,10002,1,1000100201=1=0=10000,,Common_Monster_Wild_Evolution,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,2,2.6,116,1,2=15,1500,8,,1000,0,1,2,40,,,3,2,5,5,12,5,833,0,0,0,0,0,202,105,2,1,317,133,5,12,0,0,0,,,,,,1,,1,130001,,1,,,2,,,,,,,,,1004=100,,,,,,,,,,,,
14607,树精,单人材料本,地1-49,树精,,10029,1,1000102901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,0,3.93,116,1,2=15,1500,8,,1000,0,0,2,40,,,6,4,3,8,12,5,840,0,0,0,0,0,202,107,2,1,306,130,3,12,0,0,0,,,,,,1,,1,130004,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14608,小野猪,单人材料本,地1-49,小野猪,,10008,1,1000100801=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,2,5.05,118,1,2=15,1500,8,,1000,0,0,2,40,,,4,2,8,9,21,18,794,0,0,0,0,0,193,102,4,2,300,128,8,21,0,0,0,,,,,,1,,1,130005,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14609,蝗虫,单人材料本,地1-49,蝗虫,,10006,1,1000100602=1=1=2000|1000100601=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,0,3.93,106,1,2=15,1500,8,,1000,0,1,2,40,,,12,4,18,8,17,5,776,0,0,0,0,0,197,92,2,1,314,130,18,17,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14610,森灵,单人材料本,地1-49,森灵,,10027,1,1000102701=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,0,3.93,147,1,2=15,1500,8,,1000,0,0,2,40,,,2,5,6,14,12,35,830,0,0,0,0,0,202,104,6,4,218,117,6,12,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14611,溜溜猴,单人材料本,地1-49,溜溜猴,,10024,1,1000102401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,2,3.93,147,1,2=15,1500,8,,1000,0,0,2,40,,,20,20,11,34,19,10,791,0,0,0,0,0,195,99,2,1,175,99,11,19,0,0,0,,,,,,1,,1,130010,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_ASSISTOTHERS_FEATURES><color=$$Blue$$>协助同类</color></a>,,1024,,,,,,,,,,,,,
14612,兵蚁,单人材料本,地1-49,兵蚁,,10111,1,1000111101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,2,5.04,135,1,2=15,1500,8,,1000,0,1,2,40,,,15,10,16,30,23,15,762,0,0,0,0,0,191,94,3,2,216,113,16,23,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14613,工蚁,单人材料本,地1-49,工蚁,,10110,1,1000111001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,2,3.93,135,1,2=15,1500,8,,1000,0,1,2,40,,,19,8,19,36,27,15,740,0,0,0,0,0,187,91,3,2,203,115,19,27,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14614,曼陀罗魔花,单人材料本,地1-49,曼陀罗魔花,,10010,1,1000101001=1=0=10000,902101=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,0,0,111,1,1=10,1500,8,,1000,0,0,2,40,,,12,5,3,5,10,5,846,0,0,0,0,0,204,107,2,1,302,129,3,10,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14615,白蚁,单人材料本,地1-49,白蚁,,10109,1,1000110901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,2,3.1,135,1,2=15,1500,8,,1000,0,1,2,40,,,11,10,20,40,24,10,747,0,0,0,0,0,190,90,2,1,227,113,20,24,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14616,锹形虫,单人材料本,地1-49,锹形虫,,10169,1,1000117501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,0,3.93,123,1,2=15,1500,8,,1000,0,0,2,40,,,10,25,12,36,21,35,781,0,0,0,0,0,193,98,6,4,245,83,12,21,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14617,大脚熊,单人材料本,地1-49,大脚熊,,10170,1,1000117602=1=1=5000|1000117601=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,1,2.82,137,1,2=15,1500,8,,1000,0,0,2,40,,,18,0,4,7,12,0,836,0,0,0,0,0,202,106,2,1,219,138,4,12,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14618,狸猫,单人材料本,地1-49,狸猫,,10023,1,1000102301=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,2,3.93,121,1,2=15,1500,8,,1000,0,0,2,40,,,16,5,34,16,27,5,695,0,0,0,0,0,187,76,2,1,260,127,34,27,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14619,松鼠,单人材料本,地1-49,松鼠,,10030,1,1000103001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,2,5.05,106,1,2=15,1500,8,,1000,0,0,2,40,,,22,20,13,30,38,10,722,0,0,0,0,0,176,97,2,1,272,100,13,38,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14620,狼,单人材料本,地1-49,狼,,10034,1,1000103401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,0,3.93,147,1,2=15,1500,8,,1000,0,0,2,40,,,27,15,24,30,33,5,704,0,0,0,0,0,183,86,2,1,160,109,24,33,0,0,0,,,,,,1,,1,130008,,1,,,2,,,,,,,,1034,,,,,,,,,,,,,
14621,摩卡,单人材料本,地1-49,摩卡,,10124,1,1000112401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,1,3.1,102,1,2=15,1500,8,,1000,0,0,2,40,,,18,5,9,28,43,5,718,0,0,0,0,0,171,101,2,1,296,124,9,43,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14622,基尔瑟,单人材料本,地1-49,基尔瑟,,10101,1,1000110101=1=0=10000|1000110102=1=1=500|1000110103=1=1=2000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,2,2,2,3.93,107,1,2=15,1500,8,,1000,0,1,2,40,,,27,10,19,30,28,15,736,0,0,0,0,0,189,91,3,2,249,113,19,28,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14623,苍蝇,单人材料本,风1-49,苍蝇,,10009,1,1000100901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,1,2,3.93,146,1,2=15,1500,8,,1000,0,1,2,40,,,3,0,4,4,7,5,711,0,0,0,0,0,207,106,2,1,238,137,4,8,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14624,克瑞米,单人材料本,风1-49,克瑞米,,10011,1,1000101101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,1,2,3.93,139,1,2=15,1500,8,,1000,0,1,2,40,,,1,2,40,16,16,55,651,0,0,0,0,0,198,70,10,6,228,114,1,1,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14625,秃鹰,单人材料本,风1-49,秃鹰,,10075,1,1000107201=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,1,0,5.05,142,1,2=15,1500,8,,1000,0,0,2,40,,,3,0,7,6,13,5,686,0,0,0,0,0,201,103,2,1,249,136,7,13,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14626,绿苍蝇,单人材料本,风1-49,绿苍蝇,,10126,1,1000112601=1=0=10000|1000112602=1=1=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,1,2,5.04,146,1,2=15,1500,8,,1000,0,1,2,40,,,30,10,62,20,56,10,432,0,0,0,0,0,165,48,2,1,156,117,62,56,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_ASSISTOTHERS_FEATURES><color=$$Blue$$>协助同类</color></a>,,1126,,,,,,,,,,,,,
14627,达拉蛙,单人材料本,水1-49,达拉蛙,,10020,1,1000102001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,0,3.93,99,1,2=15,1500,8,,1000,0,0,2,40,,,25,18,10,10,30,2,601,0,0,0,0,0,184,100,2,1,287,109,10,30,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14628,罗达蛙,单人材料本,水1-49,罗达蛙,,10025,1,1000102501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,0,3.93,99,1,2=15,1500,8,,1000,0,0,2,40,,,12,0,6,4,14,9,653,0,0,0,0,0,200,104,2,1,329,135,6,14,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14629,魔菇,单人材料本,水1-49,魔菇,,10026,1,1000102601=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,0,3.93,106,1,2=15,1500,8,,1000,0,0,2,40,,,15,0,5,10,12,0,661,0,0,0,0,0,202,105,2,1,305,137,5,12,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14630,冰波利,单人材料本,水1-49,冰波利,,10053,1,1000105301=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,0,3.1,106,1,2=15,1500,8,,1000,0,0,2,40,,,24,5,5,10,30,15,613,0,0,0,0,0,184,105,3,2,269,124,5,30,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14631,海葵,单人材料本,水1-49,海葵,,10091,1,1000109101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,2,0,160,1,2=15,1500,8,,1000,0,0,2,40,,,10,0,9,14,35,2,590,0,0,0,0,0,179,101,2,1,179,136,9,35,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
14632,水母,单人材料本,水1-49,水母,,10092,1,1000109201=1=0=10000|1000109202=1=1=500|1000109203=1=1=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,2,2.8,86,1,2=15,1500,8,,1000,0,0,2,40,,,24,22,27,18,29,15,562,0,0,0,0,0,188,83,3,2,313,97,27,29,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14633,螃蟹,单人材料本,水1-49,螃蟹,,10096,1,1000109601=1=0=10000|1000109602=1=1=2000|1000109603=1=1=2000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,2,3.1,118,1,2=15,1500,8,,1000,0,0,2,40,,,35,20,21,28,33,15,566,0,0,0,0,0,187,89,3,2,203,98,21,33,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14634,蜗牛,单人材料本,水1-49,蜗牛,,10164,1,1000117001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,4,1,2.6,97,1,2=15,1500,8,,1000,0,0,2,40,,,16,10,20,11,21,5,600,0,0,0,0,0,193,90,2,1,319,120,20,21,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14635,盗虫,单人材料本,暗不死1-49,盗虫,,10005,1,1000100501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,7,2,5.05,135,1,2=15,1500,8,,1000,0,1,2,40,,,19,0,7,10,12,5,689,0,0,0,0,0,202,103,2,1,217,135,7,12,0,0,0,,,,,,1,,1,130003,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
14636,白鼠,单人材料本,暗不死1-49,白鼠,,10047,1,1000104701=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,7,2,5.05,112,1,2=15,1500,8,,1000,0,0,2,40,,,21,0,6,12,10,1,697,0,0,0,0,0,204,104,2,1,269,136,6,10,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
14637,吸血蝙蝠,单人材料本,暗不死1-49,吸血蝙蝠,,10050,1,1000105001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,7,2,5.05,136,1,2=15,1500,8,,1000,0,0,2,40,,,15,5,19,20,20,1,636,0,0,0,0,0,194,91,2,1,224,127,19,20,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14638,浮勒盗虫,单人材料本,暗不死1-49,浮勒盗虫,,10166,1.3,1000117202=1=1=1000|1000117201=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,7,0,3.93,150,1,2=15,1500,8,,1000,0,1,2,40,,,12,10,10,23,24,10,648,0,0,0,0,0,190,100,2,1,192,116,10,24,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_ASSISTOTHERS_FEATURES><color=$$Blue$$>协助同类</color></a>,,1172,,,,,,,,,,,,,
14639,玛勒盗虫,单人材料本,暗不死1-49,玛勒盗虫,,10167,1.3,1000117302=1=1=1000|1000117301=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,7,0,2.82,150,1,2=15,1500,8,,1000,0,0,2,40,,,17,5,37,22,31,13,560,0,0,0,0,0,183,73,3,2,177,123,37,31,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,1173,,,,,,,,,,,,,
14640,红蝙蝠,单人材料本,暗不死1-49,红蝙蝠,,10173,1,1000117901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,7,2,3.27,136,1,2=15,1500,8,,1000,0,0,2,40,,,35,22,34,24,50,20,515,0,0,0,0,0,173,76,4,2,161,95,34,50,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14641,邪骸海盗,单人材料本,暗不死1-49,邪骸海盗,,10094,1,1000109402=1=1=500|1000109401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,3.93,112,1,2=15,1500,8,,1000,0,0,2,40,,,35,15,25,25,30,10,593,0,0,0,0,0,191,85,2,1,221,108,25,30,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14642,腐尸,单人材料本,暗不死1-49,腐尸,,10128,1,1000112801=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,3.1,69,1,2=15,1500,8,,1000,0,0,2,40,,,15,0,8,17,15,0,678,0,0,0,0,0,199,102,2,1,397,136,8,15,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14643,邪骸战士,单人材料本,暗不死1-49,邪骸战士,,10168,1,1000117401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,3.93,88,1,2=15,1500,8,,1000,0,0,2,40,,,24,5,15,30,19,1,649,0,0,0,0,0,195,95,2,1,310,125,15,19,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14644,邪骸食人鱼,单人材料本,暗不死1-49,邪骸食人鱼,,10257,1,1000125401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,3.93,112,1,2=15,1500,8,,1000,0,0,2,40,,,35,15,25,25,30,10,594,0,0,0,0,0,190,85,2,1,221,108,24,29,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
14645,大嘴鸟,单人材料本,火50-59,大嘴鸟,,10098,1,1000109801=1=0=10000|1000109803=1=1=500|1000109804=1=1=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,1,3.93,121,1,2=15,1500,8,,1000,0,0,2,50,,,21,5,10,13,28,5,4242,0,0,0,0,0,202,110,13,8,400,186,10,28,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,<a href=MarkTips@@ATTR_TIPS_ASSISTOTHERS_FEATURES><color=$$Blue$$>协助同类</color></a>,,1098,,,,,,,,,,,,,
