Id,Name,Prefab,AudioPath,Atlas,Icon,BoundRadius,BoundHeight,IdleAnim,IdleFAnim,RunSpeed,RunPercent,IsLoopMoveAudio,BaseRunSpeed,RunAnim,RunFAnim,BeHitTime,BeHitAnim,BeHitRule,StunAnim,SingingAnim,DeadAnim,BornAnim,BornAnimTime,BeginFxID,BeginFxPoint,ClimbIdleAnim,ClimbUpAnim,ClimbDownAnim,ClimbLeftAnim,ClimbRightAnim,ClimbToIdleUpAnim,ClimbToIdleDownAnim,IdleToClimbUpAnim,IdleToClimbDownAnim,BornBuff,HugeMonsterColliders,OpenAnim,FreeStyleAnim,IdleComboAnim,AnimationFx
211012,灵魂碎片,Item_Collect_LingHunSuiPian,,MonsterIcon003,Monster_Zhanchangshuijing.png,0.5,1,Item_Collect_LingHunSuiPian_Idle,0=Item_Collect_LingHunSuiPian_Idle,,0,0,,Item_Collect_LingHunSuiPian_Idle,Item_Collect_LingHunSuiPian_Idle,0.1,Item_Collect_LingHunSuiPian_Idle,,Item_Collect_LingHunSuiPian_Idle,Item_Collect_LingHunSuiPian_Idle,Item_Collect_LingHunSuiPian_Idle,,,,,,,,,,,,,,,,,,,
211013,修女玩家变身,Common_F_Default,,NpcIcon01,NPC_F_XiuNv.png,0.5,2,NPC_F_Public05_Idle,0=NPC_F_Public05_Idle,4,0,0,,NPC_F_Public05_Run,NPC_F_Public05_Run,0.1,NPC_F_Public05_BeHit,,NPC_F_Public05_Idle,NPC_F_Public05_Idle,NPC_F_Public05_Death,,,,,,,,,,,,,,,,,,,
211014,神父,NPC_M_JiSi,,NpcIcon01,NPC_M_JiSi.png,0.5,2,NPC_M_JiSi_Idle,0=NPC_M_JiSi_Idle,3,0,0,,NPC_M_JiSi_Walk,NPC_M_JiSi_Walk,0.1,NPC_M_JiSi_Idle,,NPC_M_JiSi_Idle,NPC_M_JiSi_Idle,NPC_M_JiSi_Idle,,,,,,,,,,,,,,,,,,,
211015,普隆德拉卫兵,Common_M_Default,NPC/NPC_M_MenWei,NpcIcon01,NPC_weibing.png,0.5,1,NPC_M_MenWei_Idle,0=NPC_M_MenWei_Idle,3,0,0,,NPC_M_MenWei_Walk,NPC_M_MenWei_Walk,0.1,,,,,,,,,,,,,,,,,,,,,,,,
211016,剑士（男）,Common_M_Default,,,,0.5,2,Swordman_M_IdleF,0=Swordman_M_IdleF,4,0,0,4.5,Swordman_M_RunF,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Swordman_M_IdleF,Swordman_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
211017,服事（女）,Common_F_Default,,,,0.5,2,Acolyte_F_IdleF,0=Acolyte_F_IdleF,4,0,0,4.5,Acolyte_F_RunF,Acolyte_F_RunF,0.1,Acolyte_F_BeHit,,Acolyte_F_Stun,Acolyte_F_Skill_Singing_01_Hide,Acolyte_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
211018,法师（男）,Common_M_Default,,,,0.5,2,Magician_M_IdleF,0=Magician_M_IdleF,4,0,0,4.5,Magician_M_RunF,Magician_M_RunF,0.1,Magician_M_BeHit,,Magician_M_Stun,Magician_M_Skill_Singing_01_Stick,Magician_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
211019,盗贼（男）,Common_M_Default,,,,0.5,2,Thief_M_IdleF,0=Thief_M_IdleF,4,0,0,4.5,Thief_M_RunF,Thief_M_RunF,0.1,Thief_M_BeHit,,Thief_M_Stun,Thief_M_IdleF,Thief_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
211020,弓箭手（女）,Common_F_Default,,,,0.5,2,Archer_F_IdleF,0=Archer_F_IdleF,4,0,0,4.5,Archer_F_RunF,Archer_F_RunF,0.1,Archer_F_BeHit,,Archer_F_Stun,Archer_F_IdleF,Archer_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
211021,商人（女）,Common_F_Default,,,,0.5,2,Merchant_F_IdleF,0=Merchant_F_IdleF,4,0,0,4.5,Merchant_F_RunF,Merchant_F_RunF,0.1,Merchant_F_BeHit,,Merchant_F_Stun,Merchant_F_IdleF,Merchant_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
211022,剑士（男）圣职祈福,Common_M_Default,,,,0.5,2,Swordman_M_Idle,0=Swordman_M_IdleF,4,0,0,4.5,Swordman_M_RunF,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Swordman_M_IdleF,Swordman_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
211023,服事（女）圣职祈福,Common_F_Default,,,,0.5,2,Acolyte_F_Idle,0=Acolyte_F_IdleF,4,0,0,4.5,Acolyte_F_RunF,Acolyte_F_RunF,0.1,Acolyte_F_BeHit,,Acolyte_F_Stun,Acolyte_F_Skill_Singing_01_Hide,Acolyte_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
211024,法师（男）圣职祈福,Common_M_Default,,,,0.5,2,Magician_M_Idle,0=Magician_M_IdleF,4,0,0,4.5,Magician_M_RunF,Magician_M_RunF,0.1,Magician_M_BeHit,,Magician_M_Stun,Magician_M_Skill_Singing_01_Stick,Magician_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
211025,盗贼（男）圣职祈福,Common_M_Default,,,,0.5,2,Thief_M_Idle,0=Thief_M_IdleF,4,0,0,4.5,Thief_M_RunF,Thief_M_RunF,0.1,Thief_M_BeHit,,Thief_M_Stun,Thief_M_IdleF,Thief_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
211026,弓箭手（女）圣职祈福,Common_F_Default,,,,0.5,2,Archer_F_Idle,0=Archer_F_IdleF,4,0,0,4.5,Archer_F_RunF,Archer_F_RunF,0.1,Archer_F_BeHit,,Archer_F_Stun,Archer_F_IdleF,Archer_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
211027,商人（女）圣职祈福,Common_F_Default,,,,0.5,2,Merchant_F_Idle,0=Merchant_F_IdleF,4,0,0,4.5,Merchant_F_RunF,Merchant_F_RunF,0.1,Merchant_F_BeHit,,Merchant_F_Stun,Merchant_F_IdleF,Merchant_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
211028,舞娘（主题派对）,NPC_F_WuNiang,,,,0.5,2,Thief_F_Idle,0=Thief_F_IdleF,4,0,0,4.5,Thief_F_Run,Thief_F_RunF,0.1,Thief_F_BeHit,,Thief_F_Stun,Thief_F_IdleF,Thief_F_Death,,,,,,,,,,,,,,,,,,,
211029,力量印记,Monster_Empty,,,,0.5,1,Monster_Empty_Nil,0=Monster_Empty_Nil,4,0,0,0,Monster_Empty_Nil,Monster_Empty_Nil,0.1,Monster_Empty_Nil,,Monster_Empty_Nil,Monster_Empty_Nil,Monster_Empty_Nil,,,,,,,,,,,,,,,,,,,
211030,敏捷印记,Monster_Empty,,,,0.5,1,Monster_Empty_Nil,0=Monster_Empty_Nil,4,0,0,0,Monster_Empty_Nil,Monster_Empty_Nil,0.1,Monster_Empty_Nil,,Monster_Empty_Nil,Monster_Empty_Nil,Monster_Empty_Nil,,,,,,,,,,,,,,,,,,,
211031,智力印记,Monster_Empty,,,,0.5,1,Monster_Empty_Nil,0=Monster_Empty_Nil,4,0,0,0,Monster_Empty_Nil,Monster_Empty_Nil,0.1,Monster_Empty_Nil,,Monster_Empty_Nil,Monster_Empty_Nil,Monster_Empty_Nil,,,,,,,,,,,,,,,,,,,
211032,体质印记,Monster_Empty,,,,0.5,1,Monster_Empty_Nil,0=Monster_Empty_Nil,4,0,0,0,Monster_Empty_Nil,Monster_Empty_Nil,0.1,Monster_Empty_Nil,,Monster_Empty_Nil,Monster_Empty_Nil,Monster_Empty_Nil,,,,,,,,,,,,,,,,,,,
211033,灵巧印记,Monster_Empty,,,,0.5,1,Monster_Empty_Nil,0=Monster_Empty_Nil,4,0,0,0,Monster_Empty_Nil,Monster_Empty_Nil,0.1,Monster_Empty_Nil,,Monster_Empty_Nil,Monster_Empty_Nil,Monster_Empty_Nil,,,,,,,,,,,,,,,,,,,
211034,幸运印记,Monster_Empty,,,,0.5,1,Monster_Empty_Nil,0=Monster_Empty_Nil,4,0,0,0,Monster_Empty_Nil,Monster_Empty_Nil,0.1,Monster_Empty_Nil,,Monster_Empty_Nil,Monster_Empty_Nil,Monster_Empty_Nil,,,,,,,,,,,,,,,,,,,
211035,勇气之剑,Item_Collect_YongQiZhiJian,,,,0.5,1,Item_Collect_YongQiZhiJian_Idle,0=Item_Collect_YongQiZhiJian_Idle,4,0,0,0,Item_Collect_YongQiZhiJian_Idle,Item_Collect_YongQiZhiJian_Idle,0.1,Item_Collect_YongQiZhiJian_Idle,,Item_Collect_YongQiZhiJian_Idle,Item_Collect_YongQiZhiJian_Idle,Item_Collect_YongQiZhiJian_Idle,,,,,,,,,,,,,,,,,,,
211036,海盗船邪骸刺客,Monster_XieHaiCiKe,Monster/Monster_XieHaiCiKe,MonsterIcon002,Monster_Xiehaicike.png,0.5,1,Monster_XieHaiCiKe_Idle,0=Monster_XieHaiCiKe_Idle,,0,0,,Monster_XieHaiCiKe_Run,Monster_XieHaiCiKe_Run,0.1,Monster_XieHaiCiKe_BeHit,,Monster_XieHaiCiKe_Idle,Monster_XieHaiCiKe_Idle,Monster_XieHaiCiKe_Death,,,,,,,,,,,,,,,,,,,
211037,GVG大门水晶,Item_Collect_GvGShuiJing,,MonsterIcon003,Monster_Zhanchangshuijing.png,0.5,1,Item_Collect_GvGShuiJing_Idle,0=Item_Collect_GvGShuiJing_Idle,,0,0,,Item_Collect_GvGShuiJing_Idle,Item_Collect_GvGShuiJing_Idle,0.1,Item_Collect_GvGShuiJing_Idle,,Item_Collect_GvGShuiJing_Idle,Item_Collect_GvGShuiJing_Idle,Item_Collect_GvGShuiJing_Death,,,,,,,,,,,,,,,,,,,
211038,GVG弓箭手：炸弹桶,Item_Collect_ColorDanMuTong,Monster/Item_Collect_ColorDanMuTong,,,,,Item_Collect_ColorDanMuTong_Idle,0=Item_Collect_ColorDanMuTong_Idle,,,,,,,,,,,Item_Collect_ColorDanMuTong_Idle,,,,,,,,,,,,,,,,,,,,
211039,GVG大炮,Item_Collect_HuoPao,,MonsterIcon003,Monster_GvgDaPao.png,0.5,1,Item_Collect_HuoPao_Idle,0=Item_Collect_HuoPao_Idle,,0,0,0,Item_Collect_HuoPao_Idle,Item_Collect_HuoPao_Idle,0.1,Item_Collect_HuoPao_Idle,,Item_Collect_HuoPao_Idle,Item_Collect_HuoPao_Idle,Item_Collect_HuoPao_Death,,,,,,,,,,,,,,,,,,,
211040,GVG弩车,Item_Collect_NuChe,,MonsterIcon003,Monster_GvgNuChe.png,0.5,1,Item_Collect_NuChe_Idle,0=Item_Collect_NuChe_Idle,,0,0,0,Item_Collect_NuChe_Idle,Item_Collect_NuChe_Idle,0.1,Item_Collect_NuChe_Idle,,Item_Collect_NuChe_Idle,Item_Collect_NuChe_Idle,Item_Collect_NuChe_Death,,,,,,,,,,,,,,,,,,,
211041,GVG弩车,Item_Collect_NuChe,,MonsterIcon003,Monster_GvgNuChe.png,0.5,1,Item_Collect_NuChe_Idle,0=Item_Collect_NuChe_Idle,,0,0,0,Item_Collect_NuChe_Idle,Item_Collect_NuChe_Idle,0.1,Item_Collect_NuChe_Idle,,Item_Collect_NuChe_Idle,Item_Collect_NuChe_Idle,Item_Collect_NuChe_Death,,,,,,,,,,,,,,,,,,,
211042,GVG非中心城池旗子,Item_Collect_Gvg_Qizi_001,,NpcIcon01,NPC_ZhanQi1.png,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211043,GVG中心城池旗子,Item_Collect_Gvg_Qizi_002,,NpcIcon01,NPC_ZhanQi2.png,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211044,GVG刺枪,Item_Collect_CiQiang_001,,,,0.5,1,Item_Collect_CiQiang_001_Idle,0=Item_Collect_CiQiang_001_Idle,,,,,Item_Collect_CiQiang_001_Idle,Item_Collect_CiQiang_001_Idle,,Item_Collect_CiQiang_001_Idle,,Item_Collect_CiQiang_001_Idle,Item_Collect_CiQiang_001_Idle,Item_Collect_CiQiang_001_Idle,,,,,,,,,,,,,,,,,,,
211045,GVG华丽水晶,Item_Collect_GvGHuaLiShuiJing,,GuildBanquet,UI_GuildBlessing_Icon_Hualishuijing.png,0.5,1,Item_Collect_GvGHuaLiShuiJing_Idle,0=Item_Collect_GvGHuaLiShuiJing_Idle,,,,,Item_Collect_GvGHuaLiShuiJing_Idle,Item_Collect_GvGHuaLiShuiJing_Idle,,Item_Collect_GvGHuaLiShuiJing_Idle,,Item_Collect_GvGHuaLiShuiJing_Idle,Item_Collect_GvGHuaLiShuiJing_Idle,Item_Collect_GvGHuaLiShuiJing_Idle_01,,,,,,,,,,,,,,,0=0=3=0,,,,
211046,GVG防御工事,Item_Collect_FeiYangZhaLan,,MonsterIcon003,Monster_GvgFangYuGongShi.png,0.5,1,Item_Collect_FeiYangZhaLan_Idle,0=Item_Collect_FeiYangZhaLan_Idle,,,,,Item_Collect_FeiYangZhaLan_Idle,Item_Collect_FeiYangZhaLan_Idle,,Item_Collect_FeiYangZhaLan_Idle,,Item_Collect_FeiYangZhaLan_Idle,Item_Collect_FeiYangZhaLan_Idle,Item_Collect_FeiYangZhaLan_Idle,,,,,,,,,,,,,,,,,,,
211047,GVG栅栏,Item_Collect_zhalan_001,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211048,GVG骑士机甲_采集物,Monster_QiShiJiJia,,,,0.5,1,Monster_QiShiJiJia_Idle,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211049,GVG牧师机甲_采集物,Monster_MuShiJiJia,,,,0.5,1,Monster_MuShiJiJia_Idle,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211050,GVG法师机甲_采集物,Monster_FaShiJiJia,,,,0.5,1,Monster_FaShiJiJia_Idle,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211051,GVG弓箭手机架_采集物,Monster_GongJianShouJiJia,,,,0.5,1,Monster_GongJianShouJiJia_Idle,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211052,双人烹饪-胡萝卜,sc_huluobo_002,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211053,双人烹饪-生菜,sc_baocai_002,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211054,双人烹饪-肉,sc_rou_002,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211055,双人烹饪-鱼,sc_yu_002,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211056,宴会筹备-单个胡萝卜,Item_Cooking_HuLuoBo,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211057,宴会筹备-单个生菜,Item_Cooking_BaoCai,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211058,宴会筹备-单个肉,Item_Cooking_Rou,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211059,宴会筹备-单个鱼,Item_Cooking_Yurou,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
211060,宴会筹备-盘子,Monster_PanZi_001,,,,0.5,1,Monster_PanZi_001_Idle,0=Monster_PanZi_001_Idle,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,0=0=2=0,,,,
212001,波利团开始,Item_Collect_ShuiGuoDai,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
212002,甜甜圈,Item_Collect_Tiantianquan,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
212003,冰淇淋,Item_Collect_Bingjiling,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
212004,桔子,Item_Collect_ShuiGuoDai,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
212101,喵利（临时模型）,NPC_M_MiaoLi,Monster/Monster_BoLi,NpcIcon01,NPC_M_MiaoLi.png,0.5,1,NPC_M_MiaoLi_Idle,0=NPC_M_MiaoLi_Idle,4,0,0,2,NPC_M_MiaoLi_Run,NPC_M_MiaoLi_Run,0.1,,,NPC_M_MiaoLi_Idle,NPC_M_MiaoLi_Idle,Monster_BoLi_Death,,,,,,,,,,,,,,,,,,,
212102,波利兔（临时模型）,NPC_M_BoLiTu,Monster/Monster_BoLi,NpcIcon01,NPC_M_BoLiTu.png,0.5,1,NPC_M_BoLiTu_Idle,0=NPC_M_BoLiTu_Idle,4,0,0,,NPC_M_BoLiTu_Run,NPC_M_BoLiTu_Run,0.1,,,NPC_M_BoLiTu_Idle,NPC_M_BoLiTu_Idle,Monster_BoLi_Death,,,,,,,,,,,,,,,,,,,
212103,哼利（临时模型）,NPC_M_HengLi,Monster/Monster_BoLi,NpcIcon01,NPC_M_HengLi.png,0.5,1,NPC_M_HengLi_Idle,0=NPC_M_HengLi_Idle,4,0,0,2,NPC_M_HengLi_Run,NPC_M_HengLi_Run,0.1,,,NPC_M_HengLi_Idle,NPC_M_HengLi_Idle,Monster_BoLi_Death,,,,,,,,,,,,,,,,,,,
212104,土拨利（临时模型）,NPC_M_TuBoLi,Monster/Monster_BoLi,NpcIcon01,NPC_M_TuBoLi.png,0.5,1,NPC_M_TuBoLi_Idle,0=NPC_M_TuBoLi_Idle,4,0,0,2,NPC_M_TuBoLi_Run,NPC_M_TuBoLi_Run,0.1,,,NPC_M_TuBoLi_Idle,NPC_M_TuBoLi_Idle,Monster_BoLi_Death,,,,,,,,,,,,,,,,,,,
212105,幽灵波利（临时模型）,NPC_M_YouLingBoLi,Monster/Monster_BoLi,NpcIcon01,NPC_M_YouLingBoLi.png,0.5,1,NPC_M_YouLingBoLi_Idle,0=NPC_M_YouLingBoLi_Idle,6,0,0,,NPC_M_YouLingBoLi_Run,NPC_M_YouLingBoLi_Run,0.1,,,NPC_M_YouLingBoLi_Idle,NPC_M_YouLingBoLi_Idle,Monster_BoLi_Death,,,,,,,,,,,,,,,,,,,
212106,波波鱼（临时模型）,NPC_M_BoLiYu,Monster/Monster_BoLi,NpcIcon01,NPC_M_BoLiYu.png,0.5,1,NPC_M_BoLiYu_Idle,0=NPC_M_BoLiYu_Idle,4,0,0,2,NPC_M_BoLiYu_Run,NPC_M_BoLiYu_Run,0.1,,,NPC_M_BoLiYu_Idle,NPC_M_BoLiYu_Idle,Monster_BoLi_Death,,,,,,,,,,,,,,,,,,,
213001,波利团结束,Item_Collect_ShuiGuoDai,,,,0.5,1,,,,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
214001,凳子,sc_heidian_dengzi_001,,,,0.5,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214002,受折磨的卫兵,NPC_M_BeiZheMoWeiBing,,NpcIcon01,NPC_weibing.png,0.5,1,NPC_M_BeiZheMoWeiBing_Idle,0=NPC_M_BeiZheMoWeiBing_Idle,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220001,副本专用present号段开始,NPC_M_BeiZheMoWeiBing,,,,0.5,1,NPC_M_BeiZheMoWeiBing_Idle,0=NPC_M_BeiZheMoWeiBing_Idle,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220002,金字塔：石棺,Item_Collect_JinZiTaFuBen_GuanGuo,,,,0.5,1,Item_Collect_JinZiTaFuBen_GuanGuo_Idle,0=Item_Collect_JinZiTaFuBen_GuanGuo_Idle,0,0,0,,Item_Collect_JinZiTaFuBen_GuanGuo_Idle,Item_Collect_JinZiTaFuBen_GuanGuo_Idle,0.1,Item_Collect_JinZiTaFuBen_GuanGuo_Idle,,Item_Collect_JinZiTaFuBen_GuanGuo_Idle,Item_Collect_JinZiTaFuBen_GuanGuo_Idle,Item_Collect_JinZiTaFuBen_GuanGuo_Idle01,,,,,,,,,,,,,,,,,,,
220003,金字塔：木棺,Item_Collect_JinZiTaFuBen_GuanGuo02,,,,0.5,1,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,0=Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,0,0,0,,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,0.1,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle,Item_Collect_JinZiTaFuBen_GuanGuo02_Idle01,,,,,,,,,,,,,,,,,,,
220004,金字塔：毕莱特,Monster_BiLaiTe,Monster/Monster_BiLaiTe,MonsterIcon003,Monster_Bilaite.png,0.5,1,Monster_BiLaiTe_Idle,0=Monster_BiLaiTe_Idle,,0,0,,Monster_BiLaiTe_Run,Monster_BiLaiTe_Run,0.1,Monster_BiLaiTe_BeHit,,Monster_BiLaiTe_Idle,Monster_BiLaiTe_Idle,Monster_BiLaiTe_Death,Monster_BiLaiTe_Born,2,,,,,,,,,,,,,,,,,
220005,金字塔：木乃伊,Monster_MuNaiYi,Monster/Monster_MuNaiYi,MonsterIcon002,Monster_Munaiyi.png,0.5,1,Monster_MuNaiYi_Idle,0=Monster_MuNaiYi_Idle,4,0,0,,Monster_MuNaiYi_Run,Monster_MuNaiYi_Run,0.1,Monster_MuNaiYi_BeHit,,Monster_MuNaiYi_Idle,Monster_MuNaiYi_Idle,Monster_MuNaiYi_Death,Monster_MuNaiYi_Born,6.17,,,,,,,,,,,,,,,,,
220006,金字塔：机关1,sc_jinzitafuben_jiguan_001,,,,0.5,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220007,金字塔：机关2,sc_jinzitafuben_jiguan_002,,,,0.5,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220008,金字塔：狂暴木乃伊,Monster_KuangBaoMuNaiYi,Monster/Monster_KuangBaoMuNaiYi,MonsterIcon002,Monster_Kuangbaomunaiyi.png,0.5,1,Monster_KuangBaoMuNaiYi_Idle,0=Monster_KuangBaoMuNaiYi_Idle,4,0,0,,Monster_KuangBaoMuNaiYi_Run,Monster_KuangBaoMuNaiYi_Run,0.1,Monster_KuangBaoMuNaiYi_BeHit,,Monster_KuangBaoMuNaiYi_Idle,Monster_KuangBaoMuNaiYi_Idle,Monster_KuangBaoMuNaiYi_Death,Monster_KuangBaoMuNaiYi_Born,3,,,,,,,,,,,,,,,,,
220009,金字塔：俄赛里斯,Monster_ESaiLiSi,Monster/Monster_ESaiLiSi,MonsterIcon_Boss001,Monster_Esailisi.png,0.5,1,Monster_ESaiLiSi_Idle,0=Monster_ESaiLiSi_Idle,4,0,0,,Monster_ESaiLiSi_Run,Monster_ESaiLiSi_Run,0.1,Monster_ESaiLiSi_BeHit,,Monster_ESaiLiSi_Idle,Monster_ESaiLiSi_Skill_Singing,Monster_ESaiLiSi_Death,Monster_ESaiLiSi_Born,5,,,,,,,,,,,,,0=0=1.5=0,,,,
220010,金字塔：狂暴木乃伊【静止】,Monster_KuangBaoMuNaiYi,Monster/Monster_KuangBaoMuNaiYi,MonsterIcon002,Monster_Kuangbaomunaiyi.png,0.5,1,Monster_KuangBaoMuNaiYi_Idle01,0=Monster_KuangBaoMuNaiYi_Idle01,4,0,0,,Monster_KuangBaoMuNaiYi_Idle01,Monster_KuangBaoMuNaiYi_Idle01,0.1,Monster_KuangBaoMuNaiYi_Idle01,,Monster_KuangBaoMuNaiYi_Idle01,Monster_KuangBaoMuNaiYi_Idle01,Monster_KuangBaoMuNaiYi_Idle01,,,,,,,,,,,,,,,,,,,
220011,金字塔：俄赛里斯【静止】,Monster_ESaiLiSi,Monster/Monster_ESaiLiSi,MonsterIcon_Boss001,Monster_Esailisi.png,0.5,1,Monster_ESaiLiSi_Idle01,0=Monster_ESaiLiSi_Idle01,4,0,0,,Monster_ESaiLiSi_Idle01,Monster_ESaiLiSi_Idle01,0.1,Monster_ESaiLiSi_Idle01,,Monster_ESaiLiSi_Idle01,Monster_ESaiLiSi_Idle01,Monster_ESaiLiSi_Idle01,,,,,,,,,,,,,,,,,,,
