Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
28|600002,15,1,1,34,1,19
29|600002,15,1,1,35,1,20
30|600002,15,1,1,36,1,21
31|600002,15,1,1,37,1,22
32|600002,15,1,1,38,1,23
33|600002,15,1,1,39,1,24
34|600002,15,1,1,40,1,25
35|600002,16,1,1,41,1,25
36|600002,16,1,1,42,1,26
37|600002,16,1,1,43,1,27
38|600002,16,1,1,44,1,28
39|600002,16,1,1,45,1,29
40|600002,17,1,1,45,1,30
41|600002,18,1,1,45,1,32
42|600002,19,1,1,45,1,33
43|600002,20,1,1,45,1,35
44|600002,21,1,1,45,1,36
45|600002,22,1,1,46,1,36
46|600002,23,1,1,47,1,37
47|600002,24,1,1,48,1,37
48|600002,25,1,1,49,1,37
49|600002,26,1,1,50,1,38
50|600002,27,1,1,50,1,39
51|600002,28,1,1,50,1,41
52|600002,29,1,1,50,1,42
53|600002,30,1,1,50,1,43
54|600002,30,1,1,51,1,44
55|600002,30,1,1,52,1,45
56|600002,30,1,1,53,1,47
57|600002,30,1,1,54,1,48
58|600002,30,1,1,55,1,49
59|600002,30,1,1,56,1,50
60|600002,30,1,1,57,1,51
61|600002,30,1,1,58,1,52
62|600002,30,1,1,59,1,53
63|600002,30,1,1,60,1,54
64|600002,30,1,1,61,1,55
65|600002,30,1,1,62,1,56
66|600002,31,1,1,63,1,57
67|600002,31,1,1,64,1,58
68|600002,31,1,1,65,1,59
69|600002,31,1,1,66,1,60
70|600002,31,1,1,67,1,61
71|600002,31,1,1,68,1,62
72|600002,31,1,1,69,1,63
73|600002,31,1,1,70,1,64
74|600002,33,1,1,70,1,65
75|600002,35,1,1,70,1,66
76|600002,37,1,1,70,1,67
77|600002,39,1,1,70,1,68
78|600002,41,1,1,70,1,69
79|600002,42,1,1,70,1,70
80|600002,43,1,1,70,8,70
81|600002,44,1,1,70,13,70
82|600002,45,1,1,70,17,70
83|600002,46,1,1,70,21,70
84|600002,47,1,1,70,24,70
85|600002,48,1,1,70,27,70
86|600002,49,1,1,70,30,70
87|600002,50,1,1,70,33,70
88|600002,50,1,1,71,33,71
89|600002,50,1,1,72,33,72
90|600002,50,1,1,73,33,73
91|600002,50,1,1,74,33,75
92|600002,50,1,1,75,33,76
93|600002,50,1,1,76,33,77
94|600002,50,1,1,77,35,78
95|600002,50,1,1,78,35,79
96|600002,50,1,1,79,36,80
97|600002,50,1,1,80,36,81
98|600002,50,1,1,81,37,82
99|600002,50,1,1,82,37,83
100|600002,50,1,1,83,37,84
101|600002,50,1,1,84,38,85
102|600002,50,1,1,85,39,86
103|600002,50,1,1,86,39,87
104|600002,50,1,1,87,40,88
105|600002,50,1,1,88,40,89
106|600002,50,1,1,89,40,90
107|600002,50,1,1,90,41,91
108|600002,50,1,1,91,41,92
109|600002,50,1,1,92,41,93
110|600002,50,1,1,93,41,94
111|600002,50,1,1,94,41,95
112|600002,50,1,1,95,42,96
113|600002,50,1,1,96,42,97
114|600002,50,1,1,97,42,98
115|600002,50,1,1,98,43,99
116|600002,52,1,1,99,43,99
117|600002,54,1,1,99,44,99
118|600002,56,1,1,99,46,99
119|600002,58,1,1,99,48,99
120|600002,60,1,1,99,49,99
121|600002,62,1,1,99,50,99
122|600002,64,1,1,99,52,99
123|600002,66,1,1,99,53,99
124|600002,68,1,1,99,54,99
125|600002,70,1,1,99,55,99
126|600002,70,1,1,99,59,99
127|600002,70,1,1,99,62,99
128|600002,70,1,1,99,65,99
129|600002,70,1,1,99,68,99
130|600002,70,1,1,99,71,99
131|600002,70,1,1,99,74,99
132|600002,70,1,1,99,77,99
133|600002,70,1,1,99,80,99
134|600002,72,1,1,99,80,99
135|600002,75,1,1,99,80,99
136|600002,78,1,1,99,80,99
137|600002,81,1,1,99,80,99
138|600002,83,1,1,99,80,99
139|600002,85,1,1,99,81,99
140|600002,87,1,1,99,82,99
141|600002,89,1,1,99,82,99
142|600002,91,1,1,99,83,99
143|600002,93,1,1,99,83,99
144|600002,95,1,1,99,84,99
145|600002,97,1,1,99,84,99
146|600002,99,1,1,99,85,99
147|600002,99,1,1,99,88,99
148|600002,99,1,1,99,90,99
149|600002,99,1,1,99,93,99
150|600002,99,1,1,99,95,99
151|600002,99,1,1,99,98,99
152|600002,99,99,99,99,99,99
153|600002,99,99,99,99,99,99
154|600002,99,99,99,99,99,99
155|600002,99,99,99,99,99,99
156|600002,99,99,99,99,99,99
157|600002,99,99,99,99,99,99
158|600002,99,99,99,99,99,99
159|600002,99,99,99,99,99,99
160|600002,99,99,99,99,99,99
161|600002,99,99,99,99,99,99
162|600002,99,99,99,99,99,99
163|600002,99,99,99,99,99,99
164|600002,99,99,99,99,99,99
165|600002,99,99,99,99,99,99
166|600002,99,99,99,99,99,99
167|600002,99,99,99,99,99,99
168|600002,99,99,99,99,99,99
169|600002,99,99,99,99,99,99
170|600002,99,99,99,99,99,99
171|600002,99,99,99,99,99,99
172|600002,99,99,99,99,99,99
173|600002,99,99,99,99,99,99
174|600002,99,99,99,99,99,99
175|600002,99,99,99,99,99,99
176|600002,99,99,99,99,99,99
177|600002,99,99,99,99,99,99
178|600002,99,99,99,99,99,99
179|600002,99,99,99,99,99,99
180|600002,99,99,99,99,99,99
181|600002,99,99,99,99,99,99
182|600002,99,99,99,99,99,99
183|600002,99,99,99,99,99,99
184|600002,99,99,99,99,99,99
185|600002,99,99,99,99,99,99
186|600002,99,99,99,99,99,99
187|600002,99,99,99,99,99,99
188|600002,99,99,99,99,99,99
189|600002,99,99,99,99,99,99
190|600002,99,99,99,99,99,99
191|600002,99,99,99,99,99,99
192|600002,99,99,99,99,99,99
193|600002,99,99,99,99,99,99
194|600002,99,99,99,99,99,99
195|600002,99,99,99,99,99,99
196|600002,99,99,99,99,99,99
197|600002,99,99,99,99,99,99
198|600002,99,99,99,99,99,99
199|600002,99,99,99,99,99,99
200|600002,99,99,99,99,99,99
1|600003,1,1,1,1,1,1
2|600003,2,1,1,1,1,1
3|600003,4,1,1,1,1,1
4|600003,4,1,2,1,1,1
5|600003,6,1,2,1,1,1
6|600003,8,1,2,1,1,1
7|600003,9,1,2,1,1,1
8|600003,11,1,2,1,1,1
9|600003,12,1,2,1,1,1
10|600003,13,1,2,1,1,1
11|600003,28,1,2,1,1,1
12|600003,29,1,2,1,1,1
13|600003,30,1,2,1,1,1
14|600003,31,1,2,1,1,1
15|600003,32,1,2,1,1,1
16|600003,32,1,4,3,1,1
17|600003,32,1,6,4,1,1
18|600003,32,1,8,5,1,1
19|600003,32,1,10,5,1,1
20|600003,32,1,12,5,1,1
21|600003,32,1,14,6,1,1
22|600003,32,1,16,6,1,1
23|600003,33,1,16,7,1,1
24|600003,34,1,16,8,1,1
25|600003,35,1,17,8,1,1
26|600003,36,1,18,8,1,1
27|600003,37,1,19,8,1,1
28|600003,38,1,19,9,1,1
29|600003,39,1,20,9,1,1
30|600003,40,1,20,9,1,1
31|600003,40,1,22,10,1,1
32|600003,40,1,24,10,1,1
33|600003,40,1,26,10,1,1
34|600003,41,1,27,10,1,1
35|600003,42,1,28,10,1,1
36|600003,43,1,29,10,1,1
37|600003,44,1,29,10,1,1
38|600003,45,1,30,10,1,1
39|600003,46,1,31,10,1,1
40|600003,47,1,32,10,1,1
41|600003,48,1,33,10,1,1
42|600003,49,1,33,11,1,1
43|600003,50,1,34,11,1,1
44|600003,50,1,35,13,1,1
45|600003,50,1,36,15,1,1
46|600003,51,1,37,15,1,1
47|600003,52,1,38,15,1,1
48|600003,53,1,39,15,1,1
49|600003,54,1,40,15,1,1
50|600003,55,1,41,15,1,1
51|600003,56,1,42,15,1,1
52|600003,57,1,43,15,1,1
53|600003,58,1,44,15,1,1
54|600003,59,1,45,15,1,1
55|600003,60,1,45,16,1,1
56|600003,61,1,46,16,1,1
57|600003,62,1,47,16,1,1
58|600003,63,1,48,16,1,1
59|600003,64,1,49,16,1,1
60|600003,65,1,50,16,1,1
61|600003,66,1,51,16,1,1
62|600003,67,1,52,16,1,1
63|600003,68,1,53,16,1,1
64|600003,69,1,54,16,1,1
65|600003,70,1,55,16,1,1
66|600003,70,1,56,18,1,1
67|600003,70,1,58,19,1,1
68|600003,70,1,60,19,1,1
69|600003,71,1,60,21,1,1
70|600003,72,1,61,21,1,1
71|600003,73,1,62,21,1,1
72|600003,74,1,63,21,1,1
73|600003,75,1,64,21,1,1
74|600003,76,1,65,21,1,1
75|600003,77,1,66,21,1,1
76|600003,78,1,67,21,1,1
77|600003,78,1,68,24,1,1
78|600003,78,1,69,26,1,1
79|600003,79,1,70,26,1,1
80|600003,80,1,71,26,1,1
81|600003,80,1,72,28,1,1
82|600003,80,1,73,30,1,1
83|600003,80,1,74,32,1,1
84|600003,80,1,75,34,1,1
85|600003,80,1,76,36,1,1
86|600003,80,1,77,39,1,1
87|600003,80,1,78,40,1,1
88|600003,81,1,79,41,1,1
89|600003,82,1,80,41,1,1
90|600003,83,1,81,41,1,1
91|600003,84,1,82,41,1,1
92|600003,85,1,83,41,1,1
93|600003,86,1,84,41,1,1
94|600003,87,1,85,41,1,1
95|600003,88,1,86,41,1,1
96|600003,89,1,87,42,1,1
97|600003,90,1,88,42,1,1
98|600003,91,1,89,42,1,1
99|600003,92,1,90,42,1,1
100|600003,92,1,92,42,1,1
101|600003,93,1,93,42,1,1
102|600003,94,1,94,42,1,1
103|600003,95,1,95,42,1,1
104|600003,96,1,96,42,1,1
105|600003,97,1,97,42,1,1
106|600003,98,1,98,42,1,1
107|600003,99,1,99,43,1,3
108|600003,99,1,99,43,1,12
109|600003,99,1,99,44,1,18
110|600003,99,1,99,45,2,22
111|600003,99,1,99,45,8,25
112|600003,99,1,99,45,16,25
113|600003,99,1,99,45,23,25
114|600003,99,1,99,45,29,25
115|600003,99,1,99,45,34,25
116|600003,99,1,99,45,38,25
117|600003,99,1,99,45,42,25
118|600003,99,1,99,45,46,25
119|600003,99,1,99,45,50,25
120|600003,99,1,99,45,50,31
121|600003,99,1,99,45,50,36
122|600003,99,1,99,45,50,41
123|600003,99,1,99,45,50,45
124|600003,99,1,99,45,50,49
125|600003,99,1,99,45,50,52
126|600003,99,1,99,45,50,56
127|600003,99,1,99,45,50,59
128|600003,99,1,99,45,50,63
129|600003,99,1,99,45,50,66
130|600003,99,1,99,45,50,69
131|600003,99,1,99,45,50,72
132|600003,99,1,99,45,50,75
133|600003,99,1,99,49,50,75
134|600003,99,1,99,53,50,75
135|600003,99,1,99,56,50,75
136|600003,99,1,99,59,51,75
137|600003,99,1,99,60,54,75
138|600003,99,1,99,60,56,76
139|600003,99,1,99,60,58,77
140|600003,99,1,99,60,60,78
141|600003,99,1,99,60,62,80
142|600003,99,1,99,60,64,81
143|600003,99,1,99,60,66,82
144|600003,99,1,99,60,68,83
145|600003,99,1,99,60,70,84
146|600003,99,1,99,60,72,85
147|600003,99,1,99,60,74,86
148|600003,99,1,99,60,76,87
149|600003,99,1,99,60,77,88
150|600003,99,1,99,60,79,89
151|600003,99,1,99,60,81,90
152|600003,99,1,99,60,83,91
153|600003,99,1,99,60,84,92
154|600003,99,1,99,60,86,93
155|600003,99,1,99,60,88,94
156|600003,99,1,99,60,90,94
157|600003,99,1,99,60,92,95
158|600003,99,1,99,60,94,95
159|600003,99,1,99,60,96,96
160|600003,99,1,99,60,98,97
161|600003,99,1,99,60,99,98
162|600003,99,1,99,63,99,99
163|600003,99,1,99,66,99,99
164|600003,99,1,99,70,99,99
165|600003,99,1,99,73,99,99
166|600003,99,1,99,76,99,99
167|600003,99,1,99,79,99,99
168|600003,99,1,99,82,99,99
169|600003,99,1,99,85,99,99
170|600003,99,1,99,88,99,99
171|600003,99,1,99,91,99,99
172|600003,99,1,99,94,99,99
173|600003,99,1,99,96,99,99
174|600003,99,99,99,99,99,99
175|600003,99,99,99,99,99,99
176|600003,99,99,99,99,99,99
177|600003,99,99,99,99,99,99
178|600003,99,99,99,99,99,99
179|600003,99,99,99,99,99,99
180|600003,99,99,99,99,99,99
181|600003,99,99,99,99,99,99
182|600003,99,99,99,99,99,99
183|600003,99,99,99,99,99,99
184|600003,99,99,99,99,99,99
185|600003,99,99,99,99,99,99
186|600003,99,99,99,99,99,99
187|600003,99,99,99,99,99,99
188|600003,99,99,99,99,99,99
189|600003,99,99,99,99,99,99
190|600003,99,99,99,99,99,99
191|600003,99,99,99,99,99,99
192|600003,99,99,99,99,99,99
193|600003,99,99,99,99,99,99
194|600003,99,99,99,99,99,99
195|600003,99,99,99,99,99,99
196|600003,99,99,99,99,99,99
197|600003,99,99,99,99,99,99
198|600003,99,99,99,99,99,99
199|600003,99,99,99,99,99,99
200|600003,99,99,99,99,99,99
1|600004,1,1,1,1,1,1
2|600004,1,1,1,2,1,1
3|600004,1,1,1,4,1,1
4|600004,1,1,1,4,1,2
5|600004,1,1,1,6,1,2
6|600004,2,1,1,6,1,3
7|600004,3,1,1,6,1,4
8|600004,3,1,1,8,1,4
9|600004,3,1,1,9,1,4
10|600004,4,1,1,9,1,5
11|600004,4,1,1,25,1,5
12|600004,4,1,1,26,1,6
13|600004,4,1,1,27,1,6
14|600004,4,1,1,28,1,7
15|600004,4,1,1,29,1,7
16|600004,4,1,1,30,1,8
17|600004,5,1,1,30,1,9
18|600004,6,1,1,30,1,11
19|600004,7,1,1,30,1,12
20|600004,8,1,1,30,1,13
21|600004,9,1,1,30,1,15
22|600004,10,1,1,30,1,16
23|600004,11,1,1,31,1,16
24|600004,12,1,1,32,1,16
25|600004,13,1,1,32,1,17
26|600004,14,1,1,32,1,19
27|600004,15,1,1,33,1,19
28|600004,15,1,1,34,1,19
29|600004,15,1,1,35,1,20
30|600004,15,1,1,36,1,21
31|600004,15,1,1,37,1,22
32|600004,15,1,1,38,1,23
33|600004,15,1,1,39,1,24
34|600004,15,1,1,40,1,25
35|600004,16,1,1,41,1,25
36|600004,16,1,1,42,1,26
37|600004,16,1,1,43,1,27
38|600004,16,1,1,44,1,28
39|600004,16,1,1,45,1,29
40|600004,17,1,1,45,1,30
41|600004,18,1,1,45,1,32
42|600004,19,1,1,45,1,33
43|600004,20,1,1,45,1,35
44|600004,21,1,1,45,1,36
45|600004,22,1,1,46,1,36
46|600004,23,1,1,47,1,37
47|600004,24,1,1,48,1,37
48|600004,25,1,1,49,1,37
49|600004,26,1,1,50,1,38
50|600004,27,1,1,50,1,39
51|600004,28,1,1,50,1,41
52|600004,29,1,1,50,1,42
53|600004,30,1,1,50,1,43
54|600004,30,1,1,51,1,44
55|600004,30,1,1,52,1,45
56|600004,30,1,1,53,1,47
57|600004,30,1,1,54,1,48
58|600004,30,1,1,55,1,49
59|600004,30,1,1,56,1,50
60|600004,30,1,1,57,1,51
61|600004,30,1,1,58,1,52
62|600004,30,1,1,59,1,53
63|600004,30,1,1,60,1,54
64|600004,30,1,1,61,1,55
65|600004,30,1,1,62,1,56
66|600004,31,1,1,63,1,57
67|600004,31,1,1,64,1,58
68|600004,31,1,1,65,1,59
69|600004,31,1,1,66,1,60
70|600004,31,1,1,67,1,61
71|600004,31,1,1,68,1,62
72|600004,31,1,1,69,1,63
73|600004,31,1,1,70,1,64
74|600004,33,1,1,70,1,65
75|600004,35,1,1,70,1,66
76|600004,37,1,1,70,1,67
77|600004,39,1,1,70,1,68
78|600004,41,1,1,70,1,69
79|600004,42,1,1,70,1,70
80|600004,43,1,1,70,8,70
81|600004,44,1,1,70,13,70
82|600004,45,1,1,70,17,70
83|600004,46,1,1,70,21,70
84|600004,47,1,1,70,24,70
85|600004,48,1,1,70,27,70
86|600004,49,1,1,70,30,70
87|600004,50,1,1,70,33,70
88|600004,50,1,1,71,33,71
89|600004,50,1,1,72,33,72
90|600004,50,1,1,73,33,73
91|600004,50,1,1,74,33,75
92|600004,50,1,1,75,33,76
93|600004,50,1,1,76,33,77
94|600004,50,1,1,77,35,78
95|600004,50,1,1,78,35,79
96|600004,50,1,1,79,36,80
97|600004,50,1,1,80,36,81
98|600004,50,1,1,81,37,82
99|600004,50,1,1,82,37,83
100|600004,50,1,1,83,37,84
101|600004,50,1,1,84,38,85
102|600004,50,1,1,85,39,86
103|600004,50,1,1,86,39,87
104|600004,50,1,1,87,40,88
105|600004,50,1,1,88,40,89
106|600004,50,1,1,89,40,90
107|600004,50,1,1,90,41,91
108|600004,50,1,1,91,41,92
109|600004,50,1,1,92,41,93
110|600004,50,1,1,93,41,94
111|600004,50,1,1,94,41,95
112|600004,50,1,1,95,42,96
113|600004,50,1,1,96,42,97
114|600004,50,1,1,97,42,98
115|600004,50,1,1,98,43,99
116|600004,52,1,1,99,43,99
117|600004,54,1,1,99,44,99
118|600004,56,1,1,99,46,99
119|600004,58,1,1,99,48,99
120|600004,60,1,1,99,49,99
121|600004,62,1,1,99,50,99
122|600004,64,1,1,99,52,99
123|600004,66,1,1,99,53,99
124|600004,68,1,1,99,54,99
125|600004,70,1,1,99,55,99
126|600004,70,1,1,99,59,99
127|600004,70,1,1,99,62,99
128|600004,70,1,1,99,65,99
129|600004,70,1,1,99,68,99
130|600004,70,1,1,99,71,99
131|600004,70,1,1,99,74,99
132|600004,70,1,1,99,77,99
133|600004,70,1,1,99,80,99
134|600004,72,1,1,99,80,99
135|600004,75,1,1,99,80,99
136|600004,78,1,1,99,80,99
137|600004,81,1,1,99,80,99
138|600004,83,1,1,99,80,99
139|600004,85,1,1,99,81,99
140|600004,87,1,1,99,82,99
141|600004,89,1,1,99,82,99
142|600004,91,1,1,99,83,99
143|600004,93,1,1,99,83,99
144|600004,95,1,1,99,84,99
145|600004,97,1,1,99,84,99
146|600004,99,1,1,99,85,99
147|600004,99,1,1,99,88,99
148|600004,99,1,1,99,90,99
149|600004,99,1,1,99,93,99
150|600004,99,1,1,99,95,99
151|600004,99,1,1,99,98,99
152|600004,99,99,99,99,99,99
153|600004,99,99,99,99,99,99
154|600004,99,99,99,99,99,99
155|600004,99,99,99,99,99,99
156|600004,99,99,99,99,99,99
157|600004,99,99,99,99,99,99
158|600004,99,99,99,99,99,99
159|600004,99,99,99,99,99,99
160|600004,99,99,99,99,99,99
161|600004,99,99,99,99,99,99
162|600004,99,99,99,99,99,99
163|600004,99,99,99,99,99,99
164|600004,99,99,99,99,99,99
165|600004,99,99,99,99,99,99
166|600004,99,99,99,99,99,99
167|600004,99,99,99,99,99,99
168|600004,99,99,99,99,99,99
169|600004,99,99,99,99,99,99
170|600004,99,99,99,99,99,99
171|600004,99,99,99,99,99,99
172|600004,99,99,99,99,99,99
173|600004,99,99,99,99,99,99
174|600004,99,99,99,99,99,99
175|600004,99,99,99,99,99,99
176|600004,99,99,99,99,99,99
177|600004,99,99,99,99,99,99
178|600004,99,99,99,99,99,99
179|600004,99,99,99,99,99,99
180|600004,99,99,99,99,99,99
181|600004,99,99,99,99,99,99
182|600004,99,99,99,99,99,99
183|600004,99,99,99,99,99,99
184|600004,99,99,99,99,99,99
185|600004,99,99,99,99,99,99
186|600004,99,99,99,99,99,99
187|600004,99,99,99,99,99,99
188|600004,99,99,99,99,99,99
189|600004,99,99,99,99,99,99
190|600004,99,99,99,99,99,99
191|600004,99,99,99,99,99,99
192|600004,99,99,99,99,99,99
193|600004,99,99,99,99,99,99
194|600004,99,99,99,99,99,99
195|600004,99,99,99,99,99,99
196|600004,99,99,99,99,99,99
197|600004,99,99,99,99,99,99
198|600004,99,99,99,99,99,99
199|600004,99,99,99,99,99,99
200|600004,99,99,99,99,99,99
1|600011,1,1,1,1,1,1
2|600011,2,1,1,1,1,1
3|600011,4,1,1,1,1,1
4|600011,5,1,1,1,1,1
5|600011,7,1,1,1,1,1
6|600011,9,1,1,1,1,1
7|600011,10,1,1,1,1,1
8|600011,11,1,1,1,1,1
9|600011,13,1,1,1,1,1
10|600011,14,1,1,1,1,1
11|600011,28,1,1,1,1,1
12|600011,29,1,1,2,1,1
13|600011,30,1,1,2,1,1
14|600011,31,1,1,2,1,1
15|600011,32,1,1,2,1,1
16|600011,33,1,1,3,1,1
17|600011,34,1,1,3,1,1
18|600011,35,1,1,4,1,1
19|600011,36,1,1,4,1,1
20|600011,37,1,1,5,1,1
21|600011,38,1,1,6,1,1
22|600011,39,1,1,6,1,1
23|600011,40,1,1,7,1,1
24|600011,41,1,1,7,1,1
25|600011,42,1,1,8,1,1
26|600011,43,1,1,8,1,1
27|600011,45,1,1,8,1,1
28|600011,46,1,1,8,1,1
29|600011,47,1,1,8,1,1
30|600011,49,1,1,8,1,1
31|600011,50,1,1,8,1,1
32|600011,51,1,1,9,1,1
33|600011,52,1,1,9,1,1
34|600011,53,1,1,10,1,1
35|600011,54,1,1,11,1,1
36|600011,55,1,1,12,1,1
37|600011,56,1,1,13,1,1
38|600011,57,1,1,14,1,1
39|600011,58,1,1,15,1,1
40|600011,59,1,1,16,1,1
41|600011,60,1,1,17,1,1
42|600011,61,1,1,17,1,1
43|600011,63,1,1,17,1,1
44|600011,64,1,1,17,1,1
45|600011,65,1,1,18,1,1
46|600011,66,1,1,19,1,1
47|600011,68,1,1,19,1,1
48|600011,69,1,1,19,1,1
49|600011,70,1,1,20,1,1
50|600011,71,1,1,20,1,1
51|600011,73,1,1,20,1,1
52|600011,74,1,1,20,1,1
53|600011,76,1,1,20,1,1
54|600011,77,1,1,20,1,1
55|600011,78,1,1,21,1,1
56|600011,79,1,1,22,1,1
57|600011,80,1,1,23,1,1
58|600011,81,1,1,24,1,1
59|600011,82,1,1,25,1,1
60|600011,83,1,1,26,1,1
61|600011,85,1,1,26,1,1
62|600011,86,1,1,26,1,1
63|600011,88,1,1,26,1,1
64|600011,89,1,1,26,1,1
65|600011,90,1,1,27,1,1
66|600011,91,1,1,28,1,1
67|600011,93,1,1,28,1,1
68|600011,94,1,1,28,1,1
69|600011,95,1,1,29,1,1
70|600011,97,1,1,29,1,1
71|600011,98,1,1,29,1,1
72|600011,99,1,1,30,1,1
73|600011,99,1,1,34,3,1
74|600011,99,1,1,37,4,1
75|600011,99,1,1,39,7,1
76|600011,99,1,1,41,10,1
77|600011,99,1,1,44,10,1
78|600011,99,1,1,47,10,1
79|600011,99,1,1,49,12,1
80|600011,99,1,1,51,13,1
81|600011,99,1,1,53,15,1
82|600011,99,1,1,54,19,1
83|600011,99,1,1,56,20,1
84|600011,99,1,1,58,21,1
85|600011,99,1,1,60,22,1
86|600011,99,1,1,62,23,1
87|600011,99,1,1,64,24,1
88|600011,99,1,1,66,25,1
89|600011,99,1,1,68,26,1
90|600011,99,1,1,70,27,1
91|600011,99,1,1,72,28,1
92|600011,99,1,1,74,28,1
93|600011,99,1,1,76,29,1
94|600011,99,1,1,78,29,1
95|600011,99,1,1,80,30,1
96|600011,99,1,1,82,30,1
97|600011,99,1,1,84,31,1
98|600011,99,1,1,86,31,1
99|600011,99,1,1,88,32,1
100|600011,99,1,1,90,32,1
101|600011,99,1,1,92,32,1
102|600011,99,1,1,94,32,1
103|600011,99,1,1,95,35,1
104|600011,99,1,1,97,35,1
105|600011,99,1,1,99,35,1
106|600011,99,1,1,99,39,1
107|600011,99,1,1,99,43,1
108|600011,99,1,1,99,47,1
109|600011,99,1,1,99,51,1
110|600011,99,1,1,99,54,1
111|600011,99,1,1,99,57,1
112|600011,99,1,1,99,60,1
113|600011,99,1,1,99,63,1
114|600011,99,1,1,99,66,1
115|600011,99,1,1,99,69,1
116|600011,99,1,1,99,72,1
117|600011,99,1,1,99,75,1
118|600011,99,1,1,99,77,1
119|600011,99,1,1,99,80,1
120|600011,99,1,1,99,82,1
121|600011,99,1,1,99,85,1
122|600011,99,1,1,99,87,1
123|600011,99,1,1,99,90,1
124|600011,99,2,1,99,92,1
125|600011,99,2,2,99,94,2
126|600011,99,3,3,99,96,2
127|600011,99,5,5,99,97,5
128|600011,99,6,5,99,99,5
129|600011,99,10,9,99,99,8
130|600011,99,12,12,99,99,11
131|600011,99,15,15,99,99,14
132|600011,99,19,17,99,99,16
133|600011,99,20,20,99,99,19
134|600011,99,22,22,99,99,21
135|600011,99,24,24,99,99,24
136|600011,99,28,25,99,99,25
137|600011,99,30,28,99,99,27
138|600011,99,30,30,99,99,30
139|600011,99,32,32,99,99,31
140|600011,99,34,33,99,99,33
141|600011,99,35,35,99,99,35
142|600011,99,39,36,99,99,36
143|600011,99,40,40,99,99,36
144|600011,99,40,40,99,99,40
145|600011,99,42,42,99,99,41
146|600011,99,43,43,99,99,43
147|600011,99,45,44,99,99,44
148|600011,99,47,46,99,99,45
149|600011,99,50,47,99,99,45
150|600011,99,50,50,99,99,46
151|600011,99,50,50,99,99,50
152|600011,99,52,51,99,99,51
153|600011,99,53,53,99,99,52
154|600011,99,54,54,99,99,54
155|600011,99,57,55,99,99,54
156|600011,99,60,55,99,99,55
157|600011,99,60,59,99,99,55
158|600011,99,60,60,99,99,58
159|600011,99,61,60,99,99,60
160|600011,99,62,62,99,99,61
161|600011,99,63,63,99,99,62
162|600011,99,64,64,99,99,64
163|600011,99,66,65,99,99,65
164|600011,99,69,65,99,99,65
165|600011,99,70,67,99,99,66
166|600011,99,70,70,99,99,66
167|600011,99,70,70,99,99,69
168|600011,99,71,71,99,99,71
169|600011,99,72,72,99,99,72
170|600011,99,73,73,99,99,73
171|600011,99,74,74,99,99,74
172|600011,99,76,75,99,99,75
173|600011,99,79,75,99,99,75
174|600011,99,80,77,99,99,75
175|600011,99,80,80,99,99,75
176|600011,99,80,80,99,99,78
177|600011,99,81,80,99,99,80
178|600011,99,82,81,99,99,81
179|600011,99,83,82,99,99,82
180|600011,99,84,83,99,99,83
181|600011,99,85,84,99,99,84
182|600011,99,86,86,99,99,85
183|600011,99,88,86,99,99,86
184|600011,99,89,88,99,99,86
185|600011,99,90,89,99,99,87
186|600011,99,90,90,99,99,89
187|600011,99,91,90,99,99,90
188|600011,99,92,91,99,99,91
189|600011,99,93,92,99,99,92
190|600011,99,94,93,99,99,93
191|600011,99,94,94,99,99,94
192|600011,99,95,95,99,99,95
193|600011,99,96,96,99,99,96
194|600011,99,97,97,99,99,96
195|600011,99,98,97,99,99,97
196|600011,99,98,98,99,99,98
197|600011,99,99,99,99,99,98
198|600011,99,99,99,99,99,99
199|600011,99,99,99,99,99,99
200|600011,99,99,99,99,99,99
1|600012,1,1,1,1,1,1
2|600012,2,1,1,1,1,1
3|600012,4,1,1,1,1,1
4|600012,5,1,1,1,1,1
5|600012,7,1,1,1,1,1
6|600012,9,1,1,1,1,1
7|600012,9,1,3,1,1,1
8|600012,9,1,5,1,1,1
9|600012,9,1,7,1,1,1
10|600012,9,1,9,1,1,1
11|600012,24,1,10,1,1,1
12|600012,25,1,10,1,1,1
13|600012,26,1,10,2,1,1
14|600012,27,1,10,2,1,1
15|600012,28,1,10,3,1,1
16|600012,29,1,10,4,1,1
17|600012,29,1,10,7,1,1
18|600012,29,1,12,7,1,1
19|600012,29,1,14,7,1,1
20|600012,29,1,16,7,1,1
21|600012,30,1,16,8,1,1
22|600012,30,1,18,8,1,1
23|600012,31,1,18,9,1,1
24|600012,32,1,19,9,1,1
25|600012,33,1,19,9,1,1
26|600012,35,1,19,9,1,1
27|600012,35,1,21,9,1,1
28|600012,35,1,23,9,1,1
29|600012,35,1,25,9,1,1
30|600012,35,1,27,9,1,1
31|600012,36,1,27,10,1,1
32|600012,38,1,27,10,1,1
33|600012,39,1,27,11,1,1
34|600012,40,1,27,12,1,1
35|600012,41,1,27,13,1,1
36|600012,41,1,29,14,1,1
37|600012,42,1,29,15,1,1
38|600012,43,1,29,16,1,1
39|600012,45,1,29,16,1,1
40|600012,46,1,29,17,1,1
41|600012,48,1,29,17,1,1
42|600012,49,1,29,18,1,1
43|600012,50,1,29,19,2,1
44|600012,50,1,31,19,3,1
45|600012,50,1,32,19,6,1
46|600012,51,1,32,20,6,1
47|600012,52,1,32,21,6,1
