Id,Type,Data
11418,1,4334805=card=4010038=4010038=refine=8|7330505=card=4030007=refine=8|8331305=card=4040016=refine=8|11331705=card=4050009=refine=8|10336806=card=4060021=refine=8|10336806=card=4060021=refine=8
11419,1,4334807=card=4010038=4010038=refine=9=enchant=17=11=32|7330507=card=4030007=refine=9=enchant=307=303=310|8331307=card=4040016=refine=9=enchant=438=433=441|11331707=card=4050009=refine=9=enchant=569=565=575|10336806=card=4060021=refine=9=enchant=169=167=185|10336806=card=4060021=refine=9=enchant=169=167=185
11420,1,4334807=card=4010038=4010038=refine=9=enchant=17=11=32|7330507=card=4030007=refine=9=enchant=307=303=310|8331307=card=4040016=refine=9=enchant=438=433=441|11331707=card=4050009=refine=9=enchant=569=565=575|10336806=card=4060021=refine=9=enchant=169=167=185|10336806=card=4060021=refine=9=enchant=169=167=185
11421,1,4334808=card=4010038=4010038=refine=10=enchant=52=46=67|7330508=card=4030007=refine=10=enchant=336=332=339|8331308=card=4040016=refine=10=enchant=467=462=470|11331708=card=4050009=refine=10=enchant=598=594=604|10336806=card=4060021=refine=10=enchant=200=198=216|10336806=card=4060021=refine=10=enchant=200=198=216
11422,1,4334808=card=4010038=4010038=refine=10=enchant=52=46=67|7332908=card=4030007=refine=10=enchant=336=332=339|8333108=card=4040016=refine=10=enchant=467=462=470|11333008=card=4050009=refine=10=enchant=598=594=604|10338408=card=4060021=refine=10=enchant=200=198=216|10338408=card=4060021=refine=10=enchant=200=198=216
11423,1,4334809=card=4010038=4010038=refine=11=enchant=87=81=106|7332909=card=4030007=refine=11=enchant=365=361=368|8333109=card=4040016=refine=11=enchant=496=491=499|11333009=card=4050009=refine=11=enchant=627=623=634|10338408=card=4060021=refine=11=enchant=231=229=251|10338408=card=4060021=refine=11=enchant=231=229=251
11424,1,4334809=card=4010038=4010038=refine=11=enchant=87=81=106|7332909=card=4030007=refine=11=enchant=365=361=368|8333109=card=4040016=refine=11=enchant=496=491=499|11333009=card=4050009=refine=11=enchant=627=623=634|10343109=card=4060021=refine=11=enchant=231=229=251|10343109=card=4060021=refine=11=enchant=231=229=251
11425,1,4334810=card=4010038=4010038=refine=12=enchant=127=121=150|7332910=card=4030007=refine=12=enchant=399=395=402|8333110=card=4040016=refine=12=enchant=530=525=533|11333010=card=4050009=refine=12=enchant=661=657=669|10343109=card=4060021=refine=12=enchant=267=265=291|10343109=card=4060021=refine=12=enchant=267=265=291
11426,1,4334810=card=4010038=4010038=refine=12=enchant=127=121=150|7332910=card=4030007=refine=12=enchant=399=395=402|8333110=card=4040016=refine=12=enchant=530=525=533|11333010=card=4050009=refine=12=enchant=661=657=669|10343109=card=4060021=refine=12=enchant=267=265=291|10343109=card=4060021=refine=12=enchant=267=265=291
11427,1,4334810=card=4010038=4010038=refine=13=enchant=127=121=150|7332910=card=4030007=refine=13=enchant=399=395=402|8333110=card=4040016=refine=13=enchant=530=525=533|11333010=card=4050009=refine=13=enchant=661=657=669|10343109=card=4060021=refine=13=enchant=267=265=291|10343109=card=4060021=refine=13=enchant=267=265=291
11428,1,4334810=card=4010038=4010038=refine=13=enchant=127=121=150|7332910=card=4030007=refine=13=enchant=399=395=402|8333110=card=4040016=refine=13=enchant=530=525=533|11333010=card=4050009=refine=13=enchant=661=657=669|10343109=card=4060021=refine=13=enchant=267=265=291|10343109=card=4060021=refine=13=enchant=267=265=291
11429,1,4334810=card=4010038=4010038=refine=14=enchant=127=121=150|7332910=card=4030007=refine=14=enchant=399=395=402|8333110=card=4040016=refine=14=enchant=530=525=533|11333010=card=4050009=refine=14=enchant=661=657=669|10343109=card=4060021=refine=14=enchant=267=265=291|10343109=card=4060021=refine=14=enchant=267=265=291
11430,1,4334810=card=4010038=4010038=refine=14=enchant=127=121=150|7332910=card=4030007=refine=14=enchant=399=395=402|8333110=card=4040016=refine=14=enchant=530=525=533|11333010=card=4050009=refine=14=enchant=661=657=669|10343109=card=4060021=refine=14=enchant=267=265=291|10343109=card=4060021=refine=14=enchant=267=265=291
11431,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11432,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11433,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11434,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11435,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11436,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11437,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11438,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11439,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11440,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11441,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11442,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11443,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11444,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669
11445,1,
11446,1,4115801=refine=0
11447,1,4115801=card=4010038=4010038=refine=0
11448,1,4115801=card=4010038=4010038=refine=0|10326002=card=4060021=refine=0|10326002=card=4060021=refine=0
11449,1,4229203=card=4010038=4010038=refine=0|7235003=card=4030007=refine=0|8235303=card=4040016=refine=0|11235403=card=4050009=refine=0|10326002=card=4060021=refine=0|10326002=card=4060021=refine=0
11450,1,4229203=card=4010038=4010038=refine=5|7235003=card=4030007=refine=5|8235303=card=4040016=refine=5|11235403=card=4050009=refine=5|10326002=card=4060021=refine=5|10326002=card=4060021=refine=5
11451,1,4239204=card=4010038=4010038=refine=5|7235004=card=4030007=refine=5|8235304=card=4040016=refine=5|11235404=card=4050009=refine=5|10326002=card=4060021=refine=5|10326002=card=4060021=refine=5
11452,1,4239204=card=4010038=4010038=refine=5|7235004=card=4030007=refine=5|8235304=card=4040016=refine=5|11235404=card=4050009=refine=5|10326806=card=4060021=refine=5|10326806=card=4060021=refine=5
11453,1,4334805=card=4010038=4010038=refine=10|7235005=card=4030007=refine=10|8235305=card=4040016=refine=10|11235405=card=4050009=refine=10|10326806=card=4060021=refine=10|10326806=card=4060021=refine=10
11454,1,4334805=card=4010038=4010038=refine=10|7235005=card=4030007=refine=10|8235305=card=4040016=refine=10|11331705=card=4050009=refine=10|10326806=card=4060021=refine=10|10326806=card=4060021=refine=10
11455,1,4334805=card=4010038=4010038=refine=11|7330505=card=4030007=refine=11|8331305=card=4040016=refine=11|11331705=card=4050009=refine=11|10336806=card=4060021=refine=11|10336806=card=4060021=refine=11
11456,1,4334805=card=4010038=4010038=refine=11|7330505=card=4030007=refine=11|8331305=card=4040016=refine=11|11331705=card=4050009=refine=11|10336806=card=4060021=refine=11|10336806=card=4060021=refine=11
11457,1,4334807=card=4010038=4010038=refine=12=enchant=17=11=33|7330507=card=4030007=refine=12=enchant=307=303=311|8331307=card=4040016=refine=12=enchant=438=433=442|11331707=card=4050009=refine=12=enchant=569=565=576|10336806=card=4060021=refine=12=enchant=169=167=186|10336806=card=4060021=refine=12=enchant=169=167=186
11458,1,4334807=card=4010038=4010038=refine=12=enchant=17=11=33|7330507=card=4030007=refine=12=enchant=307=303=311|8331307=card=4040016=refine=12=enchant=438=433=442|11331707=card=4050009=refine=12=enchant=569=565=576|10336806=card=4060021=refine=12=enchant=169=167=186|10336806=card=4060021=refine=12=enchant=169=167=186
11459,1,4334808=card=4010038=4010038=refine=13=enchant=52=46=68|7330508=card=4030007=refine=13=enchant=336=332=340|8331308=card=4040016=refine=13=enchant=467=462=471|11331708=card=4050009=refine=13=enchant=598=594=605|10336806=card=4060021=refine=13=enchant=200=198=217|10336806=card=4060021=refine=13=enchant=200=198=217
11460,1,4334808=card=4010038=4010038=refine=13=enchant=52=46=68|7332908=card=4030007=refine=13=enchant=336=332=340|8333108=card=4040016=refine=13=enchant=467=462=471|11333008=card=4050009=refine=13=enchant=598=594=605|10338408=card=4060021=refine=13=enchant=200=198=217|10338408=card=4060021=refine=13=enchant=200=198=217
11461,1,4334809=card=4010038=4010038=refine=14=enchant=87=81=108|7332909=card=4030007=refine=14=enchant=365=361=370|8333109=card=4040016=refine=14=enchant=496=491=501|11333009=card=4050009=refine=14=enchant=627=623=636|10338408=card=4060021=refine=14=enchant=231=229=253|10338408=card=4060021=refine=14=enchant=231=229=253
11462,1,4334809=card=4010038=4010038=refine=14=enchant=87=81=108|7332909=card=4030007=refine=14=enchant=365=361=370|8333109=card=4040016=refine=14=enchant=496=491=501|11333009=card=4050009=refine=14=enchant=627=623=636|10343109=card=4060021=refine=14=enchant=231=229=253|10343109=card=4060021=refine=14=enchant=231=229=253
11463,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11464,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11465,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11466,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11467,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11468,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11469,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11470,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11471,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11472,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11473,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11474,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11475,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11476,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
