PackId,GroupContent,GroupWeight,PackType,PackName,AwardValueWeight,Announcement,JobLimit,LevelLimit,ServerLevelLimit,GenderLimit,OpenWorldCond,LuaFunction,RandomItem,RandomMethod,GuarantGroup,Source,PackTabType,PackTabChange,LuckyPointLimit,ExpectValue,BindInfo,NumberInfo,IsCalcLucky
6059971,60640041=1|3026005=25|3021001=40|2010008=8,,0,日本615-70级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6059981,60640041=1|3026005=30|3020006=10|2010008=9,,0,日本615-80级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6059991,60640030=10|3022007=10|3020010=5|2091178=4|3020016=10,,0,日本615-90级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060001,1072001=1|10326605=1|10336605=1|2090003=1|40000010=400|2034008=20|102=50000|101=2000000,,0,韩国615-ROO纪念礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060002,1072001=1|10326605=1|10336605=1|40000010=400|2034008=20|60640040=8,,0,日本615-RAO纪念礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060011,60600070=1,,0,韩国615-40级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060021,60600080=1,,0,韩国615-50级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060031,60600090=1,,0,韩国615-60级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060041,60600100=1,,0,韩国615-70级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060051,60600110=1,,0,韩国615-80级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060061,60600120=1,,0,韩国615-90级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060062,60600130=1,,0,韩国615-100级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060069,3020008=1|3020009=1,,0,装备修复礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6060063,60600140=1,,0,韩国615-110级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060071,3020003=20,,0,韩国615-小型神之金属包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060081,3020003=40,,0,韩国615-中型神之金属包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060091,3020004=20,,0,韩国615-小型铝包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060101,3020004=40,,0,韩国615-中型铝包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060111,3026005=10,,0,韩国615-小型声望包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060121,3026005=20,,0,韩国615-中型声望包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060131,3020005=10,,0,韩国615-小型浓缩神金包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060141,3020005=20,,0,韩国615-中型浓缩神金包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060151,3020006=10,,0,韩国615-小型浓缩铝包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060161,3020006=20,,0,韩国615-中型浓缩铝包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060171,3021001=40,,0,韩国615-小型莫拉硬币包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060181,3021001=80,,0,韩国615-中型莫拉硬币包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060191,1400201=1,,0,韩国615-战斗加速糖礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060201,1400301=1,,0,韩国615-幸运打宝糖礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060211,2033002=1,,0,韩国615-血迹树枝礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060221,2040016=1,,0,韩国615-以太因子补充礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060231,2023001=1,,0,韩国615-素质轮回石礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060241,2023002=1,,0,韩国615-技能重置棒礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060251,,,0,韩国615-时装礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060261,,,0,韩国615-头饰礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060271,2060109=1,,0,韩国615-高级发型调色剂礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060281,2060011=1,,0,韩国615-高级瞳色调色剂礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060291,2090042=1,,0,韩国615-中型元气补充袋礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060301,2032003=1,,0,韩国615-健身房会员券礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060311,2032002=1,,0,韩国615-仓库扩建券礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
8058001,103=75,1,0,75喵喵果实,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058002,103=175|104=5|2032004=1,1,0,180喵喵果实,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058003,103=355|104=15|2032004=2,1,0,370喵喵果实,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058004,103=735|104=40|2032004=4,1,0,775喵喵果实,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058005,103=1440|104=120|2032004=8,1,0,1560喵喵果实,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058006,103=3500|104=350|2032004=20,1,0,3850喵喵果实,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058021,103=40,1,0,喵喵果实礼包(40)日本,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058022,103=210,1,0,喵喵果实礼包(210)日本,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058023,103=425,1,0,喵喵果实礼包(425)日本,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058024,103=865,1,0,喵喵果实礼包(865)日本,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058025,103=1770,1,0,喵喵果实礼包(1770)日本,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058026,103=3700,1,0,喵喵果实礼包(3700)日本,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058121,103=35,1,0,喵喵果实礼包(35)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058122,103=180,1,0,喵喵果实礼包(180)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058123,103=370,1,0,喵喵果实礼包(370)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058124,103=560,1,0,喵喵果实礼包(560)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058125,103=940,1,0,喵喵果实礼包(940)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058126,103=1890,1,0,喵喵果实礼包(1890)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8058127,103=3900,1,0,喵喵果实礼包(3900)北美,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059001,103=35,1,0,直购退款1200krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059002,103=175,1,0,直购退款5900krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059003,103=295,1,0,直购退款9900krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059004,103=505,1,0,直购退款17000krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059005,103=885,1,0,直购退款30000krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059006,103=975,1,0,直购退款33000krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059007,103=1620,1,0,直购退款55000krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059008,103=330,1,0,直购退款11000KRW,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059009,103=650,1,0,直购退款22000KRW,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059010,103=3205,1,0,直购退款109000KRW,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059101,103=295,1,0,通行证直购退款9900krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059102,103=795,1,0,通行证直购退款27000krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059201,103=295,1,0,卡普拉会员退款 9900krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059202,103=175,1,0,普通返利月卡退款 5900krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059203,103=565,1,0,超级返利月卡退款 19000krw,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059210,,,0,日本退款空包,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8059300,103=475,1,0,特权签到退款16000KRW,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
3800710,103=150,,0,普通返利月卡开通礼包,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
3800720,103=500,,0,超级返利月卡开通礼包,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
3800730,104=10|102=1000,,0,日本增量-普通返利月卡每日返还礼包,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
3800740,104=35|102=3500,,0,日本增量-超级返利月卡每日返还礼包,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
6060321,1070149=1,1,0,咪咪帽礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060331,1070155=1,1,0,小熊帽礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060341,1070099=1,1,0,鲨鱼头礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060351,1070089=1,1,0,小白兔软帽礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060361,1070087=1,1,0,小青蛇帽子礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060371,1080002=1,1,0,妖精长耳朵饰礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060381,1080036=1,1,0,猫耳泳镜礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060391,1080032=1,1,0,金色小恶魔耳饰礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060401,1010017=1,1,0,玩偶服男,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6060402,1010018=1,1,0,玩偶服女,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6060411,1010025=1,1,0,idol男,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6060412,1010026=1,1,0,idol女,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6060421,2090003=1|3026005=10|2090024=3|2091116=6,,0,韩国615-40级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060431,3024023=1|3026005=15|3020004=20|2091118=2|2091117=2,,0,韩国615-50级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060441,2091111=1|3026005=20|3020003=20|2091118=2|2091117=2,,0,韩国615-60级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060451,3024024=1|3026005=25|3021001=40|2010008=8,,0,韩国615-70级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060461,2091111=1|3026005=30|3020006=10|2010008=9,,0,韩国615-80级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060471,3024024=2|3022007=10|3020010=5|2091178=4|3020016=10,,0,韩国615-90级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060472,2034013=20|3011512=30|3020022=1|3021001=400|3021010=10,,0,韩国615-100级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1|1|1|1,0=1,
6060473,2034014=40|3011512=50|3010131=3|3021001=500|3021010=20,,0,韩国615-100级成长实惠礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1|1|1|1,0=1,
6060481,3024004=10,1,0,小型野生猕猴桃包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060491,3024004=20,1,0,中型野生猕猴桃包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060501,3024004=50|3024005=20|3024003=60,1,0,载具成长礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1|1,0=1,
6060511,3020016=100,1,0,头饰精炼成长礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060521,1070176=1|2040018=200,1,0,砍刀头饰,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6060522,1070177=1|2040018=200,1,0,鬼魂头纱,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6060525,1070176=1|2040026=200,1,0,砍刀头饰,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6060526,1070177=1|2040026=200,1,0,鬼魂头纱,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6060531,3020003=60,,0,大型神之金属包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060541,3020004=60,,0,大型铝包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060551,3021001=100,,0,大型莫拉硬币包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060561,3020005=30,,0,大型浓缩神金包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060571,3020006=30,,0,大型浓缩铝包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6060597,60640000=1|60640010=1,,0,外观抽奖券,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6060599,104=100|60640000=1|1090017=1|1030017=1|1070014=1|104=250|10326103=1|1070103=1|104=150|60640000=2|3011011=1|2091041=7|1400301=4|2090022=2|60640000=1|3011010=1|2090022=2|2023001=1|2032003=1|2032002=1|2090043=2|1400201=4|2090043=2|101=300000|102=15000|2023002=1|3054001=4|104=200|60640000=2,,0,预注册礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0=1,
6060600,60640000=1|1090017=1|1030017=1|1070014=1|10326103=1|1070103=1|60640000=2|3011011=1|2091041=7|1400301=4|2090022=2|60640000=1|3011010=1|2090022=2|2023001=1|2032003=1|2032002=1|2090043=2|1400201=4|2090043=2|101=300000|102=15000|2023002=1|3054001=4|60640000=2|60640050=6,,0,预注册礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0=1,
6063000,3021001=40,,0,小型附魔礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1,0=1,
6063001,3010107=6,,0,浓缩精炼礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1,0=1,
6063002,60640030=5,,0,小型齿轮抽奖券礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1,0=1,
6063003,3024004=10|3024002=5,,0,小型载具礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6063004,3026005=10|3026006=60,,0,声望礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6063005,3020003=25|3020004=25,,0,精炼礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6063006,60640040=5,,0,小型卡片抽奖券礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1,0=1,
6063007,60640030=10,,0,齿轮抽奖券礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1,0=1,
6063008,3021001=100|3021009=100,,0,大型附魔礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6063009,3020005=12|3020006=12,,0,浓缩精炼礼盒Ⅱ,,0,0,0|-1,,2,,,,,,,0,,0,-1,1|1,0=1,
6063010,60640041=5,,0,卡片抽奖券礼盒,,0,0,0|-1,,2,,,,,,,0,,0,-1,1,0=1,
6065001,6065002=-1|6065005=-1|6065006=-1,35|1000|8965,1,小恶魔时装总奖励,,0,0,0|-1,,2,,,,,,,0,,0,1426,,0=1,
6065002,6065003=-1|6065004=-1,,0,恶魔派对时装外包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065003,1010005=1,,0,恶魔派对男,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6065004,1010006=1,,0,恶魔派对女,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6065005,1040012=1|1041003=1,1|1,1,聊天框/头像框,,0,0,0|-1,,2,,,,,,,0,,0,0,,0=1,
6065006,6065007=-1|6065008=-1,,0,Zeny+铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065007,2060009=1|2060010=1|3020003=1|3020004=1|1290055=1|1270002=1|1270006=1|1270010=1|3023002=1|2063001=50|2063002=10|2033002=1|1040012=1|1041003=1|6065002=-1,641|641|1122|1122|1602|801|320|320|641|641|641|961|250|250|50,1,Zeny道具+头像框+气泡框+时装,,0,0,0|-1,,2,,,,,,,0,,0,1432,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065008,2090043=1|2090044=1|2090045=1|2090022=1|2090023=1|2090024=1|2031004=1|2010008=1|3026006=1|2034003=3|2033001=1,20|4|1|20|4|1|20|4|10|10|10,1,铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,159,0|0|0|0|0|0|0|0|0|0|0,0=1,
6065011,6065012=-1|6065013=-1|6065014=-1,35|1000|8965,1,瓦尔基里头盔总奖励,,0,0,0|-1,,2,,,,,,,0,,0,1426,,0=1,
6065012,1070111=1,,0,瓦尔基里头盔,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065013,1040012=1|1041003=1,1|1,1,聊天框/头像框,,0,0,0|-1,,2,,,,,,,0,,0,0,,0=1,
6065014,6065015=-1|6065016=-1,,0,Zeny+铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0,0=1,
6065015,2060009=1|2060010=1|3020003=1|3020004=1|1290055=1|1270002=1|1270006=1|1270010=1|3023002=1|2063001=50|2063002=10|2033002=1|1040012=1|1041003=1|6065012=-1,641|641|1122|1122|1602|801|320|320|641|641|641|961|250|250|50,1,Zeny道具+头像框+气泡框+时装,,0,0,0|-1,,2,,,,,,,0,,0,1432,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065016,2090043=1|2090044=1|2090045=1|2090022=1|2090023=1|2090024=1|2031004=1|2010008=1|3026006=1|2034003=3|2033001=1,20|4|1|20|4|1|20|4|10|10|10,1,铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,159,0|0|0|0|0|0|0|0|0|0|0,0=1,
6065021,6065022=-1|6065023=-1|6065024=-1,35|1000|8965,1,小恶魔之翼总奖励,,0,0,0|-1,,2,,,,,,,0,,0,1426,,0=1,
6065022,1100004=1,,0,小恶魔之翼,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065023,1040012=1|1041003=1,1|1,1,聊天框/头像框,,0,0,0|-1,,2,,,,,,,0,,0,0,,0=1,
6065024,6065025=-1|6065026=-1,,0,Zeny+铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0,0=1,
6065025,2060009=1|2060010=1|3020003=1|3020004=1|1290055=1|1270002=1|1270006=1|1270010=1|3023002=1|2063001=50|2063002=10|2033002=1|1040012=1|1041003=1|6065022=-1,641|641|1122|1122|1602|801|320|320|641|641|641|961|250|250|50,1,Zeny道具+头像框+气泡框+时装,,0,0,0|-1,,2,,,,,,,0,,0,1432,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065026,2090043=1|2090044=1|2090045=1|2090022=1|2090023=1|2090024=1|2031004=1|2010008=1|3026006=1|2034003=3|2033001=1,20|4|1|20|4|1|20|4|10|10|10,1,铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,159,0|0|0|0|0|0|0|0|0|0|0,0=1,
6065031,6065032=-1|6065033=-1|6065034=-1,35|1000|8965,1,小天使之翼总奖励,,0,0,0|-1,,2,,,,,,,0,,0,1426,,0=1,
6065032,1100002=1,,0,小天使之翼,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065033,1040012=1|1041003=1,1|1,1,聊天框/头像框,,0,0,0|-1,,2,,,,,,,0,,0,0,,0=1,
6065034,6065035=-1|6065036=-1,,0,Zeny+铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0,0=1,
6065035,2060009=1|2060010=1|3020003=1|3020004=1|1290055=1|1270002=1|1270006=1|1270010=1|3023002=1|2063001=50|2063002=10|2033002=1|1040012=1|1041003=1|6065032=-1,641|641|1122|1122|1602|801|320|320|641|641|641|961|250|250|50,1,Zeny道具+头像框+气泡框+时装,,0,0,0|-1,,2,,,,,,,0,,0,1432,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065036,2090043=1|2090044=1|2090045=1|2090022=1|2090023=1|2090024=1|2031004=1|2010008=1|3026006=1|2034003=3|2033001=1,20|4|1|20|4|1|20|4|10|10|10,1,铜币道具,,0,0,0|-1,,2,,,,,,,0,,0,159,0|0|0|0|0|0|0|0|0|0|0,0=1,
6065041,3024004=3|3024005=1|3024002=3|3024003=2|3020003=5|3020004=5|3026006=15|1270002=4|3021001=10|1270006=2|1270010=1|3023002=2|2033002=2|2034003=20|2010008=2|2090024=1|2090045=1|101=750000,53|30|66|30|45|45|40|30|40|10|14|15|15|10|40|35|35|40,1,游泳鸭设计图扭蛋其他道具,,0,0,0|-1,,2,,,,,,,0,,0,,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065042,1041003=1|1040012=1,1|1,1,头像框/聊天框,,0,0,0|-1,,2,,,,,,,0,,0,,,0=1,
6065043,1029005=1,1,0,游泳鸭设计图,,0,0,0|-1,,2,,,,,8001,,0,,0,,,0=1,
6065051,3024004=2|3024005=1|3024002=2|3024003=1|3020003=3|3020004=3|3021001=6|1400201=2|1400301=1|1270010=1|3023002=2|3026006=10|2034006=30|2063002=15|2040016=1|3027004=1|2091202=3,20|10|20|40|25|25|40|15|15|10|15|20|10|22|5|20|18,1,小天使雕像扭蛋其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065052,1041003=1|1040012=1,1|1,1,头像框/聊天框,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065053,1070097=1,1,0,小天使雕像,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065061,3024004=3|3024005=1|3024003=2|3020003=5|3020004=5|3023002=2|3010124=1|1400202=1|1400302=1|2034006=50|2091202=4|3027004=2|2033002=3|2031016=10|3010107=1|2063002=30|2040016=1|3024023=1,50|30|70|30|30|30|35|15|15|50|35|40|15|10|60|50|15|30,1,时间之翼扭蛋其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065062,1041007=1|1040017=1,1|1,1,头像框/聊天框,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065063,1100010=1,1,0,时间之翼,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065071,3024004=2|3024005=1|3024003=2|2034003=15|3021001=8|2091202=3|3010107=1|3024023=1|40000010=150|3024024=1|102=4000,200|50|400|100|120|200|300|150|100|15|120,1,cos蛋通用道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0,0=1,
6065072,2040018=5,,0,币,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065073,6065074=-1|6065075=-1,1,0,cos装,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065074,1010033=1,1,0,cos装男,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6065075,1010034=1,1,0,cos装女,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6065081,3024042=1|3021001=10|3024003=2|2034003=20|2040016=1|2091202=4|2091302=1|3020008=1|3024023=1|3024024=1|2063002=30|3023002=2,15|150|400|150|30|300|250|400|350|30|350|150,1,其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0||0|0|0|0|0|0|0,0=1,
6065082,1041007=1|1040017=1,1|1,1,头像框/聊天框,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065083,1070193=1,,0,机甲兔子,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065091,3010130=4|2034006=25|3024003=1|3021001=5|3024004=2|3020007=2|2091202=2|3010133=1|2063002=15|3027004=1|3020010=1|1290055=5|1270002=2|1270006=1|1270010=1|3023002=1,20|30|20|30|15|20|20|10|20|20|5|30|20|15|10|30,1,日本增量-其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065092,3010136=1,,0,自选包,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065101,3024042=1|3021001=8|3024003=2|2034003=15|2034006=40|2091202=3|3010133=1|3010132=1|3020008=1|3020009=1|2063002=20|3023002=2|3021010=1|3021012=1,8|50|35|45|50|45|40|8|12|12|50|40|8|5,1,其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065102,1041007=1|1040017=1,1|1,1,头像框/聊天框,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065103,1090050=1,,0,嘴饰,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065111,3010133=1|3010132=1|3024004=3|3024003=2|3020003=5|3020004=5|3026006=15|1270002=4|1270006=2|3023002=2|2034006=50|2091202=4|40000010=200|3021006=3|3024024=1|3021004=1|2091501=1,220|70|120|200|220|220|110|100|80|120|180|120|100|160|15|15|15,1,其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
6065112,1041014=1|1040021=1,1|1,1,头像框/聊天框,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
6065113,6065114=-1|6065115=-1,,0,玩具士兵时装,,0,0,0|-1,,2,,,,,8001,,0,,0,-1,,0=1,
6065114,1010053=1,,0,男玩具士兵,,0,0,0|-1,,0,,,,,,,0,,0,-1,,0=1,
6065115,1010054=1,,0,女玩具士兵,,0,0,0|-1,,1,,,,,,,0,,0,-1,,0=1,
6065121,3010133=1|3010132=1|3021001=12|3024003=2|3020003=5|3020004=5|3026006=15|1270002=4|1270006=2|3023002=2|2034006=50|2091202=4|40000010=200|2040016=1|3024024=1|3021010=1|2091501=1,220|70|120|200|220|220|110|100|80|120|180|120|100|70|25|70|25,1,其他道具,,0,0,0|-1,,2,,,,,,,0,,0,-1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0=1,
