Id,NameDesign,Desc,Name,IsIP,SkillUuid,EffectIDs,TargetType,SkillScriptType,SpecialSkillType,SkillTargetRangeType,SkillRangeType,SkillHatedType,SkillType,SkillDamType,IsAffectedASPD,ASPDPercent,IsAffectedASPDExtra,IsAoe,PushInterupt,SkillAttr,IsKnockBack,Length,IsRangeAttrImpact,IsRangeWeaponAttrImpact,WeaponTypeLimit,SecondWeaponTypeLimit,Limits,IsDisableCD,EffectExIDs,SkillPanelPos,SpePreSkillRequired,LinkAutoAtack,IsChangeColor,ChangeColor,InteruptSkill,IsUseArrow,IconEx,LimitScene,LimitSceneType,NeedEffectRange,IsEffectExStandalone,IsPassive,AutoBattlePRI,SkillElementEnergy,EnergyTips,AnimationType,SingingAnimation,PreSkillRequired,SkillTypeIcon,Atlas,Icon,SkillDataPath,AITreeName,SkillDesc,SkillDescAdd,SimpleSkillDesc,ActiveCardDesc,AllowUI,LocalizationArea
1000501106,召唤小哥布林,哥布林首领,卫兵!消灭敌人,0,1000501106,1000501106,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501107,瞬间移动,哥布林首领,瞬间移动,1,1000501107,1000501107,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501108,招怪+护盾,哥布林首领,防御模式,0,1000501108,1000501108,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501109,召唤小哥布林,哥布林首领,卫兵!消灭敌人,0,1000501109,1000501109,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501110,治愈术,哥布林首领,治愈术,1,1000501110,1000501110,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,1,,,0,0,,,,,,,,,,,,
1000501111,冲锋攻击,哥布林首领,冲锋,0,1000501111,1000501111,4,,,1,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
1000501201,普攻,巴风特,,0,1000501201,1000501201,4,,,0,0,1,0,0,1,,1,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501202,治愈术,巴风特,治愈术,1,1000501202,1000501202,2,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,1,,,0,0,,,,,,,,,,,,
1000501203,怒雷强击,巴风特,怒雷强击,1,1000501203,1000501203,4,,,2,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501204,召唤小巴风特,巴风特,召唤小巴风特,0,1000501204,1000501204,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501205,黑暗打击,巴风特,黑暗打击,1,1000501205,1000501205,4,,,0,0,1,0,1,0,,0,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501206,地狱审判,巴风特,地狱审判,1,1000501206,1000501206,4,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501207,狂暴,巴风特,狂暴,0,1000501207,1000501207,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501208,黑暗吐息,巴风特,黑暗吐息,1,1000501208,1000501208,4,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501209,黑暗沼泽,巴风特,黑暗沼泽,0,1000501209,1000501209,4,,,2,0,1,0,2,0,,0,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501210,瞬间移动,巴风特,瞬间移动,1,1000501210,1000501210,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501211,召唤小巴风特,巴风特,召唤小巴风特,0,1000501211,1000501211,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501212,黑暗沼泽召唤兽,巴风特,,0,1000501212,1000501212,1,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501213,陨石术,巴风特,陨石术,1,1000501213,1000501213,4,,,2,0,1,0,2,0,,0,1,1,3,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000501214,陨石术召唤兽,巴风特,,0,1000501214,1000501214,1,,,3,0,1,0,2,0,,0,1,1,3,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000503101,蘑菇自爆,下水道之谜：蘑菇自爆,,0,1000503101,1000503101,1,,,3,0,1,0,2,0,,0,1,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,0,0,,,,,,,,,,,,,
1000503201,召唤爆炸蘑菇,下水道之谜：召唤爆炸蘑菇,,0,1000503201,1000503201,1,,,3,0,1,0,2,0,,0,1,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,0,0,,,,,,,,,,,,,
1000503401,毒液机关2*2,毒液机关,,0,1000503401,1000503401,1,,,3,0,1,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000504301,吐雾喷射,毒液机关,,0,1000504301,1000504301,1,,,3,0,1,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000505201,缩小术,镜像A1：小野猪,,0,1000505201,1000505201,4,,,0,0,2,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000505401,冲锋,魔化野猪,冲锋,0,1000505401,1000505401,4,,,1,0,1,0,2,0,,0,1,1,,,0,,,,,,0,,,,1,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
1000505501,普攻,镜像A1：以撒,,0,1000505501,1000505501,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000507401,治愈术,镜像A3：萨麦尔,治愈术,1,1000507401,1000507401,2,,,0,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,1,,,0,0,,,,,,,,,,,,
1000507402,天使之赐福,镜像A3：萨麦尔,天使之赐福,1,1000507402,1000507402,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000507403,天使之障壁,镜像A3：萨麦尔,天使之障壁,1,1000507403,1000507403,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000507404,神圣之光,镜像A3：萨麦尔,神圣之光,1,1000507404,1000507404,4,,,0,0,1,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000507405,机关开启,镜像A3：萨麦尔,,0,1000507405,1000507405,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000507601,吐雾喷射,镜像A3：喷气机关,,0,1000507601,1000507601,1,,,3,0,1,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000507602,机关开启,镜像A3：喷气机关,,0,1000507602,1000507602,1,,,3,0,2,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000509101,普攻,镜像A5：绿帽老大,,0,1000509101,1000509101,4,,,0,0,1,0,0,1,,1,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000509102,狂击,镜像A5：绿帽老大,狂击,1,1000509102,1000509102,4,,,0,0,1,0,1,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000509201,治愈术,镜像A5：绿帽跟班,治愈术,1,1000509201,1000509201,2,,,0,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,1,,,0,0,,,,,,,,,,,,
1000509202,天使之赐福,镜像A5：绿帽跟班,天使之赐福,1,1000509202,1000509202,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000509301,普攻,镜像A5：绿帽智障,,0,1000509301,1000509301,4,,,0,0,1,0,0,1,,1,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
1000509302,施毒攻击,镜像A5：绿帽智障,施毒攻击,1,1000509302,1000509302,4,,,0,0,1,0,1,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_shidu.png,,,,,,,,
1000509401,普攻,镜像A5：古娜,,0,1000509401,1000509401,4,,,0,0,1,0,0,1,,1,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000509402,剑攻速增加,镜像A5：古娜,剑攻速增加,1,1000509402,1000509402,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000509403,强攻,镜像A5：古娜,强攻,1,1000509403,1000509403,4,,,0,0,1,0,1,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506101,普攻,镜像A2：巴风特的残影,,0,1000506101,1000506101,4,,,0,0,1,0,0,1,,1,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506102,治愈术,镜像A2：巴风特的残影,治愈术,1,1000506102,1000506102,2,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,1,,,0,0,,,,,,,,,,,,
1000506103,怒雷强击,镜像A2：巴风特的残影,怒雷强击,1,1000506103,1000506103,4,,,2,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506104,召唤小巴风特,镜像A2：巴风特的残影,召唤小巴风特,0,1000506104,1000506104,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506105,黑暗打击,镜像A2：巴风特的残影,黑暗打击,1,1000506105,1000506105,4,,,0,0,1,0,1,0,,0,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506106,地狱审判,镜像A2：巴风特的残影,地狱审判,1,1000506106,1000506106,4,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506107,狂暴,镜像A2：巴风特的残影,狂暴,0,1000506107,1000506107,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506108,黑暗吐息,镜像A2：巴风特的残影,黑暗吐息,1,1000506108,1000506108,4,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506109,黑暗沼泽,镜像A2：巴风特的残影,黑暗沼泽,0,1000506109,1000506109,4,,,2,0,1,0,2,0,,0,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506110,瞬间移动,镜像A2：巴风特的残影,瞬间移动,1,1000506110,1000506110,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506111,召唤小巴风特,镜像A2：巴风特的残影,召唤小巴风特,0,1000506111,1000506111,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506112,黑暗沼泽召唤兽,镜像A2：巴风特的残影,,0,1000506112,1000506112,1,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506113,陨石术,镜像A2：巴风特的残影,陨石术,1,1000506113,1000506113,4,,,2,0,1,0,2,0,,0,1,1,3,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000506114,陨石术召唤兽,镜像A2：巴风特的残影,,0,1000506114,1000506114,1,,,3,0,1,0,2,0,,0,1,1,3,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000516601,攻击（骑士）,镜像：谦让骑士,,0,1000516601,1000516601,4,,,0,0,1,0,0,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000516602,连刺攻击,镜像：谦让骑士,连刺攻击,1,1000516602,1000516602,4,,,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000516603,投掷长矛攻击,镜像：谦让骑士,投掷长矛攻击,1,1000516603,1000516603,4,,,0,1,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000516604,盾牌防御,镜像：谦让骑士,盾牌防御,0,1000516604,1000516604,1,,,3,0,2,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000516605,长矛刺击,镜像：谦让骑士,长矛刺击,1,1000516605,1000516605,4,,,0,0,1,0,1,0,,0,1,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000516701,攻击（骑士）,镜像：谦让骑士,,0,1000516701,1000516701,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000516702,剑攻速增加,镜像：谦让骑士,剑攻速增加,1,1000516702,1000516702,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,2,,,,,,,,,,
1000516703,怪物互击,镜像：谦让骑士,怪物互击,1,1000516703,1000516703,4,,,1,0,1,0,1,0,,0,1,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000518602,火狩,镜像：暗杀能力,火狩,1,1000518602,1000518602,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,2,,,,,,,,,,
1000518801,超强护盾,镜像：暗杀能力,超强护盾,0,1000518801,1000518801,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,2,,,,,,,,,,
1000518901,超强护盾,镜像：暗杀能力,超强护盾,0,1000518901,1000518901,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,2,,,,,,,,,,
1000519001,法阵群杀,镜像：海利翁阵法,,0,1000519001,1000519001,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,2,,,,,,,,,,
1000520101,海盗之王普攻,沉船FB：海盗之王,,0,1000520101,1000520101,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520102,潮汐之刃,沉船FB：海盗之王,潮汐剑术,0,1000520102,1000520102,4,,,3,1,1,0,3,0,,0,0,1,4,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520103,污染水域Event,沉船FB：海盗之王,污染水域,0,1000520103,1000520103,4,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520104,污染水域Mob,沉船FB：海盗之王,,0,1000520104,1000520104,1,,,3,0,2,0,2,0,,0,1,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520105,污染水域效果,沉船FB：海盗之王,,0,1000520105,1000520105,4,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520106,海浪冲击Single,沉船FB：海盗之王,海浪冲击,0,1000520106,1000520106,4,,,3,0,2,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520107,海浪冲击01,沉船FB：海盗之王,,0,1000520107,1000520107,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520108,海浪冲击02,沉船FB：海盗之王,,0,1000520108,1000520108,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520110,海盗之王跪着,沉船FB：海盗之王,,0,1000520110,1000520110,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520112,海盗宿命点名1个人Event,沉船FB：海盗之王,海盗宿命,0,1000520112,1000520112,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520113,海盗宿命点名2个人,沉船FB：海盗之王,海盗宿命,0,1000520113,1000520113,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520114,海盗宿命点名3个人,沉船FB：海盗之王,海盗宿命,0,1000520114,1000520114,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520115,海盗宿命点名4个人,沉船FB：海盗之王,海盗宿命,0,1000520115,1000520115,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520116,海盗宿命点名5个人,沉船FB：海盗之王,海盗宿命,0,1000520116,1000520116,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520117,海盗宿命爆炸,沉船FB：海盗之王,,0,1000520117,1000520117,2,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
1000520118,亡灵召唤第一波,沉船FB：海盗之王,亡灵们，苏醒吧！,0,1000520118,1000520118,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520119,亡灵召唤第二波,沉船FB：海盗之王,请展示你们的忠诚！,0,1000520119,1000520119,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520120,亡灵召唤第三波,沉船FB：海盗之王,驱逐他们！,0,1000520120,1000520120,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520121,海盗剑术,沉船FB：海盗之王,海盗剑术,0,1000520121,1000520121,4,,,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520123,水球术,沉船FB：海盗之王,水球术,1,1000520123,1000520123,4,,,0,0,1,0,2,0,,0,0,1,4,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520124,海浪冲击Multi,沉船FB：海盗之王,海浪冲击,0,1000520124,1000520124,4,,,3,0,2,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520125,海浪冲击01,沉船FB：海盗之王,,0,1000520125,1000520125,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520126,海浪冲击02,沉船FB：海盗之王,,0,1000520126,1000520126,1,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520127,海盗之贯穿剑道,沉船FB：海盗之王,海神之贯穿剑道,0,1000520127,1000520127,4,,,0,1,1,0,1,0,,0,0,1,4,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520601,邪骸海盗普攻,沉船FB：邪骸海盗,,0,1000520601,1000520601,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520602,旋风斩,沉船FB：邪骸海盗,旋风斩,0,1000520602,1000520602,4,,,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520603,冲锋,沉船FB：邪骸海盗,冲锋,0,1000520603,1000520603,4,,,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520701,邪骸法师普攻,沉船FB：邪骸法师,,0,1000520701,1000520701,4,,,0,0,1,0,2,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520702,魔法外壳,沉船FB：邪骸法师,魔法外壳,0,1000520702,1000520702,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520703,暗潮冲击,沉船FB：邪骸法师,暗潮冲击,0,1000520703,1000520703,4,,,3,0,1,0,2,0,,0,1,1,9,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520704,海盗宿命,沉船FB：邪骸法师,海盗宿命,0,1000520704,1000520704,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520705,污染水域,沉船FB：海盗之王,污染水域,0,1000520705,1000520705,4,,,3,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520801,邪骸刺客普攻,沉船FB：邪骸刺客,,0,1000520801,1000520801,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520802,伏击,沉船FB：邪骸刺客,伏击,0,1000520802,1000520802,4,,,0,0,1,0,1,0,,0,0,1,9,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520803,致命毒药,沉船FB：邪骸刺客,染血短刀,0,1000520803,1000520803,4,,,0,0,1,0,1,0,,0,0,1,5,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520901,邪骸弓箭手普攻,沉船FB：邪骸弓箭手,,0,1000520901,1000520901,4,,,0,1,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520902,染血箭,沉船FB：邪骸弓箭手,染血箭,0,1000520902,1000520902,4,,,0,1,1,0,1,0,,0,0,1,9,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000520903,冲锋箭,沉船FB：邪骸弓箭手,冲锋箭,1,1000520903,1000520903,4,,,0,1,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521001,巴啦啦普攻,沉船FB：巴啦啦,,0,1000521001,1000521001,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521002,剑气突刺,沉船FB：巴啦啦,剑气突刺,0,1000521002,1000521002,4,,,1,0,1,0,1,0,,0,0,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521003,弱点凝视,沉船FB：巴啦啦,弱点凝视,0,1000521003,1000521003,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521004,顺劈斩,沉船FB：巴啦啦,顺劈斩,0,1000521004,1000521004,4,,,1,0,1,0,1,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521005,冲锋,沉船FB：巴啦啦,冲锋,0,1000521005,1000521005,4,,,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521006,拔刀斩,沉船FB：巴啦啦,拔刀斩,0,1000521006,1000521006,4,,,3,0,1,0,1,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521101,死去的俘虏普攻,沉船FB：死去的俘虏,,0,1000521101,1000521101,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521102,缓速术,沉船FB：死去的俘虏,缓速术,1,1000521102,1000521102,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521103,亡语,沉船FB：死去的俘虏,亡语,0,1000521103,1000521103,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521201,普攻,沉船FB：白幽灵,,0,1000521201,1000521201,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000521301,坏血病,沉船FB：坏血病召唤兽,,0,1000521301,1000521301,1,,,3,0,2,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
