Id,Comment,Path,PlayTime,ScaleX,ScaleY,ScaleZ,FollowPostion,FollowRotation,FollowScale,CameraFxType,UseVector3OneScale,EffectLodGroup
10173,剑士水属性连刺攻击刀光,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_04,1.5,1,1,1,1,2,1,,,
10174,剑士圣属性连刺攻击刀光,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_06,1.5,1,1,1,1,2,1,,,
10175,剑士无属性连刺攻击刀光,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_10,1.5,1,1,1,1,2,1,,,
20001,剑士风属性普攻刀光01,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack01_01,0.5,1,1,1,1,2,1,,,
20002,剑士风属性普攻刀光02,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack02_01,0.4,1,1,1,1,2,1,,,
20003,剑士风属性普攻刀光03,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack03_01,0.45,1,1,1,1,2,1,,,
20004,剑士地属性普攻刀光01,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack01_02,0.5,1,1,1,1,2,1,,,
20005,剑士地属性普攻刀光02,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack02_02,0.4,1,1,1,1,2,1,,,
20006,剑士地属性普攻刀光03,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack03_02,0.45,1,1,1,1,2,1,,,
20007,剑士火属性普攻刀光01,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack01_03,0.5,1,1,1,1,2,1,,,
20008,剑士火属性普攻刀光02,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack02_03,0.4,1,1,1,1,2,1,,,
20009,剑士火属性普攻刀光03,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack03_03,0.45,1,1,1,1,2,1,,,
20010,剑士水属性普攻刀光01,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack01_04,0.5,1,1,1,1,2,1,,,
20011,剑士水属性普攻刀光02,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack02_04,0.4,1,1,1,1,2,1,,,
20012,剑士水属性普攻刀光03,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack03_04,0.45,1,1,1,1,2,1,,,
20013,剑士圣属性普攻刀光01,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack01_06,0.5,1,1,1,1,2,1,,,
20014,剑士圣属性普攻刀光02,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack02_06,0.4,1,1,1,1,2,1,,,
20015,剑士圣属性普攻刀光03,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack03_06,0.45,1,1,1,1,2,1,,,
20016,剑士无属性普攻刀光01,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack01_10,0.5,1,1,1,1,2,1,,,
20017,剑士无属性普攻刀光02,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack02_10,0.4,1,1,1,1,2,1,,,
20018,剑士无属性普攻刀光03,Creature/Skill/Fx_Skill_Swordman_JianShi_Attack03_10,0.45,1,1,1,1,2,1,,,
21001,骑士风属性狮子奋迅,Creature/Skill/Fx_Skill_Knight_ShiZiFenXun_01,2,1,1,1,1,2,1,,,
21002,骑士地属性狮子奋迅,Creature/Skill/Fx_Skill_Knight_ShiZiFenXun_02,2,1,1,1,1,2,1,,,
21003,骑士火属性狮子奋迅,Creature/Skill/Fx_Skill_Knight_ShiZiFenXun_03,2,1,1,1,1,2,1,,,
21004,骑士水属性狮子奋迅,Creature/Skill/Fx_Skill_Knight_ShiZiFenXun_04,2,1,1,1,1,2,1,,,
21005,骑士圣属性狮子奋迅,Creature/Skill/Fx_Skill_Knight_ShiZiFenXun_06,2,1,1,1,1,2,1,,,
21006,骑士无属性狮子奋迅,Creature/Skill/Fx_Skill_Knight_ShiZiFenXun_10,2,1,1,1,1,2,1,,,
21011,马下风属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_01,1.2,1,1,1,1,2,1,,,
21012,马下地属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_02,1.2,1,1,1,1,2,1,,,
21013,马下火属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_03,1.2,1,1,1,1,2,1,,,
21014,马下水属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_04,1.2,1,1,1,1,2,1,,,
21015,马下圣属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_06,1.2,1,1,1,1,2,1,,,
21016,马下无属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_10,1.2,1,1,1,1,2,1,,,
21021,马上风属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_Mount_01,1.2,1,1,1,1,2,1,,,
21022,马上地属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_Mount_02,1.2,1,1,1,1,2,1,,,
21023,马上火属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_Mount_03,1.2,1,1,1,1,2,1,,,
21024,马上水属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_Mount_04,1.2,1,1,1,1,2,1,,,
21025,马上圣属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_Mount_06,1.2,1,1,1,1,2,1,,,
21026,马上无属性长矛刺击,Creature/Skill/Fx_Skill_Knight_ChangMaoCiJi_Mount_10,1.2,1,1,1,1,2,1,,,
21031,风属性怪物互击,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_01,1.6,1,1,1,1,2,1,,,
21032,地属性怪物互击,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_02,1.6,1,1,1,1,2,1,,,
21033,火属性怪物互击,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_03,1.6,1,1,1,1,2,1,,,
21034,水属性怪物互击,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_04,1.6,1,1,1,1,2,1,,,
21035,圣属性怪物互击,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_06,1.6,1,1,1,1,2,1,,,
21036,无属性怪物互击,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_10,1.6,1,1,1,1,2,1,,,
21041,风属性怪物互击表现,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_Release_01,1.2,1,1,1,1,1,1,,,
21042,地属性怪物互击表现,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_Release_02,1.2,1,1,1,1,1,1,,,
21043,火属性怪物互击表现,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_Release_03,1.2,1,1,1,1,1,1,,,
21044,水属性怪物互击表现,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_Release_04,1.2,1,1,1,1,1,1,,,
21045,圣属性怪物互击表现,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_Release_06,1.2,1,1,1,1,1,1,,,
21046,无属性怪物互击表现,Creature/Skill/Fx_Skill_Knight_GuaiWuHuJi_Release_10,1.2,1,1,1,1,1,1,,,
21051,风属性先锋追击,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_01,1.5,1,1,1,1,2,1,,,
21052,地属性先锋追击,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_02,1.5,1,1,1,1,2,1,,,
21053,火属性先锋追击,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_03,1.5,1,1,1,1,2,1,,,
21054,水属性先锋追击,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_04,1.5,1,1,1,1,2,1,,,
21055,圣属性先锋追击,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_06,1.5,1,1,1,1,2,1,,,
21056,无属性先锋追击,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_10,1.5,1,1,1,1,2,1,,,
21061,风属性先锋追击施法,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_Release_01,0.5,1,1,1,1,1,1,,,
21062,地属性先锋追击施法,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_Release_02,0.5,1,1,1,1,1,1,,,
21063,火属性先锋追击施法,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_Release_03,0.5,1,1,1,1,1,1,,,
21064,水属性先锋追击施法,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_Release_04,0.5,1,1,1,1,1,1,,,
21065,圣属性先锋追击施法,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_Release_06,0.5,1,1,1,1,1,1,,,
21066,无属性先锋追击施法,Creature/Skill/Fx_Skill_Knight_XianFengZhuiJi_Release_10,0.5,1,1,1,1,1,1,,,
21071,风属性骑乘攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_QiChengGongJi_01,2,1,1,1,1,1,1,,,
21072,地属性骑乘攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_QiChengGongJi_02,2,1,1,1,1,1,1,,,
21073,火属性骑乘攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_QiChengGongJi_03,2,1,1,1,1,1,1,,,
21074,水属性骑乘攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_QiChengGongJi_04,2,1,1,1,1,1,1,,,
21075,圣属性骑乘攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_QiChengGongJi_06,2,1,1,1,1,1,1,,,
21076,无属性骑乘攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_QiChengGongJi_10,2,1,1,1,1,1,1,,,
21081,风属性投掷长矛攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_TouZhiChangMaoGongJi_01,-1,1,1,1,1,1,1,,,
21082,地属性投掷长矛攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_TouZhiChangMaoGongJi_02,-1,1,1,1,1,1,1,,,
21083,火属性投掷长矛攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_TouZhiChangMaoGongJi_03,-1,1,1,1,1,1,1,,,
21084,水属性投掷长矛攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_TouZhiChangMaoGongJi_04,-1,1,1,1,1,1,1,,,
21085,圣属性投掷长矛攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_TouZhiChangMaoGongJi_06,-1,1,1,1,1,1,1,,,
21086,无属性投掷长矛攻击特效（矛系）,Creature/Skill/Fx_Skill_Knight_TouZhiChangMaoGongJi_10,-1,1,1,1,1,1,1,,,
21091,风属性坚定打击特效（剑系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Sword_01,1.2,1,1,1,1,2,1,,,
21092,地属性坚定打击特效（剑系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Sword_02,1.2,1,1,1,1,2,1,,,
21093,火属性坚定打击特效（剑系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Sword_03,1.2,1,1,1,1,2,1,,,
21094,水属性坚定打击特效（剑系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Sword_04,1.2,1,1,1,1,2,1,,,
21095,圣属性坚定打击特效（剑系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Sword_06,1.2,1,1,1,1,2,1,,,
21096,无属性坚定打击特效（剑系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Sword_10,1.2,1,1,1,1,2,1,,,
21101,风属性坚定打击特效（矛系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Lance_01,1.2,1,1,1,1,2,1,,,
21102,地属性坚定打击特效（矛系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Lance_02,1.2,1,1,1,1,2,1,,,
21103,火属性坚定打击特效（矛系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Lance_03,1.2,1,1,1,1,2,1,,,
21104,水属性坚定打击特效（矛系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Lance_04,1.2,1,1,1,1,2,1,,,
21105,圣属性坚定打击特效（矛系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Lance_06,1.2,1,1,1,1,2,1,,,
21106,无属性坚定打击特效（矛系）,Creature/Skill/Fx_Skill_Knight_JianDingDaJi_Lance_10,1.2,1,1,1,1,2,1,,,
21111,风属性连刺攻击,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_01,1,1,1,1,1,2,1,,,
21112,地属性连刺攻击,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_02,1,1,1,1,1,2,1,,,
21113,火属性连刺攻击,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_03,1,1,1,1,1,2,1,,,
21114,水属性连刺攻击,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_04,1,1,1,1,1,2,1,,,
21115,圣属性连刺攻击,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_06,1,1,1,1,1,2,1,,,
21116,无属性连刺攻击,Creature/Skill/Fx_Skill_Knight_LianCiGongJi_10,1,1,1,1,1,2,1,,,
21121,风属性螺旋击刺,Creature/Skill/Fx_Skill_LordKnight_LuoXuanCiJi_01,1.5,1,1,1,1,2,1,,,
21122,地属性螺旋击刺,Creature/Skill/Fx_Skill_LordKnight_LuoXuanCiJi_02,1.5,1,1,1,1,2,1,,,
21123,火属性螺旋击刺,Creature/Skill/Fx_Skill_LordKnight_LuoXuanCiJi_03,1.5,1,1,1,1,2,1,,,
21124,水属性螺旋击刺,Creature/Skill/Fx_Skill_LordKnight_LuoXuanCiJi_04,1.5,1,1,1,1,2,1,,,
21125,圣属性螺旋击刺,Creature/Skill/Fx_Skill_LordKnight_LuoXuanCiJi_06,1.5,1,1,1,1,2,1,,,
21126,无属性螺旋击刺,Creature/Skill/Fx_Skill_LordKnight_LuoXuanCiJi_10,1.5,1,1,1,1,2,1,,,
21131,风属性伤害增压施法,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_Release_01,0.9,1,1,1,1,1,1,,,
21132,地属性伤害增压施法,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_Release_02,0.9,1,1,1,1,1,1,,,
21133,火属性伤害增压施法,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_Release_03,0.9,1,1,1,1,1,1,,,
21134,水属性伤害增压施法,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_Release_04,0.9,1,1,1,1,1,1,,,
21135,圣属性伤害增压施法,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_Release_06,0.9,1,1,1,1,1,1,,,
21136,无属性伤害增压施法,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_Release_10,0.9,1,1,1,1,1,1,,,
21141,风属性伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_01,0.8,1,1,1,1,2,1,,,
21142,地属性伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_02,0.8,1,1,1,1,2,1,,,
21143,火属性伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_03,0.8,1,1,1,1,2,1,,,
21144,水属性伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_04,0.8,1,1,1,1,2,1,,,
21145,圣属性伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_06,0.8,1,1,1,1,2,1,,,
21146,无属性伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_10,0.8,1,1,1,1,2,1,,,
21151,风属性巧打施法,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_Release_01,1,1,1,1,1,1,1,,,
21152,地属性巧打施法,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_Release_02,1,1,1,1,1,1,1,,,
21153,火属性巧打施法,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_Release_03,1,1,1,1,1,1,1,,,
21154,水属性巧打施法,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_Release_04,1,1,1,1,1,1,1,,,
21155,圣属性巧打施法,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_Release_06,1,1,1,1,1,1,1,,,
21156,无属性巧打施法,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_Release_10,1,1,1,1,1,1,1,,,
21161,风属性巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_01,1.5,1,1,1,1,2,1,,,
21162,地属性巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_02,1.5,1,1,1,1,2,1,,,
21163,火属性巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_03,1.5,1,1,1,1,2,1,,,
21164,水属性巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_04,1.5,1,1,1,1,2,1,,,
21165,圣属性巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_06,1.5,1,1,1,1,2,1,,,
21166,无属性巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_10,1.5,1,1,1,1,2,1,,,
25001,十字军风属性盾击,Creature/Skill/Fx_Skill_Crusader_DunJi_01,0.8,1,1,1,1,2,1,,,
25002,十字军地属性盾击,Creature/Skill/Fx_Skill_Crusader_DunJi_02,0.8,1,1,1,1,2,1,,,
25003,十字军火属性盾击,Creature/Skill/Fx_Skill_Crusader_DunJi_03,0.8,1,1,1,1,2,1,,,
25004,十字军水属性盾击,Creature/Skill/Fx_Skill_Crusader_DunJi_04,0.8,1,1,1,1,2,1,,,
25005,十字军圣属性盾击,Creature/Skill/Fx_Skill_Crusader_DunJi_06,0.8,1,1,1,1,2,1,,,
25006,十字军无属性盾击,Creature/Skill/Fx_Skill_Crusader_DunJi_10,0.8,1,1,1,1,2,1,,,
25011,十字军风属性回旋盾击释放,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_01_01,0.8,1,1,1,1,1,1,,,
25012,十字军地属性回旋盾击释放,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_01_02,0.8,1,1,1,1,1,1,,,
25013,十字军火属性回旋盾击释放,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_01_03,0.8,1,1,1,1,1,1,,,
25014,十字军水属性回旋盾击释放,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_01_04,0.8,1,1,1,1,1,1,,,
25015,十字军圣属性回旋盾击释放,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_01_06,0.8,1,1,1,1,1,1,,,
25016,十字军无属性回旋盾击释放,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_01_10,0.8,1,1,1,1,1,1,,,
25021,十字军风属性回旋盾击子弹,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_02_01,-1,1,1,1,1,1,1,,,
25022,十字军地属性回旋盾击子弹,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_02_02,-1,1,1,1,1,1,1,,,
25023,十字军火属性回旋盾击子弹,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_02_03,-1,1,1,1,1,1,1,,,
25024,十字军水属性回旋盾击子弹,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_02_04,-1,1,1,1,1,1,1,,,
25025,十字军圣属性回旋盾击子弹,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_02_06,-1,1,1,1,1,1,1,,,
25026,十字军无属性回旋盾击子弹,Creature/Skill/Fx_Skill_Crusader_HuiXuanDunJi_02_10,-1,1,1,1,1,1,1,,,
25031,十字军风属性连续盾击,Creature/Skill/Fx_Skill_Crusader_LianXuDunJi_01,2.1,1,1,1,1,2,1,,,
25032,十字军地属性连续盾击,Creature/Skill/Fx_Skill_Crusader_LianXuDunJi_02,2.1,1,1,1,1,2,1,,,
25033,十字军火属性连续盾击,Creature/Skill/Fx_Skill_Crusader_LianXuDunJi_03,2.1,1,1,1,1,2,1,,,
25034,十字军水属性连续盾击,Creature/Skill/Fx_Skill_Crusader_LianXuDunJi_04,2.1,1,1,1,1,2,1,,,
25035,十字军圣属性连续盾击,Creature/Skill/Fx_Skill_Crusader_LianXuDunJi_06,2.1,1,1,1,1,2,1,,,
25036,十字军无属性连续盾击,Creature/Skill/Fx_Skill_Crusader_LianXuDunJi_10,2.1,1,1,1,1,2,1,,,
25041,十字军风属性普攻特效01,Creature/Skill/Fx_Skill_Crusader_Attack01_01,0.4,1,1,1,1,2,1,,,
25042,十字军地属性普攻特效01,Creature/Skill/Fx_Skill_Crusader_Attack01_02,0.4,1,1,1,1,2,1,,,
25043,十字军火属性普攻特效01,Creature/Skill/Fx_Skill_Crusader_Attack01_03,0.4,1,1,1,1,2,1,,,
25044,十字军水属性普攻特效01,Creature/Skill/Fx_Skill_Crusader_Attack01_04,0.4,1,1,1,1,2,1,,,
25045,十字军圣属性普攻特效01,Creature/Skill/Fx_Skill_Crusader_Attack01_06,0.4,1,1,1,1,2,1,,,
25046,十字军无属性普攻特效01,Creature/Skill/Fx_Skill_Crusader_Attack01_10,0.4,1,1,1,1,2,1,,,
25051,十字军风属性普攻特效02,Creature/Skill/Fx_Skill_Crusader_Attack02_01,0.4,1,1,1,1,2,1,,,
25052,十字军地属性普攻特效02,Creature/Skill/Fx_Skill_Crusader_Attack02_02,0.4,1,1,1,1,2,1,,,
25053,十字军火属性普攻特效02,Creature/Skill/Fx_Skill_Crusader_Attack02_03,0.4,1,1,1,1,2,1,,,
25054,十字军水属性普攻特效02,Creature/Skill/Fx_Skill_Crusader_Attack02_04,0.4,1,1,1,1,2,1,,,
25055,十字军圣属性普攻特效02,Creature/Skill/Fx_Skill_Crusader_Attack02_06,0.4,1,1,1,1,2,1,,,
25056,十字军无属性普攻特效02,Creature/Skill/Fx_Skill_Crusader_Attack02_10,0.4,1,1,1,1,2,1,,,
25061,十字军风属性普攻特效03,Creature/Skill/Fx_Skill_Crusader_Attack03_01,0.4,1,1,1,1,2,1,,,
25062,十字军地属性普攻特效03,Creature/Skill/Fx_Skill_Crusader_Attack03_02,0.4,1,1,1,1,2,1,,,
25063,十字军火属性普攻特效03,Creature/Skill/Fx_Skill_Crusader_Attack03_03,0.4,1,1,1,1,2,1,,,
25064,十字军水属性普攻特效03,Creature/Skill/Fx_Skill_Crusader_Attack03_04,0.4,1,1,1,1,2,1,,,
25065,十字军圣属性普攻特效03,Creature/Skill/Fx_Skill_Crusader_Attack03_06,0.4,1,1,1,1,2,1,,,
25066,十字军无属性普攻特效03,Creature/Skill/Fx_Skill_Crusader_Attack03_10,0.4,1,1,1,1,2,1,,,
25071,十字军风属性凝神刺击,Creature/Skill/Fx_Skill_Crusader_NingShenCiJi_01,0.4,1,1,1,1,2,1,,,
25072,十字军地属性凝神刺击,Creature/Skill/Fx_Skill_Crusader_NingShenCiJi_02,0.4,1,1,1,1,2,1,,,
25073,十字军火属性凝神刺击,Creature/Skill/Fx_Skill_Crusader_NingShenCiJi_03,0.4,1,1,1,1,2,1,,,
25074,十字军水属性凝神刺击,Creature/Skill/Fx_Skill_Crusader_NingShenCiJi_04,0.4,1,1,1,1,2,1,,,
25075,十字军圣属性凝神刺击,Creature/Skill/Fx_Skill_Crusader_NingShenCiJi_06,0.4,1,1,1,1,2,1,,,
25076,十字军无属性凝神刺击,Creature/Skill/Fx_Skill_Crusader_NingShenCiJi_10,0.4,1,1,1,1,2,1,,,
30006,武僧无属性普攻特效01,Creature/Skill/Fx_Skill_Monk_Attack01_10,0.5,1,1,1,1,2,1,,,
30016,武僧无属性普攻特效02,Creature/Skill/Fx_Skill_Monk_Attack02_10,0.5,1,1,1,1,2,1,,,
31001,风属性圣之裁决,Creature/Skill/Fx_Skill_Priest_ShengZhiCaiJue_01,1,1,1,1,1,1,0,,,
31002,地属性圣之裁决,Creature/Skill/Fx_Skill_Priest_ShengZhiCaiJue_02,1,1,1,1,1,1,0,,,
31003,火属性圣之裁决,Creature/Skill/Fx_Skill_Priest_ShengZhiCaiJue_03,1,1,1,1,1,1,0,,,
31004,水属性圣之裁决,Creature/Skill/Fx_Skill_Priest_ShengZhiCaiJue_04,1,1,1,1,1,1,0,,,
31005,圣属性圣之裁决,Creature/Skill/Fx_Skill_Priest_ShengZhiCaiJue_06,1,1,1,1,1,1,0,,,
31006,无属性圣之裁决,Creature/Skill/Fx_Skill_Priest_ShengZhiCaiJue_10,1,1,1,1,1,1,0,,,
35006,无属性武僧浸透劲,Creature/Skill/Fx_Skill_Monk_JinTouJin_10,1.5,1,1,1,1,2,1,,,
35011,风属性武僧连环全身掌,Creature/Skill/Fx_Skill_Monk_LianHuanQuanShenZhang_01,2,1,1,1,1,2,1,,,
35012,地属性武僧连环全身掌,Creature/Skill/Fx_Skill_Monk_LianHuanQuanShenZhang_02,2,1,1,1,1,2,1,,,
35013,火属性武僧连环全身掌,Creature/Skill/Fx_Skill_Monk_LianHuanQuanShenZhang_03,2,1,1,1,1,2,1,,,
35014,水属性武僧连环全身掌,Creature/Skill/Fx_Skill_Monk_LianHuanQuanShenZhang_04,2,1,1,1,1,2,1,,,
35015,圣属性武僧连环全身掌,Creature/Skill/Fx_Skill_Monk_LianHuanQuanShenZhang_06,2,1,1,1,1,2,1,,,
35016,无属性武僧连环全身掌,Creature/Skill/Fx_Skill_Monk_LianHuanQuanShenZhang_10,2,1,1,1,1,2,1,,,
35021,风属性武僧猛龙夸强,Creature/Skill/Fx_Skill_Monk_MengLongKuaQiang_01,1.7,1,1,1,1,2,1,,,
35022,地属性武僧猛龙夸强,Creature/Skill/Fx_Skill_Monk_MengLongKuaQiang_02,1.7,1,1,1,1,2,1,,,
35023,火属性武僧猛龙夸强,Creature/Skill/Fx_Skill_Monk_MengLongKuaQiang_03,1.7,1,1,1,1,2,1,,,
35024,水属性武僧猛龙夸强,Creature/Skill/Fx_Skill_Monk_MengLongKuaQiang_04,1.7,1,1,1,1,2,1,,,
35025,圣属性武僧猛龙夸强,Creature/Skill/Fx_Skill_Monk_MengLongKuaQiang_06,1.7,1,1,1,1,2,1,,,
35026,无属性武僧猛龙夸强,Creature/Skill/Fx_Skill_Monk_MengLongKuaQiang_10,1.7,1,1,1,1,2,1,,,
35031,无属性武僧伏虎拳,Creature/Skill/Fx_Skill_Monk_FuHuQuan_01,2,1,1,1,1,2,1,,,
35032,无属性武僧伏虎拳,Creature/Skill/Fx_Skill_Monk_FuHuQuan_02,2,1,1,1,1,2,1,,,
35033,无属性武僧伏虎拳,Creature/Skill/Fx_Skill_Monk_FuHuQuan_03,2,1,1,1,1,2,1,,,
35034,无属性武僧伏虎拳,Creature/Skill/Fx_Skill_Monk_FuHuQuan_04,2,1,1,1,1,2,1,,,
35035,无属性武僧伏虎拳,Creature/Skill/Fx_Skill_Monk_FuHuQuan_06,2,1,1,1,1,2,1,,,
35036,无属性武僧伏虎拳,Creature/Skill/Fx_Skill_Monk_FuHuQuan_10,2,1,1,1,1,2,1,,,
35041,无属性武僧气绝崩击,Creature/Skill/Fx_Skill_Monk_QiJueBengJi_01,2,1,1,1,1,2,1,,,
35042,无属性武僧气绝崩击,Creature/Skill/Fx_Skill_Monk_QiJueBengJi_02,2,1,1,1,1,2,1,,,
35043,无属性武僧气绝崩击,Creature/Skill/Fx_Skill_Monk_QiJueBengJi_03,2,1,1,1,1,2,1,,,
35044,无属性武僧气绝崩击,Creature/Skill/Fx_Skill_Monk_QiJueBengJi_04,2,1,1,1,1,2,1,,,
35045,无属性武僧气绝崩击,Creature/Skill/Fx_Skill_Monk_QiJueBengJi_06,2,1,1,1,1,2,1,,,
35046,无属性武僧气绝崩击,Creature/Skill/Fx_Skill_Monk_QiJueBengJi_10,2,1,1,1,1,2,1,,,
35056,无属性武僧猛虎硬爬山,Creature/Skill/Fx_Skill_Monk_MengHuYingPaShan_10,1,1,1,1,1,2,1,,,
35066,无属性弹指神通子弹,Creature/Skill/Fx_Skill_Monk_TanZhiShenTong_10,-1,1,1,1,1,1,1,,,
