BarberStyleID,BarberID,BarberName,Colour,BarberModel,ItemCost,MoneyCost,BarberFrame,AttrLuxury,AttrMaturity,AttrElegancy,AttrRomance,AttrDarkTone
302511,6030025,童话世界,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302512,6030025,童话世界,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
302513,6030025,童话世界,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302514,6030025,童话世界,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
302515,6030025,童话世界,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
302516,6030025,童话世界,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
302601,6030026,波西米亚风,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
302602,6030026,波西米亚风,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
302603,6030026,波西米亚风,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
302604,6030026,波西米亚风,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
302605,6030026,波西米亚风,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
302606,6030026,波西米亚风,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
302607,6030026,波西米亚风,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
302608,6030026,波西米亚风,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
302609,6030026,波西米亚风,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
302610,6030026,波西米亚风,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
302611,6030026,波西米亚风,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302612,6030026,波西米亚风,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
302613,6030026,波西米亚风,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302614,6030026,波西米亚风,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
302615,6030026,波西米亚风,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
302616,6030026,波西米亚风,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
302701,6030027,优雅,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
302702,6030027,优雅,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
302703,6030027,优雅,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
302704,6030027,优雅,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
302705,6030027,优雅,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
302706,6030027,优雅,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
302707,6030027,优雅,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
302708,6030027,优雅,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
302709,6030027,优雅,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
302710,6030027,优雅,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
302711,6030027,优雅,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302712,6030027,优雅,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
302713,6030027,优雅,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302714,6030027,优雅,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
302715,6030027,优雅,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
302716,6030027,优雅,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
302801,6030028,糖豆,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
302802,6030028,糖豆,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
302803,6030028,糖豆,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
302804,6030028,糖豆,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
302805,6030028,糖豆,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
302806,6030028,糖豆,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
302807,6030028,糖豆,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
302808,6030028,糖豆,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
302809,6030028,糖豆,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
302810,6030028,糖豆,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
302811,6030028,糖豆,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302812,6030028,糖豆,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
302813,6030028,糖豆,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302814,6030028,糖豆,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
302815,6030028,糖豆,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
302816,6030028,糖豆,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
302901,6030029,秋日梦,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
302902,6030029,秋日梦,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
302903,6030029,秋日梦,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
302904,6030029,秋日梦,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
302905,6030029,秋日梦,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
302906,6030029,秋日梦,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
302907,6030029,秋日梦,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
302908,6030029,秋日梦,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
302909,6030029,秋日梦,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
302910,6030029,秋日梦,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
302911,6030029,秋日梦,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302912,6030029,秋日梦,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
302913,6030029,秋日梦,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
302914,6030029,秋日梦,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
302915,6030029,秋日梦,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
302916,6030029,秋日梦,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303001,6030030,冬日暖阳,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303002,6030030,冬日暖阳,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303003,6030030,冬日暖阳,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303004,6030030,冬日暖阳,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303005,6030030,冬日暖阳,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303006,6030030,冬日暖阳,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303007,6030030,冬日暖阳,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303008,6030030,冬日暖阳,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303009,6030030,冬日暖阳,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303010,6030030,冬日暖阳,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303011,6030030,冬日暖阳,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303012,6030030,冬日暖阳,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303013,6030030,冬日暖阳,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303014,6030030,冬日暖阳,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303015,6030030,冬日暖阳,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303016,6030030,冬日暖阳,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303101,6030031,新发型6,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303102,6030031,新发型6,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303103,6030031,新发型6,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303104,6030031,新发型6,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303105,6030031,新发型6,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303106,6030031,新发型6,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303107,6030031,新发型6,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303108,6030031,新发型6,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303109,6030031,新发型6,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303110,6030031,新发型6,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303111,6030031,新发型6,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303112,6030031,新发型6,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303113,6030031,新发型6,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303114,6030031,新发型6,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303115,6030031,新发型6,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303116,6030031,新发型6,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303201,6030032,学生头,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303202,6030032,学生头,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303203,6030032,学生头,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303204,6030032,学生头,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303205,6030032,学生头,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303206,6030032,学生头,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303207,6030032,学生头,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303208,6030032,学生头,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303209,6030032,学生头,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303210,6030032,学生头,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303211,6030032,学生头,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303212,6030032,学生头,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303213,6030032,学生头,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303214,6030032,学生头,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303215,6030032,学生头,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303216,6030032,学生头,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303301,6030033,叶子,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303302,6030033,叶子,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303303,6030033,叶子,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303304,6030033,叶子,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303305,6030033,叶子,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303306,6030033,叶子,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303307,6030033,叶子,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303308,6030033,叶子,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303309,6030033,叶子,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303310,6030033,叶子,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303311,6030033,叶子,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303312,6030033,叶子,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303313,6030033,叶子,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303314,6030033,叶子,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303315,6030033,叶子,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303316,6030033,叶子,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303401,6030034,柔美长发,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303402,6030034,柔美长发,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303403,6030034,柔美长发,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303404,6030034,柔美长发,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303405,6030034,柔美长发,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303406,6030034,柔美长发,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303407,6030034,柔美长发,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303408,6030034,柔美长发,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303409,6030034,柔美长发,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303410,6030034,柔美长发,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303411,6030034,柔美长发,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303412,6030034,柔美长发,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303413,6030034,柔美长发,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303414,6030034,柔美长发,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303415,6030034,柔美长发,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303416,6030034,柔美长发,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303501,6030035,新发型10,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303502,6030035,新发型10,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303503,6030035,新发型10,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303504,6030035,新发型10,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303505,6030035,新发型10,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303506,6030035,新发型10,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303507,6030035,新发型10,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303508,6030035,新发型10,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303509,6030035,新发型10,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303510,6030035,新发型10,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303511,6030035,新发型10,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303512,6030035,新发型10,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303513,6030035,新发型10,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303514,6030035,新发型10,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303515,6030035,新发型10,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303516,6030035,新发型10,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303601,6030036,新发型11,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303602,6030036,新发型11,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303603,6030036,新发型11,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303604,6030036,新发型11,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303605,6030036,新发型11,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303606,6030036,新发型11,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303607,6030036,新发型11,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303608,6030036,新发型11,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303609,6030036,新发型11,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303610,6030036,新发型11,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303611,6030036,新发型11,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303612,6030036,新发型11,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303613,6030036,新发型11,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303614,6030036,新发型11,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
303615,6030036,新发型11,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
303616,6030036,新发型11,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
303701,6030037,甜心,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
303702,6030037,甜心,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
303703,6030037,甜心,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
303704,6030037,甜心,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
303705,6030037,甜心,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
303706,6030037,甜心,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
303707,6030037,甜心,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
303708,6030037,甜心,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
303709,6030037,甜心,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
303710,6030037,甜心,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
303711,6030037,甜心,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
303712,6030037,甜心,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
303713,6030037,甜心,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
