ItemId,ItemName,ItemFunction,ItemFunctionValue,NeedConfirm,ItemTargets,ItemCD,ItemCDGroup,ItemEffect,EffectPos,ItemAction,ItemLimitID,AudioID,ArrowDesc,Prompt,Payment,Achieving,AchievingShow,ItemNoticeLimit,ItemBatchBtn,NotConsume,LocalizationArea
62800009,10月齿轮礼盒,5,6425135,0,1,0,0,,,,,,,,0,,,-1,,,
62800010,10月附魔礼盒,5,6425136,0,1,0,0,,,,,,,,0,,,-1,,,
62800011,10月修复礼盒,5,6425137,0,1,0,0,,,,,,,,0,,,-1,,,
62800012,10月下每日小型礼盒,5,6425138,0,1,0,0,,,,,,,,0,,,-1,,,
62800013,10月上载具小礼盒,5,6425139,0,1,0,0,,,,,,,,0,,,-1,,,
62800014,10月上抽奖小礼盒,5,6425140,0,1,0,0,,,,,,,,0,,,-1,,,
62800015,10月上料理礼盒,5,6425141,0,1,0,0,,,,,,,,0,,,-1,,,
62800016,10月上药剂礼盒,5,6425142,0,1,0,0,,,,,,,,0,,,-1,,,
62800017,10月上战斗补给礼盒,5,6425143,0,1,0,0,,,,,,,,0,,,-1,,,
62800018,10月上钛钢小礼盒,5,6425144,0,1,0,0,,,,,,,,0,,,-1,,,
62800019,10月上附魔道具礼盒,5,6425145,0,1,0,0,,,,,,,,0,,,-1,,,
62800020,10月上载具大礼盒,5,6425146,0,1,0,0,,,,,,,,0,,,-1,,,
62800021,精炼礼包EX,5,6425158,0,1,0,0,,,,,,,,0,,,-1,,,
62800022,附魔礼包EX,5,6425159,0,1,0,0,,,,,,,,0,,,-1,,,
62800023,齿轮礼包EX,5,6425160,0,1,0,0,,,,,,,,0,,,-1,,,
62800024,卡片碎片礼包,5,6425161,0,1,0,0,,,,,,,,0,,,-1,,,
62800025,12月每日小型礼盒,5,6425174,0,1,0,0,,,,,,,,0,,,-1,,,
62800026,12月下钛钢小礼盒,5,6425175,0,1,0,0,,,,,,,,0,,,-1,,,
62800027,12月齿轮礼盒,5,6425176,0,1,0,0,,,,,,,,0,,,-1,,,
62800028,12月附魔礼盒,5,6425177,0,1,0,0,,,,,,,,0,,,-1,,,
62800029,12月卡片礼盒,5,6425178,0,1,0,0,,,,,,,,0,,,-1,,,
62900001,装备精炼礼盒Ⅰ,5,6510096,0,1,0,0,,,,,,,,0,,,-1,,,
62900002,装备精炼礼盒Ⅱ,5,6510097,0,1,0,0,,,,,,,,0,,,-1,,,
62900003,装备精炼礼盒Ⅲ,5,6510098,0,1,0,0,,,,,,,,0,,,-1,,,
62900004,载具礼盒Ⅰ,5,6510099,0,1,0,0,,,,,,,,0,,,-1,,,
62900005,载具礼盒Ⅱ,5,6510100,0,1,0,0,,,,,,,,0,,,-1,,,
62900006,载具礼盒Ⅲ,5,6510101,0,1,0,0,,,,,,,,0,,,-1,,,
62900007,附魔礼盒Ⅰ,5,6510102,0,1,0,0,,,,,,,,0,,,-1,,,
62900008,附魔礼盒Ⅱ,5,6510103,0,1,0,0,,,,,,,,0,,,-1,,,
62900009,附魔礼盒Ⅲ,5,6510104,0,1,0,0,,,,,,,,0,,,-1,,,
62900010,齿轮祈愿Ⅰ,5,6510105,0,1,0,0,,,,,,,,0,,,-1,,,
62900011,齿轮祈愿Ⅱ,5,6510106,0,1,0,0,,,,,,,,0,,,-1,,,
62900012,卡片祈愿Ⅰ,5,6510107,0,1,0,0,,,,,,,,0,,,-1,,,
62900013,卡片祈愿Ⅱ,5,6510108,0,1,0,0,,,,,,,,0,,,-1,,,
62900014,宠物礼盒Ⅰ,5,6510109,0,1,0,0,,,,,,,,0,,,-1,,,
62900015,宠物礼盒Ⅱ,5,6510110,0,1,0,0,,,,,,,,0,,,-1,,,
62900016,装备制作小礼盒,5,6510111,0,1,0,0,,,,,,,,0,,,-1,,,
62900017,成长小礼盒,5,6510112,0,1,0,0,,,,,,,,0,,,-1,,,
62900018,装备制作礼盒,5,6510113,0,1,0,0,,,,,,,,0,,,-1,,,
62900019,装备改造礼盒,5,6510114,0,1,0,0,,,,,,,,0,,,-1,,,
62900020,圣诞大礼包,5,6510115,0,1,0,0,,,,,,,,0,,,-1,,,
62900021,圣诞惊喜礼盒,5,6510116,0,1,0,0,,,,,,,,0,,,-1,,,
62900022,精炼礼盒,5,6600008,0,1,0,0,,,,,,,,0,,,-1,,,
62900023,装备增强礼盒,5,6600009,0,1,0,0,,,,,,,,0,,,-1,,,
62900024,载具增强礼盒,5,6600010,0,1,0,0,,,,,,,,0,,,-1,,,
62900025,宠物增强礼盒,5,6600011,0,1,0,0,,,,,,,,0,,,-1,,,
62900026,装备成长礼盒,5,6600012,0,1,0,0,,,,,,,,0,,,-1,,,
62900027,附魔强化礼盒,5,6600013,0,1,0,0,,,,,,,,0,,,-1,,,
62900028,齿轮礼盒,5,6600014,0,1,0,0,,,,,,,,0,,,-1,,,
62900029,80级装备制作小礼盒,5,6510118,0,1,0,0,,,,,,,,0,,,-1,,,
66660001,恶魔波利表情包解锁券,25,,0,1,0,0,,,,,,,,0,,,,,,
66660002,哥布林表情包解锁券,25,,0,1,0,0,,,,,,,,0,,,,,,
2191001,zeny礼盒,5,8580110,0,1,0,0,,,,,,,,0,,,,1,,
2191002,zeny惊喜礼盒,5,8580120,0,1,0,0,,,,,,,,0,,,,1,,
2191003,中型zeny袋子,5,8580130,0,1,0,0,,,,,,,,0,,,,1,,
2051000,女武神馈赠,5,205110,0,1,0,0,,,,,,,,,1,3040200|3040201|3040202|3040203|3040204,-1,1,,
2051001,女武神垂青,5,205120,0,1,0,0,,,,,,,,,1,3040200|3040201|3040202|3040203|3040204,-1,1,,
2051002,神话水晶匣,5,205130,0,1,0,0,,,,,,,,,,3040200|3040201|3040202|3040203|3040204,-1,1,,
2051003,神话水晶自选匣,7,205140|1,0,1,0,0,,,,,,,,,1,3040200|3040201|3040202|3040203|3040204,-1,1,,
2052000,天外来客的大藏宝箱,5,205210,0,1,0,0,,,,,,,,,1,3041200|3041201|3041202|3041203|3041204,-1,1,,
2052001,天外来客的小藏宝箱,5,205220,0,1,0,0,,,,,,,,,1,3041200|3041201|3041202|3041203|3041204,-1,1,,
2052002,神话水晶礼盒,5,205230,0,1,0,0,,,,,,,,,1,3041200|3041201|3041202|3041203|3041204,-1,1,,
2052003,神话水晶自选礼盒,7,205240|1,0,1,0,0,,,,,,,,,1,3041200|3041201|3041202|3041203|3041204,-1,1,,
2052100,神话头像自选包,7,205450|1,0,1,0,0,,,,,,,,,,,,,,
2052101,神话头像自选包,7,205500|1,0,1,0,0,,,,,,,,,,,,,,
3040200,头饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040201,脸饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040202,嘴饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040203,时装神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040204,背饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041200,头饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041201,脸饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041202,嘴饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041203,时装神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041204,背饰神话水晶,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040100,瓦尔基里之决心,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040101,瓦尔基里之守护,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3040102,瓦尔基里之祝福,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041100,瓦尔基里之决心,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041101,瓦尔基里之守护,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
3041102,瓦尔基里之祝福,10,7|61976,0,1,0,0,,,,,,,,,,,,,,
120100,宠物蛋-波利,26,,0,1,0,0,,,,,,,,,,,,,,
120110,宠物蛋-土人,26,,0,1,0,0,,,,,,,,,,,,,,
120120,宠物蛋-火山牛头犬,26,,0,1,0,0,,,,,,,,,,,,,,
120130,宠物蛋-傀儡娃娃,26,,0,1,0,0,,,,,,,,,,,,,,
120140,宠物蛋-人鱼,26,,0,1,0,0,,,,,,,,,,,,,,
120150,宠物蛋-僵尸,26,,0,1,0,0,,,,,,,,,,,,,,
120160,宠物蛋-妖道,26,,0,1,0,0,,,,,,,,,,,,,,
120170,宠物蛋-摇滚蝗虫,26,,0,1,0,0,,,,,,,,,,,,,,
120180,宠物蛋-疯兔,26,,0,1,0,0,,,,,,,,,,,,,,
120190,宠物蛋-鬼女,26,,0,1,0,0,,,,,,,,,,,,,,
120200,宠物蛋-蜡泪姑娘,26,,0,1,0,0,,,,,,,,,,,,,,
120210,宠物蛋-小鼠掌柜,26,,0,1,0,0,,,,,,,,,,,,,,
120220,宠物蛋-沙丘獭,26,,0,1,0,0,,,,,,,,,,,,,,
120230,宠物蛋-小巴风特,26,,0,1,0,0,,,,,,,,,,,,,,
120240,宠物蛋-国王小猪,26,,0,1,0,0,,,,,,,,,,,,,,
120250,宠物蛋-狐球,26,,0,1,0,0,,,,,,,,,,,,,,
120260,宠物蛋-行者浣熊,26,,0,1,0,0,,,,,,,,,,,,,,
120270,宠物蛋-火精灵,26,,0,1,0,0,,,,,,,,,,,,,,
120280,宠物蛋-松鼠女仆,26,,0,1,0,0,,,,,,,,,,,,,,
120290,宠物蛋-焰小鸡,26,,0,1,0,0,,,,,,,,,,,,,,
120300,宠物蛋-占卜猫猫,26,,0,1,0,0,,,,,,,,,,,,,,
120310,宠物蛋-八爪女巫,26,,0,1,0,0,,,,,,,,,,,,,,
120320,宠物蛋-白幽灵,26,,0,1,0,0,,,,,,,,,,,,,,
120330,宠物蛋-冰火鹿,26,,0,1,0,0,,,,,,,,,,,,,,
120340,宠物蛋-仙人掌,26,,0,1,0,0,,,,,,,,,,,,,,
120350,宠物蛋-小恶魔,26,,0,1,0,0,,,,,,,,,,,,,,
120360,宠物蛋-茶杯兔,26,,0,1,0,0,,,,,,,,,,,,,,
120370,宠物蛋-猫头鹰博士,26,,0,1,0,0,,,,,,,,,,,,,,
120380,宠物蛋-安塔夏σ型,26,,0,1,0,0,,,,,,,,,,,,,,
130100,随机宠物蛋,26,,0,1,0,0,,,,,,,,,,,,,,
130110,随机宠物蛋,26,,0,1,0,0,,,,,,,,,,,,,,
130120,随机宠物蛋,26,,0,1,0,0,,,,,,,,,,,,,,
130130,随机宠物蛋,26,,0,1,0,0,,,,,,,,,,,,,,
130140,随机宠物蛋,26,,0,1,0,0,,,,,,,,,,,,,,
2091801,普通宠物装配抽奖券,27,8730010,0,1,0,0,,,,,,,,,,,-1,,,
2091802,高级宠物装配抽奖券,27,8730020,0,1,0,0,,,,,,,,,,,-1,,,
2091803,稀有宠物装配抽奖券,27,8730030,0,1,0,0,,,,,,,,,,,-1,,,
2191004,50级武僧装备箱,5,8002010,0,1,0,0,,,,,,,,0,,,,,,
2191005,70级武僧装备箱,5,8002020,0,1,0,0,,,,,,,,0,,,,,,
2023102,贤者职业卷轴（风）,1,600101,0,1,1,0,,,,,,,,,,,,,,
2023103,贤者职业卷轴（地）,1,600201,0,1,1,0,,,,,,,,,,,,,,
2023104,贤者职业卷轴（火）,1,600301,0,1,1,0,,,,,,,,,,,,,,
2023105,贤者职业卷轴（水）,1,600401,0,1,1,0,,,,,,,,,,,,,,
2025007,速效修复药剂,1,600501,0,1,30,0,,,,,,,,,,,,,,
2025008,强效修复药剂,1,600501,0,1,180,0,,,,,,,,,,,,,,
90010,宠物果冻,29,,0,1,0,0,,,,,,,,,,,,,,
30000003,初级卡册,5,11000010,0,1,0,0,,,,,,,,,1,,,,,25
30000004,高级卡册,5,11000020,0,1,0,0,,,,,,,,,1,,,,,25
30000005,初级宠物技能书自选,7,10000140|1,0,1,0,0,,,,,,,,,,,,,,
30000006,中级宠物技能书自选,7,10000150|1,0,1,0,0,,,,,,,,,,,,,,
30000007,波利果礼盒,5,10000210,0,1,0,0,,,,,,,,,1,,,1,,16
30000008,大嘴鸟公仔礼盒,5,10000220,0,1,0,0,,,,,,,,,1,,,1,,16
30000009,普通精炼礼盒,5,10000310,0,1,0,0,,,,,,,,,1,,,1,,16
30000010,精炼增强礼盒,5,10000320,0,1,0,0,,,,,,,,,1,,,1,,16
30000011,浓缩精炼礼盒,5,10000330,0,1,0,0,,,,,,,,,1,,,1,,16
30000012,精炼修复礼盒,5,10000340,0,1,0,0,,,,,,,,,1,,,1,,16
30000013,宠物礼盒Ⅰ,5,10000350,0,1,0,0,,,,,,,,,1,,,1,,16
30000014,宠物礼盒Ⅱ,5,10000360,0,1,0,0,,,,,,,,,1,,,1,,16
30000015,宠物礼盒Ⅲ,5,10000370,0,1,0,0,,,,,,,,,1,,,1,,16
30000016,宠物礼盒Ⅳ,5,10000380,0,1,0,0,,,,,,,,,1,,,1,,16
30000017,蓝卡纪念册,5,10000390,0,1,0,0,,,,,,,,,1,,,,,16
30000025,初级蓝卡纪念册,5,100000450,0,1,0,0,,,,,,,,,1,,,,,16
30000026,蓝卡纪念册（自选）,7,100000460|1,0,1,0,0,,,,,,,,,1,,,,,16
30000027,终结者时装礼盒,5,3012080,0,1,0,0,,,,,,,,,,,,,,
30000028,黑五高定时装礼盒,5,6510069,0,1,0,0,,,,,,,,0,,,-1,,,
30000029,黑五专属载具礼盒,5,6510068,0,1,0,0,,,,,,,,0,,,-1,,,
30000100,卡片增强礼盒Ⅰ,5,10000500,0,1,0,0,,,,,,,,,1,,,1,,2
30000101,卡片增强礼盒Ⅱ,5,10000510,0,1,0,0,,,,,,,,,1,,,1,,2
30000040,中级宠物技能书自选包Ⅰ,7,10000160|1,0,1,0,0,,,,,,,,,,,,,,
