Id,CollectName,CollectDes,TransfigureCanCollect,CanShowName,IsTriggerTiming,Type,CollectionType,Param,DefaultEquipID,PresentID,Scale,Sex,CanCollectArea,TaskLimit,LivingSkillLimit,ItemLimit,VitalityLimit,IsInitialize,CollectTime,CollectReminderTxt,CollectingReminderTxt,CollectingAction,CollectingIcon,CameraId,PitchonType,AwardId,AwardId2,CollectNum,CollectCd,PlayerCd,CreateBuff,GuildNotice,GuildSenceAward,MiniMapIcon,AlwaysShowOnMap,CanCollectFx,CanCollectFxHightPercent,CollectFx,CollectFxHightPercent,EndCollectFx,EndCollectFxHightPercent,LuaScript,RoleEffect,RoleEffectBone,CollectionResidentFx,CollectionResidentFxHightPercent,CollectPresent,IndividualCap,,NoInterrupt,BeAttackedBreak,CollectDestination,LocalizationArea
116,矮果树,植物资源点6,0,1,,6010,,,0,200002,1,0,1.5,,,,3050001=1,1,3,采摘,采摘中,2151,UI_main_Interactive_Collection.png,,1|4,7000010,7000010,5,5,0,,,,,,120030,,,,,,,,,,,,,,,,,
117,矮果树,植物资源点7,0,1,,6010,,,0,200002,1,0,1.5,,,,3050001=1,1,3,采摘,采摘中,2151,UI_main_Interactive_Collection.png,,1|4,7000010,7000010,5,5,0,,,,,,120030,,,,,,,,,,,,,,,,,
118,矮果树,植物资源点8,0,1,,6010,,,0,200002,1,0,1.5,,,,3050001=1,1,3,采摘,采摘中,2151,UI_main_Interactive_Collection.png,,1|4,7000010,7000010,5,5,0,,,,,,120030,,,,,,,,,,,,,,,,,
119,矮果树,植物资源点9,0,1,,6010,,,0,200002,1,0,1.5,,,,3050001=1,1,3,采摘,采摘中,2151,UI_main_Interactive_Collection.png,,1|4,7000010,7000010,5,5,0,,,,,,120030,,,,,,,,,,,,,,,,,
120,矮果树,植物资源点10,0,1,,6010,,,0,200002,1,0,1.5,,,,3050001=1,1,3,采摘,采摘中,2151,UI_main_Interactive_Collection.png,,1|4,7000010,7000010,5,5,0,,,,,,120030,,,,,,,,,,,,,,,,,
151,金属矿,北门,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
152,金属矿,南门,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
153,金属矿,西门,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
154,金属矿,矿物资源点4,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
155,金属矿,矿物资源点5,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
156,金属矿,矿物资源点6,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
157,金属矿,矿物资源点7,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
158,金属矿,矿物资源点8,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
159,金属矿,矿物资源点9,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
160,金属矿,矿物资源点10,0,1,,6020,,,0,200012,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
161,晶石矿,矿物资源点1,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
162,晶石矿,矿物资源点2,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
163,晶石矿,矿物资源点3,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
164,晶石矿,矿物资源点4,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
165,晶石矿,矿物资源点5,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
166,晶石矿,矿物资源点6,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
167,晶石矿,矿物资源点7,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
168,晶石矿,矿物资源点8,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
169,晶石矿,矿物资源点9,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
170,晶石矿,矿物资源点10,0,1,,6020,,,0,200011,1,0,1.5,,,,3050002=1,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,7000020,7000020,5,5,0,,,,,,120030,,,,,,,200021,WeaponFx_R,,,,,,,,,
201,钓鱼区,南门,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
202,钓鱼区,西门,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
203,钓鱼区,北门,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
204,钓鱼区,吉芬北部,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
205,钓鱼区,吉芬西部,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
206,钓鱼区,吉芬东部,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
207,钓鱼区,沙漠岔道,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
208,钓鱼区,苏克拉特沙漠,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
209,钓鱼区,伊斯鲁得,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
210,钓鱼区,梦罗克西部,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
211,钓鱼区,兽人村落,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
212,钓鱼区,弓手村,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
213,钓鱼区,梦罗克南部,0,1,,6030,,,,,,,,,,,3050003=1,,,,,2102,UI_main_Interactive_Fishing.png,,,7000030,7000030,,,,,,,,,,,,,,,,,,,,,,,,,,
10001,宝箱,宝箱F5,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300050,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10002,宝箱,宝箱F10,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300100,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10003,宝箱,宝箱F15,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300150,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10004,宝箱,宝箱F20,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300200,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10005,宝箱,宝箱F25,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300250,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10006,宝箱,宝箱F30,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300300,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10007,宝箱,宝箱F35,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300350,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10008,宝箱,宝箱F40,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300400,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10009,宝箱,宝箱F45,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300450,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10010,宝箱,宝箱F50,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300500,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10011,宝箱,宝箱F55,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300550,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
10012,宝箱,宝箱F60,0,1,1,6100,,,0,201001,1,0,2,,,,,1,0,开宝箱,开宝箱中,1005,UI_main_Interactive_Openbox.png,,,3300600,,1,-1,,,,,,,200036,,,,,,,,,,,1,,,,,,
11001,黄金果,大世界果子1,0,0,,1002,,,0,200021,1,0,2,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,7100010,,-1,-1,60,,,,,,120030,,,,104,,,,,,,,1,,,,,
11002,树莓,大世界果子2,0,0,,1002,,,0,200022,1,0,2,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,7100020,,-1,-1,60,,,,,,120030,,,,104,,,,,,,,2,,,,,
11003,剑梨,大世界果子3,0,0,,1002,,,0,200023,1,0,2,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,7100030,,-1,-1,60,,,,,,120030,,,,104,,,,,,,,3,,,,,
11004,椰子,大世界果子4,0,0,,1002,,,0,200024,1,0,2,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,7100040,,-1,-1,60,,,,,,120030,,,,104,,,,,,,,4,,,,,
11005,红玉果,大世界果子5,0,0,,1002,,,0,200029,1,0,2,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,7100050,,-1,-1,60,,,,,,120030,,,,104,,,,,,,,5,,,,,
11006,浆果,大世界果子6,0,0,,1002,,,0,200030,1,0,2,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,7100060,,-1,-1,60,,,,,,120030,,,,104,,,,,,,,6,,,,,
400001,被困的小恶魔,活动采集物,0,1,,5060,,,0,10147,1,0,2, ,,,,1,1,解救,解救中,2001,UI_main_Interactive_Openbox.png,,3,,,1,20,2,,,,,,,,,,104,,DigTreasureTest1,,,400001,,,,,,,,
400002,被困的小恶魔,活动采集物,0,1,,5060,,,0,10148,1,0,2,,,,,1,10,解救,解救中,2001,UI_main_Interactive_Collect.png,,3,,,1,20,2,,,,,,,,,,104,,DigTreasureTest2,,,400001,,,,,,,,
140201,腐坏的幼虫壳,用作变身,0,1,,,,,0,10160,3,0,1.5,,,,,1,3,寻找线索中,寻找线索中,1005,UI_main_Interactive_Collect.png,,1,,,-1,-1,0,3250601=10000,,,51,1,120030,,,,140027,,,,,,,,,,,,,
20001,真的礼盒,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,7771100,,1,-1,0,,62011,7020030,,,120030,,,,,,,,,,,,,,,,,
20002,假的礼盒-定身,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,921201=10000,62010,,,,120030,,,,,,,,,,,,,,,,,
20003,假的礼盒-变身,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,920901=10000,,,,,120030,,,,,,,,,,,,,,,,,
20004,假的礼盒-变大1.5,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,921101=10000,,,,,120030,,,,,,,,,,,,,,,,,
20005,假的礼盒-变小-0.5,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,921001=10000,,,,,120030,,,,,,,,,,,,,,,,,
20006,假的礼盒-空,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,921501=10000,,,,,120030,,,,,,,,,,,,,,,,,
20007,假的礼盒-变大1.75,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928701=10000,,,,,120030,,,,,,,,,,,,,,,,,
20008,假的礼盒-变大2,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928801=10000,,,,,120030,,,,,,,,,,,,,,,,,
20009,假的礼盒-变大2.25,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928901=10000,,,,,120030,,,,,,,,,,,,,,,,,
20010,假的礼盒-变大2.5,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,929001=10000,,,,,120030,,,,,,,,,,,,,,,,,
20011,假的礼盒-变小-0.2,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928301=10000,,,,,120030,,,,,,,,,,,,,,,,,
20012,假的礼盒-变小-0.3,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928401=10000,,,,,120030,,,,,,,,,,,,,,,,,
20013,假的礼盒-变小-0.6,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928501=10000,,,,,120030,,,,,,,,,,,,,,,,,
20014,假的礼盒-变小-0.8,公会宴会活动物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,,,1,-1,0,928601=10000,,,,,120030,,,,,,,,,,,,,,,,,
20021,公会宝箱,公会狩猎奖励物品,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,6200060,,1,-1,0,,,,,,120030,,,,,,,,,,,,51,,,,,
20022,公会宝箱,GVG攻城战胜利方在公会洒下的宝箱,0,0,,1001,,,0,300112,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1|3,8300160,,1,-1,0,,,,,,120030,,,,,,,,,,,,302,,,,,
200941,爆炸残骸,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200942,调查尸体,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,检视,检视中,2018,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200943,第一处可疑房屋,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200944,第二处可疑房屋,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200945,第三处可疑房屋,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200946,朝天菇,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200947,观察古娜,任务采集物,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,窥视,窥视中,2014,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200948,等待白女巫出现,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,等待,等待中,2014,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200949,蚂蚁储存液,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,1,采集,采集中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200950,可疑的痕迹,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,2,调查,调查中,2021,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200951,可疑的痕迹,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,2,调查,调查中,2021,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200952,可疑的痕迹,任务采集物,0,0,,,,,0,100011,1,0,1.5,,,,,1,1,调查,调查中,2014,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200953,束缚古娜,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,2,束缚,束缚中,2025,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200954,可疑点,任务采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,检查,检查中,2014,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200955,抱起古娜,任务采集物,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,抱起,抱起中,2015,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200956,传送次元波动,任务采集物,0,1,,,,,0,100011,1,0,4,1=1005090,,,,1,1,进入,进入中,2026,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,500059,,,,,,,,
200957,声音来源,吉芬的阴影,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200958,商人的馈赠,迷之商人,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,挖掘,挖掘中,2152,UI_main_Interactive_Mining.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200959,解除渔网,落难的公主,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,解网,解网中,2001,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200960,安葬同胞,兽人事变,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,安葬,安葬中,2001,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200961,黄兆晗任务通用采集物,通用采集物,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200962,鞠躬,光与暗的起点,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,鞠躬,敬礼中,2017,UI_main_Interactive_Fumo.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200963,救出巴雷蒙德,光与暗的起点,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,救援,救援中,2001,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200964,拾取秘密资料,光与暗的起点,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,翻寻,翻寻中,2015,UI_main_Interactive_Fumo.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200965,红伞孢子,光与暗的起点,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,捡拾,捡拾中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200966,仪式木柴,光与暗的起点,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200967,调查次元空间,光与暗的起点,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2025,UI_main_Interactive_Fumo.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200968,逮捕古娜,光与暗的起点,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,抓捕,抓捕中,2025,UI_main_Interactive_Operate.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200969,检查异状,恐怖笼罩的梦罗克,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,检查,检查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,1.30=0.00=0.14=267.56,
200970,朝天花,恐怖笼罩的梦罗克,0,1,,,,,0,200000,1,0,1.5,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200971,聆听死海卷轴,恐怖笼罩的梦罗克,0,0,,,,,0,100011,1,0,1.5,,,,,1,1.5,聆听,聆听中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.41=0.08=1.13=180.00,
200972,第一处可疑痕迹,恐怖笼罩的梦罗克,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200973,第二处可疑痕迹,恐怖笼罩的梦罗克,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200974,仪式残卷,恐怖笼罩的梦罗克,0,1,,,,,0,200009,2,0,1.5,,,,,1,3,拾取,拾取中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200975,诵读,恐怖笼罩的梦罗克,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,念诵,念诵中,2019,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.26=0.01=0.96=164.58,
200976,死海古卷,恐怖笼罩的梦罗克,0,1,,,,,0,200009,2,0,1.5,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200977,通关梦罗克恐怖袭击镜像,废弃掉暂时不用,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,通关,通关中,1005,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
200978,可疑位置,僵尸妖道,0,1,,,,,0,550056,1,0,1.5,,,,,1,3,检查,检查中,2151,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,-0.7=0.12=-0.33=93.18,
200979,妖道出没地,僵尸妖道,0,1,,,,,0,100011,1,0,1.5,,,,,1,5,等待,等待中,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
