ID,Type,Title,Description,Content,Duration,SpectatorSync,CountDown,BaseLevel,SubtitlesSend,NpcID,Pos,Scale,DelayTime,Repeat,SystemId
10110,22,,,你们这帮蠢货！！搞错目标了！,3,,,,,2=27532,0=0=0,1,,,
10111,22,,,我的绿宝石！！,3,,,,,2=27532,0=0=0,1,,,
10112,22,,,你能感受到我的痛苦吗！,3,,,,,2=27535,0=0=0,1,,,
10113,22,,,到底谁能够拯救我！,3,,,,,2=27539,0=0=0,1,,,
10114,22,,,既然你要选择挡路，那就连你一起干掉！,3,,,,,2=27540,0=0=0,1,,,
10115,22,,,我的赏金..就这样没了…,3,,,,,2=27540,0=0=0,1,,,
10116,26,,,将法阵的每个点都踩一遍,7200,1,,,,,,1,,,
10117,25,,,将法阵的每个点都踩一遍,2,1,,,,,,1,,,
10118,22,,,跟我一起下地狱吧！！,3,,,,,2=27539,0=0=0,1,,,
10119,25,,,激活绿宝石力量可以蛊惑犬妖喽喽！,3,,,,,,,1,,,
10120,22,,,就到此为止吧！我可没工夫再陪你玩下去了！,3,,,,,2=27501,0=0=0,1,,,
10121,22,,,总算胜利了！多亏了你的帮助！,3,,,,,2=27511,0=0=0,1,,,
10122,26,,,借助福金的力量，解除沉默！！,7200,1,,,,,,,,,
10123,26,,,借助宝妮的力量，破除诅咒！！,7200,1,,,,,,,,,
10124,26,,,巴雷蒙德的力量，对幻影分身有特殊的效果！！,7200,1,,,,,,,,,
10125,26,,,借助基德的力量，破除印记刺客的隐身！！,7200,1,,,,,,,,,
10126,22,,,可恶的冒险者！！居然能支撑到这个地步！,3,,,,,2=27550,0=0=0,1,,,
10127,22,,,成功了！感谢你的帮忙冒险者！,3,,,,,2=27556,0=0=0,1,,,
10128,23,,,背对迷幻之王，避免陷入黑暗！,4,,,,,,,,,,
10129,23,,,脚下将会出现剧毒之蛇，剧毒之蛇会石化面对它的人！,5,,,,,,,,,,
11001,23|61,,,{0}使用{1}召唤出了精英魔物，赶快去击杀获得奖励吧！,3,,,,,,,,,,
11002,23|61,,,{0}使用{1}召唤出了Mini魔物，赶快去击杀获得奖励吧！,3,,,,,,,,,,
11003,25,,,火元素会背向水的方向移动,4,1,,,,,,,,,
11004,26,,,火元素会背向水的方向移动,7200,1,,,,,,,,,
11005,22,,骑士,获得了火属性置换器，你的武器变成了火属性,5,,,,,1=15950,0=0=0,1,,,
11006,22,,服侍,你需要使用治愈术帮助圣殿骑士战胜暗黑祭祀,5,1,,,,1=15952,0=0=0,1,,,
11007,26,,,你需要使用治愈术帮助圣殿骑士战胜暗黑祭祀,7200,1,,,,,,,,,
11008,22,,刺客,使魔物中毒能够百分比削减魔物血量,5,1,,,,1=15953,0=0=0,1,,,
11009,26,,,使魔物中毒能够百分比削减魔物血量,7200,1,,,,,,,,,
11010,22,,法师,火属性技能能够对地属性魔物造成克制伤害,5,1,,,,1=15951,0=0=0,1,,,
11011,26,,,火属性技能能够对地属性魔物造成克制伤害,7200,1,,,,,,,,,
11012,22,,猎人,火灵箭矢对地属性魔物能造成更高伤害！,5,1,,,,1=15954,0=0=0,1,,,
11013,26,,,火灵箭矢对地属性魔物能造成更高伤害！,7200,1,,,,,,,,,
11014,25,,,首领进入虚空状态，召唤的魔物被激活！,5,1,,,,,,,,,
11015,22,,铁匠,获得了火属性置换器，你的武器变成了火属性,5,,,,,1=15955,0=0=0,1,,,
11016,22,,骑士,但愿你已经准备好了风属性置换器，否则这场试炼将会非常艰难,5,,,,,1=15950,0=0=0,1,,,
11017,22,,法师,灵活使用元素克制能够造成更高的伤害,5,,,,,1=15951,0=0=0,1,,,
11018,22,,服侍,击败试炼中的暗黑祭祀之影,5,,,,,1=15952,0=0=0,1,,,
11019,22,,双刀,但愿你已经准备好了水属性置换器，否则这场试炼将会非常艰难,5,,,,,1=15953,0=0=0,1,,,
11020,22,,拳刃,但愿你已经准备好了风属性置换器，否则这场试炼将会非常艰难,5,,,,,1=15953,0=0=0,1,,,
11021,22,,猎人,面对地属性魔物，要准备好充足的火灵箭矢,5,,,,,1=15954,0=0=0,1,,,
11022,22,,铁匠,但愿你已经准备好了火属性置换器，否则这场试炼将会非常艰难,5,,,,,1=15955,0=0=0,1,,,
11023,22,,,先让我看看你是不是有资格跟我交手！,5,,,,,2=28040,0=0=0,1,,,
11024,22,,,没想到你真的有些能耐，来分出个高下吧！！,5,,,,,2=28040,0=0=0,1,,,
11025,22,,,可恶！我居然会被这种家伙逼到这种地步！！,5,,,,,2=28040,0=0=0,1,,,
11026,22,,,只有弱者才会选择后退！,5,,,,,2=28040,0=0=0,1,,,
11027,1|51,,,勇士们请注意，5分钟后，中央的盐之桩即将爆发！,5,,,,,,,,,,
11028,25,,,勇士们请注意，5分钟后，中央的盐之桩即将爆发！,5,1,,,,,,,,,
11029,1|51,,,盐之桩发生爆发，5分钟内盐之桩周围会持续产生大块晶体！,5,,,,,,,,,,
11030,25,,,盐之桩发生爆发，5分钟内盐之桩周围会持续产生大块晶体！,5,1,,,,,,,,,
11031,22,,,勇士们，为了奥丁的荣耀！冲锋！,5,,,,,2=27624,0=0=0,1,,,
11032,22,,,这是和异教徒的战斗，用他们的血向芙蕾雅献祭！,5,,,,,2=27634,0=0=0,1,,,
11033,23,,,卢恩精英遭到进攻，请卢恩勇士们快速回防！,5,,,,,,,,,,
11034,23,,,教国精英遭到进攻，请教国勇士们快速回防！,5,,,,,,,,,,
11035,25,,,勇士们请注意，4分钟后，中央的盐之桩即将爆发！,5,1,,,,,,,,,
11036,25,,,勇士们请注意，3分钟后，中央的盐之桩即将爆发！,5,1,,,,,,,,,
11037,25,,,勇士们请注意，2分钟后，中央的盐之桩即将爆发！,5,1,,,,,,,,,
11038,25,,,勇士们请注意，1分钟后，中央的盐之桩即将爆发！,5,1,,,,,,,,,
11039,23,,,东方驻扎点的精英骑士遭到进攻，请卢恩勇士们回防！,5,,,,,,,,,,
11040,23,,,西北驻扎点的精英铁匠遭到进攻，请卢恩勇士们回防！,5,,,,,,,,,,
11041,23,,,中路的精英骑士遭到进攻，请卢恩勇士们回防！,5,,,,,,,,,,
11042,23,,,中路的精英铁匠遭到进攻，请卢恩勇士们回防！,5,,,,,,,,,,
11043,23,,,西方驻扎点的精英刺客遭到进攻，请教国勇士们回防！,5,,,,,,,,,,
11044,23,,,东南驻扎点的精英牧师遭到进攻，请教国勇士们回防！,5,,,,,,,,,,
11045,23,,,中路的精英刺客遭到进攻，请教国勇士们回防！,5,,,,,,,,,,
11046,23,,,中路的精英牧师遭到进攻，请教国勇士们回防！,5,,,,,,,,,,
11047,23,,,当心黑暗传送门召唤的自爆蝙蝠！！,4,,,,,,,,,,
11048,23,,,当心黑暗传送门召唤的自爆蝙蝠！！,4,,,,,,,,,,
11049,23,,,注意扯断德古拉的吸血链接！,4,,,,,,,,,,
11050,22,,,教国勇士们！5分钟内击杀敌方中路的精英骑士，将会受到芙蕾雅祝福，获得感应盐粒的力量！,6,,,,,2=27634,0=0=0,1,,,
11051,22,,,教国勇士们！5分钟内击杀敌方中路的精英铁匠，将会受到芙蕾雅祝福，获得感应盐粒的力量！,6,,,,,2=27634,0=0=0,1,,,
11052,22,,,卢恩勇士们！5分钟内击杀敌方中路的精英刺客，将会受到奥丁的祝福，获得感应盐粒的力量！,6,,,,,2=27624,0=0=0,1,,,
11053,22,,,卢恩勇士们！5分钟内击杀敌方中路的精英牧师，将会受到奥丁的祝福，获得感应盐粒的力量！,6,,,,,2=27624,0=0=0,1,,,
11054,25,,,请注意！地图东方和西方出现大量散落的盐之桩晶体！,5,,,,,,,,,,
11055,25,,,请注意！地图东方和西方出现大量散落的盐之桩晶体！,5,,,,,,,,,,
11056,25,,,请注意！地图西北和东南方向出现大量散落的盐之桩晶体！,5,,,,,,,,,,
11057,25,,,请注意！地图西北和东南方向出现大量散落的盐之桩晶体！,5,,,,,,,,,,
11058,26,,,卢恩中路的精英骑士正在他周围持续召唤能量晶体！5分钟内，击杀他将会进入双倍奖励时间。,30,,,,,,,,,,
11059,26,,,卢恩中路的精英铁匠正在他周围持续召唤能量晶体！5分钟内，击杀他将会进入双倍奖励时间。,30,,,,,,,,,,
11060,26,,,教国中路的精英刺客正在他周围持续召唤能量晶体！5分钟内，击杀他将会进入双倍奖励时间。,30,,,,,,,,,,
11061,26,,,教国中路的精英牧师正在他周围持续召唤能量晶体！5分钟内，击杀他将会进入双倍奖励时间。,30,,,,,,,,,,
11062,25,,,成功击杀敌方精英，进入祝福时间！,4,,,,,,,,,,
11063,22,,,嘶…是人类的味道…!,3,,,,,2=9439,0=0=0,1,,,
11064,22,,,毁灭..一切！,3,,,,,2=9442,0=0=0,1,,,
11065,22,,宝妮,在我完成仪式之前，就拜托你了！,5,,,,,2=9924,0=0=0,1,,,
11066,22,,宝妮,做的很好，仪式终于完成了！！,5,,,,,2=9924,0=0=0,1,,,
11067,22,,宝妮,通过裂隙出来的魔物越来越多了，冒险家坚持住！,5,,,,,2=9924,0=0=0,1,,,
53001,53,,,升到10级可以进行转职，想想都有点小激动呢~(>▽<)~,,,,,,,,,,,9001
53002,53,,,可以使用紧急治疗技能对自身进行恢复，前期非常实用~,,,,,,,,,,,102
53003,53,,,升级后，及时分配素质点可以提升能力，战胜更强大的魔物,,,,,,,,,,,102
53004,53,,,遇到危难时，可以通过使用装死技能脱离魔物的攻击~,,,,,,,,,,,102
53005,53,,,在设置中可以选择适合自己的画质和操作模式,,,,,,,,,,,107
53006,53,,,感到卡顿的时候可以在设置中适当降低画质，获得更流畅的游戏体验,,,,,,,,,,,
53007,53,,,在衣橱搭配自己钟爱的装扮，并不会影响属性，请不用担心呢,,,,,,,,,,,106
53008,53,,,职业等级提升后，可以分配对应的技能点，提升或者学习技能,,,,,,,,,,,102
53009,53,,,贤者回忆剧情模式首次通关后可以获得大量奖励，之后帮助他人通关也能获得助战奖励,,,,,,,,,,,5025
53010,53,,,更换装备时，装备助手可以将旧装备的精炼和附魔属性转移给新装备,,,,,,,,,,,3099
53011,53,,,更换装备时，可以在装备助手处附魔提炼，提炼后会返还一定比例的附魔材料,,,,,,,,,,,10810
53012,53,,,可以自由选择通过委托，任务，活动等方式提升等级,,,,,,,,,,,
53013,53,,,补给药水不足时，可以找各地的道具商人进行购买,,,,,,,,,,,101
53014,53,,,善用蝴蝶翅膀和苍蝇翅膀，可以提升地图探索、寻路时的效率,,,,,,,,,,,101
53015,53,,,使用道具马牌可以提高移动速度，可以在各地道具商人处购买,,,,,,,,,,,101
53016,53,,,善于利用元素的相生相克关系，能够事半功倍的提升练级效率,,,,,,,,,,,
53017,53,,,研究魔物的种族、体型等特性，使用合适的卡片和装备就能更加轻松的应付他们,,,,,,,,,,,9007
53018,53,,,使用2个手指可以放大和缩小镜头，选择适合自己喜欢的效果,,,,,,,,,,,
53019,53,,,前一天有未完成的挂机和委托时，会按照一定比例转化成祈福经验，次日完成日常任务时获得,,,,,,,,,,,153
53020,53,,,每周二、周四20:30“极限挑战”，可以组队挑战时间和难度的极限，获取丰富奖励,,,,,,,,,,,5140
53021,53,,,每周三21:30“擂台”，3人协同作战角逐擂台，获取丰富奖励,,,,,,,,,,,15002
53022,53,,,每周六12:50-14:30，20:50-22:30开启“战场”，10V10策略合作，获取丰富奖励,,,,,,,,,,,15001
53023,53,,,每周三时尚主编会出现在普隆德拉时装商店，通过考核的冒险者可以获得奖励，并有机会登上时尚周刊！,,,,,,,,,,,15010
53024,53,,,开启魔物驱逐祝福，将无视疲惫状态，击杀野外魔物仍可以掉落物品，但是不会获得经验哦！,,,,,,,,,,,5110
53025,53,,,时空任务每日12点-21点每隔3小时会刷新一次，和公会伙伴一起组队完成，获取丰富奖励,,,,,,,,,,,5130
53026,53,,,击败野外的Mini和精英怪会获得丰厚奖励，每天各有5次奖励上限，不要错过~,,,,,,,,,,,5100
53027,53,,,协助他人完成圣歌试炼、迷雾之森、贤者回忆、无限塔、极限挑战都可以获得助战奖励~,,,,,,,,,,,
53028,53,,,一些地区在雨后会长出果子，吉芬西部的狸猫商人愿意拿一些宝贝来换这些果子,,,,,,,,,,,
53029,53,,,乐园团每天都会发布各式各样的委托，冒险者可以挑选自己感兴趣的接取~,,,,,,,,,,,
53030,53,,,聊天设置中可以开启公会和队伍频道的快捷聊天，沟通将更加轻松,,,,,,,,,,,160
53031,53,,,波利精灵遍布在世界的各个角落，发现它们会有小惊喜~,,,,,,,,,,,11403
53032,53,,,角色无法行动时，可以在设置里面使用[脱离卡死],,,,,,,,,,,
53033,53,,,留意魔物图片上的等级角标，蓝色的为被动攻击，红色的为主动攻击,,,,,,,,,,,
53034,53,,,完成委托，集齐任意五大公会的纹章去兑换邀请函，就可以参加卢恩王国周末举办的主题派对啦,,,,,,,,,,,117
53035,53,,,野外战斗120分钟后会进入疲惫，将不再获得经验和材料，但仍能累计魔物研究进度和获得藏品奖励,,,,,,,,,,,5120
53036,53,,,不要忘了给佣兵和他的装备升级哦，这会大大增强他们的战斗能力,,,,,,,,,,,122
53037,53,,,蒸蟹螯的回复效果可以共享给当前佣兵，战斗时别忘了使用料理哦,,,,,,,,,,,122
53038,53,,,不用的装备可以去装备分解机分解掉获得碎片，碎片可用于抽取材料哦,,,,,,,,,,,3097
53039,53,,,天地树单人守卫战中达到一定成绩的冒险者，将会获得参加双人守卫战的资格！,,,,,,,,,,,5160
53040,53,,,60级可领取职业载具，除此之外还有很多可爱的特色载具哦,,,,,,,,,,,9006
53041,53,,,一些支线、地图、奇遇类任务不会推送到任务导航栏，可以通过观察地图标识或探索地图来接取,,,,,,,,,,,
53042,53,,,45级开启技能和属性的第二套天赋加点，可以无缝切换多种职业流派,,,,,,,,,,,146
53043,53,,,60级激活第二套装备方案，使用合适的装备方案，会让战斗更加得心应手,,,,,,,,,,,147
53044,53,,,戴绿色小豆芽的是萌新玩家，戴橘色枫叶的是回归玩家，帮助他们可获得更多协同之证哦,,,,,,,,,,,
53045,53,,,上交公会之心、纪念纹章和时空之证可以增加公会的组织力进度，用于解锁公会和个人的丰厚奖励,,,,,,,,,,,111
53046,53,,,皇室举办公会竞赛，参加公会狩猎、公会匹配赛和周末宴会筹备比赛，就能为公会争取竞赛积分哦,,,,,,,,,,,111
53047,53,,,商会中的稀有道具，每日12点、16点、20点刷新库存，冒险家们记得合理安排时间哦~,,,,,,,,,,,11001
53048,53,,,商会拍卖每日5:00刷新道具列表，20:00正式开始,,,,,,,,,,,11003
53049,53,,,击杀魔物可以提升魔物研究等级，快去魔物图鉴看看吧,,,,,,,,,,,11405
53050,53,,,珍藏称号会赠送精美贴纸，通过称号图鉴查看贴纸，可将已拥有的贴纸展示在名片上,,,,,,,,,,,11402
53051,53,,,同名装备更换，可以一键继承所有属性哦,,,,,,,,,,,3099
53052,53,,,对装备进行改造，可以大幅提升装备的基础属性！,,,,,,,,,,,10820
53053,53,,,随着等级的提升，会逐渐解锁更多大贤者回忆的章节剧情副本,,,,,,,,,,,5025
53054,53,,,每周完成赫尔海姆挑战玩法指定的周活跃次数，可在下周CD刷新时获取周活跃奖励,,,,,,,,,,,5022
53055,53,,,到达42级完成“统御之证”任务可以开启第二个佣兵栏位,,,,,,,,,,,122
53056,53,,,base经验用于升级角色等级，升级后可获得属性点分配；job经验用于升级职业等级，升级后可获得技能点分配~,,,,,,,,,,,
53057,53,,,背包中的“自动守护装置”，可以自动使用药水，可别忘了去查看使用呢,,,,,,,,,,,101
53058,53,,,快去贝鲁兹核心镶嵌齿轮吧，齿轮上携带的技能将为战斗提供更多的可能性！,,,,,,,,,,,10821
53059,53,,,凭借魔力晶石可以到时空商人处租赁与卡片具有相同效果的时空卡片,,,,,,,,,,,19007
53060,53,,,想要锻造更高级的装备？用图纸碎片兑换锻造装备所需的图纸吧,,,,,,,,,,,4100
53061,53,,,卡普拉小秘诀，神话配饰可与其他配饰发生感应，感应后继承它们的基础属性！,,,,,,,,,,,17004
54001,54,,,欢迎来到Ro仙境传说~,,,,,,,,,,,
54002,54,,,欢迎回到Ro仙境传说，米德加兹大陆发生了不少新鲜事呢~,,,,,,,,,,,
54003,54,,,欢迎回到Ro仙境传说，未知的冒险在等着你哦~,,,,,,,,,,,
54004,54,,,欢迎回到Ro仙境传说，今天乐园团会发布什么委托呢，快去看看吧~,,,,,,,,,,,
61001,61,,,{0}幸运地获得了一个宝贝！,,,,,,,,,,,
61002,61,,,{0}幸运地获得了一个宝贝！,,,,,,,,,,,
61003,61,,,{0}因为积极带队，获得了{1}的奖励。,,,,,1,,,,,,
62001,62,,,{0}加入了公会，热烈欢迎新的小伙伴～,,,,,,,,,,,
62002,62,,,公会宴会活动开始啦，大家可以双人组队到宴会专员处进行宴会筹备，有可能成为今天的主角哦~,,,,,1,,,,,,
62003,62,,,宴会筹备时间还剩2分钟，还没有参加的小伙伴赶紧组队前往了~,,,,,1,,,,,,
62004,62,,,筹备时间结束，正在准备中，3分钟后就可以品尝享用了~,,,,,1,,,,,,
62005,62,,,大家精心筹备的盛宴已经准备就绪，一起尽情享用吧~,,,,,1,,,,,,
62006,62,,,宴会圆满结束啦，大家一起共度了一个美好的夜晚^ ^，下次也要不见不散哦~,,,,,1,,,,,,
62007,62,,,<color=$$Blue$$>{0}</color>和<color=$$Blue$$>{1}</color>筹备的{2}道烹饪正在烹煮中，本轮品尝有概率获得{3}倍奖励哦~,,,,,1,,,,,,
62008,62,,,恭喜<color=$$Blue$$>{0}</color>参与宴会意外获得了{1}，运气也太好了(>▽<),,,,,1,,,,,,
62009,62,,,<color=$$Blue$$>{0}</color>对<color=$$Blue$$>{1}</color>做了一些不可描述的事，获得了爱神馈赠的奖励！,,,,,1,,,,,,
62010,62,,,<color=$$Blue$$>{0}</color>做了一个十分酷炫的姿势，变成了雕塑，大家快去围观啊~,,,,,1,,,,,,
62011,62,,,厉害了，<color=$$Blue$$>{0}</color>竟然找到了幸运宝箱，获得了本轮的幸运奖励！,,,,,1,,,,,,
62012,62,,,经过大家的共同努力，公会{0}等级提升到{1}级了！,,,,,,,,,,,
62013,62,,,{0}积极参与公会建设，捐赠补给物资，建筑升级加速了{1}分钟 <a href=AttenGuildBuild><color=$$Blue$$>【参与建设】</color></a>,,,,,,,,,,,
62014,62,,,{0}积极参与公会建设，慷慨捐献财物，建筑升级加速了{1}分钟 <a href=AttenGuildBuild><color=$$Blue$$>【参与建设】</color></a>,,,,,,,,,,,
62015,62,,,{0}交回了{1}个{2}，增加了{3}公会资金，为公会贡献了{4}组织力。,,,,,,,,,,,
62016,62,,,公会{0}开始升级了，公会建设离不开大家共同的努力哦~ <a href=AttenGuildBuild><color=$$Blue$$>【参与建设】</color></a>,,,,,,,,,,,
62017,62,,,公会内有神秘事件发生，大家可以到处看看，说不定有惊喜哦,,,,,1,,,,,,
62018,62,,,很遗憾由于没有宴会筹备有效成绩，宴会无法品尝烹饪,,,,,1,,,,,,
62019,62,,,大家精心筹备的{0}轮烹饪已经准备就绪，一起尽情享用吧~,,,,,1,,,,,,
62020,62,,,大家精心筹备的{0}轮烹饪已经品尝完毕，在线经验依然持续到活动结束哦~,,,,,1,,,,,,
62021,62,,,厉害了，恭喜{0}解锁了{1}成就,,,,,,,,,,,
62022,62,,,厉害了，恭喜{0}的{1}成就升至{2}阶！,,,,,,,,,,,
62023,62,,,{0}慷慨解囊，为公会华丽水晶购买了{1}研究经验，太感谢了。,,,,,,,,,,,
62024,62,,,恭喜<color=$$Blue$$>{0}</color>获得本轮的{1}倍奖励惊喜，真是太幸运了！,,,,,1,,,,,,
62025,62,,,爱神降临，找到缘分使者会有好运哦~,,,,,1,,,,,,
62026,62,,,<color=$$Blue$$>{0}</color>和<color=$$Blue$$>{1}</color>非常默契的完成了考验，获得了爱神馈赠的奖励！,,,,,1,,,,,,
62027,62,,,<color=$$Blue$$>{0}</color>和<color=$$Blue$$>{1}</color>完成了特别仪式，获得了爱神馈赠的奖励！,,,,,1,,,,,,
62028,62,,,有趣的奶油大乱斗玩法马上开始，大家准备好一展身手了嘛~,,,,,1,,,,,,
62029,62,,,奶油大乱斗玩法期间会变身厨师，可以使用技能攻击其他厨师，期间离开公会视为取消变身哦,,,,,,,,,,,
62030,62,,,<color=$$Blue$$>{0}</color>在乱斗玩法中表现出色，活到了最后，成为今晚的最佳食神！,,,,,1,,,,,,
62031,62,,,当前场景人数不足{0}人，无法触发奶油大乱斗事件。,,,,,1,,,,,,
62032,62,,,<color=$$Blue$$>{0}</color>在乱斗玩法中表现出色，技能命中最多，成为今晚的最佳食神！,,,,,1,,,,,,
62033,62,,,{0}对华丽水晶充能了{1}效果，<a href=GoToPray><color=$$Blue$$>【前往祈福】</color></a>,,,,,,,,,,,
62034,62,,,<color=$$Blue$$>{0}</color>打开公会礼盒意外获得{1}，运气真好！,,,,,,,,,,,
62035,62,,,周末宴会将举行公会间的宴会筹备比赛，希望大家踊跃参与，为公会取得更好的成绩！,,,,,1,,,,,,
62036,62,,,{0}和{1}出色完成宴会筹备比赛，获得{2}积分，公会的总积分提升到了{3}！,,,,,1,,,,,,
62037,62,,,宴会筹备比赛距离结束还有5分钟，本公会当前总积分{0}，排名第{1}，各位小伙伴继续加油哦~,,,,,1,,,,,,
62038,62,,,公会在本次宴会筹备比赛中获得第{0}名，获得了{1}公会排名积分，因此宴会后续时间的泡点奖励获得了{2}的加成。,,,,,1,,,,,,
