ID,Profession,RoleType,Professiontext,Lvmin,Lvmax,Paylv,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9
1804,600001,6102,战铁,95,99,3,11804,20027,30028,40001,50016,60016,70007,80017,90007
1805,600001,6102,战铁,100,104,3,11805,20030,30030,40001,50016,60016,70007,80017,90007
1806,600001,6102,战铁,105,109,3,11806,20033,30030,40001,50016,60016,70007,80017,90007
1807,600001,6102,战铁,110,114,3,11807,20036,30030,40001,50016,60016,70007,80017,90007
1808,600001,6102,战铁,115,119,3,11808,20039,30030,40001,50016,60016,70007,80017,90007
1809,600001,6102,战铁,120,124,3,11809,20040,30030,40001,50016,60016,70007,80017,90007
1810,600001,6102,战铁,125,129,3,11810,20040,30030,40001,50016,60016,70007,80017,90007
1811,600001,6102,战铁,130,134,3,11811,20040,30030,40001,50016,60016,70007,80017,90007
1812,600001,6102,战铁,135,139,3,11812,20040,30030,40001,50016,60016,70007,80017,90007
1813,600001,6102,战铁,140,144,3,11813,20040,30030,40001,50016,60016,70007,80017,90007
1814,600001,6102,战铁,145,149,3,11814,20040,30030,40001,50016,60016,70007,80017,90007
1815,600001,6102,战铁,150,154,3,11815,20040,30030,40001,50016,60016,70007,80017,90007
1816,600001,6102,战铁,155,159,3,11816,20040,30030,40001,50016,60016,70007,80017,90007
1817,600001,6102,战铁,160,164,3,11817,20040,30030,40001,50016,60016,70007,80017,90007
1818,600001,6102,战铁,165,169,3,11818,20040,30030,40001,50016,60016,70007,80017,90007
1819,600001,6102,战铁,170,174,3,11819,20040,30030,40001,50016,60016,70007,80017,90007
1820,600001,6102,战铁,175,179,3,11820,20040,30030,40001,50016,60016,70007,80017,90007
1821,600001,6102,战铁,180,184,3,11821,20040,30030,40001,50016,60016,70007,80017,90007
1822,600001,6102,战铁,185,189,3,11822,20040,30030,40001,50016,60016,70007,80017,90007
1823,600001,6102,战铁,190,194,3,11823,20040,30030,40001,50016,60016,70007,80017,90007
1824,600001,6102,战铁,195,199,3,11824,20040,30030,40001,50016,60016,70007,80017,90007
1825,600002,6000,制作,10,14,1,11825,,30001,40001,50017,60017,70007,80001,90007
1826,600002,6000,制作,15,19,1,11826,,30001,40001,50017,60017,70007,80001,90007
1827,600002,6000,制作,20,24,1,11827,,30001,40001,50017,60017,70007,80002,90007
1828,600002,6000,制作,25,29,1,11828,,30001,40001,50017,60017,70007,80003,90007
1829,600002,6000,制作,30,34,1,11829,,30001,40001,50017,60017,70007,80004,90007
1830,600002,6000,制作,35,39,1,11830,,30001,40001,50017,60017,70007,80005,90007
1831,600002,6101,制作,40,44,1,11831,,30001,40001,50017,60017,70007,80006,90007
1832,600002,6101,制作,45,49,1,11832,,30001,40001,50017,60017,70007,80007,90007
1833,600002,6101,制作,50,54,1,11833,,30003,40001,50017,60017,70007,80008,90007
1834,600002,6101,制作,55,59,1,11834,,30004,40001,50017,60017,70007,80009,90007
1835,600002,6101,制作,60,64,1,11835,,30005,40001,50017,60017,70007,80010,90007
1836,600002,6101,制作,65,69,1,11836,20002,30006,40001,50017,60017,70007,80011,90007
1837,600002,6102,制作,70,74,1,11837,20006,30008,40001,50017,60017,70007,80012,90007
1838,600002,6102,制作,75,79,1,11838,20009,30010,40001,50017,60017,70007,80013,90007
1839,600002,6102,制作,80,84,1,11839,20012,30012,40001,50017,60017,70007,80014,90007
1840,600002,6102,制作,85,89,1,11840,20015,30014,40001,50017,60017,70007,80015,90007
1841,600002,6102,制作,90,94,1,11841,20018,30017,40001,50017,60017,70007,80016,90007
1842,600002,6102,制作,95,99,1,11842,20021,30020,40001,50017,60017,70007,80017,90007
1843,600002,6102,制作,100,104,1,11843,20024,30023,40001,50017,60017,70007,80017,90007
1844,600002,6102,制作,105,109,1,11844,20027,30026,40001,50017,60017,70007,80017,90007
1845,600002,6102,制作,110,114,1,11845,20030,30030,40001,50017,60017,70007,80017,90007
1846,600002,6102,制作,115,119,1,11846,20033,30030,40001,50017,60017,70007,80017,90007
1847,600002,6102,制作,120,124,1,11847,20036,30030,40001,50017,60017,70007,80017,90007
1848,600002,6102,制作,125,129,1,11848,20039,30030,40001,50017,60017,70007,80017,90007
1849,600002,6102,制作,130,134,1,11849,20040,30030,40001,50017,60017,70007,80017,90007
1850,600002,6102,制作,135,139,1,11850,20040,30030,40001,50017,60017,70007,80017,90007
1851,600002,6102,制作,140,144,1,11851,20040,30030,40001,50017,60017,70007,80017,90007
1852,600002,6102,制作,145,149,1,11852,20040,30030,40001,50017,60017,70007,80017,90007
1853,600002,6102,制作,150,154,1,11853,20040,30030,40001,50017,60017,70007,80017,90007
1854,600002,6102,制作,155,159,1,11854,20040,30030,40001,50017,60017,70007,80017,90007
1855,600002,6102,制作,160,164,1,11855,20040,30030,40001,50017,60017,70007,80017,90007
1856,600002,6102,制作,165,169,1,11856,20040,30030,40001,50017,60017,70007,80017,90007
1857,600002,6102,制作,170,174,1,11857,20040,30030,40001,50017,60017,70007,80017,90007
1858,600002,6102,制作,175,179,1,11858,20040,30030,40001,50017,60017,70007,80017,90007
1859,600002,6102,制作,180,184,1,11859,20040,30030,40001,50017,60017,70007,80017,90007
1860,600002,6102,制作,185,189,1,11860,20040,30030,40001,50017,60017,70007,80017,90007
1861,600002,6102,制作,190,194,1,11861,20040,30030,40001,50017,60017,70007,80017,90007
1862,600002,6102,制作,195,199,1,11862,20040,30030,40001,50017,60017,70007,80017,90007
1863,600002,6000,制作,10,14,2,11863,,30001,40001,50017,60017,70007,80001,90007
1864,600002,6000,制作,15,19,2,11864,,30001,40001,50017,60017,70007,80001,90007
1865,600002,6000,制作,20,24,2,11865,,30001,40001,50017,60017,70007,80002,90007
1866,600002,6000,制作,25,29,2,11866,,30001,40001,50017,60017,70007,80003,90007
1867,600002,6000,制作,30,34,2,11867,,30001,40001,50017,60017,70007,80004,90007
1868,600002,6000,制作,35,39,2,11868,,30001,40001,50017,60017,70007,80005,90007
1869,600002,6101,制作,40,44,2,11869,,30001,40001,50017,60017,70007,80006,90007
1870,600002,6101,制作,45,49,2,11870,,30002,40001,50017,60017,70007,80007,90007
1871,600002,6101,制作,50,54,2,11871,,30004,40001,50017,60017,70007,80008,90007
1872,600002,6101,制作,55,59,2,11872,,30006,40001,50017,60017,70007,80009,90007
1873,600002,6101,制作,60,64,2,11873,,30007,40001,50017,60017,70007,80010,90007
1874,600002,6101,制作,65,69,2,11874,20002,30009,40001,50017,60017,70007,80011,90007
1875,600002,6102,制作,70,74,2,11875,20008,30012,40001,50017,60017,70007,80012,90007
1876,600002,6102,制作,75,79,2,11876,20011,30014,40001,50017,60017,70007,80013,90007
1877,600002,6102,制作,80,84,2,11877,20015,30017,40001,50017,60017,70007,80014,90007
1878,600002,6102,制作,85,89,2,11878,20018,30020,40001,50017,60017,70007,80015,90007
1879,600002,6102,制作,90,94,2,11879,20021,30024,40001,50017,60017,70007,80016,90007
1880,600002,6102,制作,95,99,2,11880,20024,30028,40001,50017,60017,70007,80017,90007
1881,600002,6102,制作,100,104,2,11881,20027,30030,40001,50017,60017,70007,80017,90007
1882,600002,6102,制作,105,109,2,11882,20030,30030,40001,50017,60017,70007,80017,90007
1883,600002,6102,制作,110,114,2,11883,20033,30030,40001,50017,60017,70007,80017,90007
1884,600002,6102,制作,115,119,2,11884,20036,30030,40001,50017,60017,70007,80017,90007
1885,600002,6102,制作,120,124,2,11885,20039,30030,40001,50017,60017,70007,80017,90007
1886,600002,6102,制作,125,129,2,11886,20040,30030,40001,50017,60017,70007,80017,90007
1887,600002,6102,制作,130,134,2,11887,20040,30030,40001,50017,60017,70007,80017,90007
1888,600002,6102,制作,135,139,2,11888,20040,30030,40001,50017,60017,70007,80017,90007
1889,600002,6102,制作,140,144,2,11889,20040,30030,40001,50017,60017,70007,80017,90007
1890,600002,6102,制作,145,149,2,11890,20040,30030,40001,50017,60017,70007,80017,90007
1891,600002,6102,制作,150,154,2,11891,20040,30030,40001,50017,60017,70007,80017,90007
1892,600002,6102,制作,155,159,2,11892,20040,30030,40001,50017,60017,70007,80017,90007
1893,600002,6102,制作,160,164,2,11893,20040,30030,40001,50017,60017,70007,80017,90007
1894,600002,6102,制作,165,169,2,11894,20040,30030,40001,50017,60017,70007,80017,90007
1895,600002,6102,制作,170,174,2,11895,20040,30030,40001,50017,60017,70007,80017,90007
1896,600002,6102,制作,175,179,2,11896,20040,30030,40001,50017,60017,70007,80017,90007
1897,600002,6102,制作,180,184,2,11897,20040,30030,40001,50017,60017,70007,80017,90007
1898,600002,6102,制作,185,189,2,11898,20040,30030,40001,50017,60017,70007,80017,90007
1899,600002,6102,制作,190,194,2,11899,20040,30030,40001,50017,60017,70007,80017,90007
1900,600002,6102,制作,195,199,2,11900,20040,30030,40001,50017,60017,70007,80017,90007
1901,600002,6000,制作,10,14,3,11901,,30001,40001,50017,60017,70007,80001,90007
1902,600002,6000,制作,15,19,3,11902,,30001,40001,50017,60017,70007,80001,90007
1903,600002,6000,制作,20,24,3,11903,,30001,40001,50017,60017,70007,80002,90007
1904,600002,6000,制作,25,29,3,11904,,30001,40001,50017,60017,70007,80003,90007
1905,600002,6000,制作,30,34,3,11905,,30001,40001,50017,60017,70007,80004,90007
1906,600002,6000,制作,35,39,3,11906,,30001,40001,50017,60017,70007,80005,90007
1907,600002,6101,制作,40,44,3,11907,,30001,40001,50017,60017,70007,80006,90007
1908,600002,6101,制作,45,49,3,11908,,30002,40001,50017,60017,70007,80007,90007
1909,600002,6101,制作,50,54,3,11909,,30004,40001,50017,60017,70007,80008,90007
1910,600002,6101,制作,55,59,3,11910,,30006,40001,50017,60017,70007,80009,90007
1911,600002,6101,制作,60,64,3,11911,,30007,40001,50017,60017,70007,80010,90007
1912,600002,6101,制作,65,69,3,11912,20003,30009,40001,50017,60017,70007,80011,90007
1913,600002,6102,制作,70,74,3,11913,20009,30012,40001,50017,60017,70007,80012,90007
1914,600002,6102,制作,75,79,3,11914,20014,30014,40001,50017,60017,70007,80013,90007
1915,600002,6102,制作,80,84,3,11915,20017,30017,40001,50017,60017,70007,80014,90007
1916,600002,6102,制作,85,89,3,11916,20021,30020,40001,50017,60017,70007,80015,90007
1917,600002,6102,制作,90,94,3,11917,20024,30024,40001,50017,60017,70007,80016,90007
1918,600002,6102,制作,95,99,3,11918,20027,30028,40001,50017,60017,70007,80017,90007
1919,600002,6102,制作,100,104,3,11919,20030,30030,40001,50017,60017,70007,80017,90007
1920,600002,6102,制作,105,109,3,11920,20033,30030,40001,50017,60017,70007,80017,90007
1921,600002,6102,制作,110,114,3,11921,20036,30030,40001,50017,60017,70007,80017,90007
1922,600002,6102,制作,115,119,3,11922,20039,30030,40001,50017,60017,70007,80017,90007
1923,600002,6102,制作,120,124,3,11923,20040,30030,40001,50017,60017,70007,80017,90007
1924,600002,6102,制作,125,129,3,11924,20040,30030,40001,50017,60017,70007,80017,90007
1925,600002,6102,制作,130,134,3,11925,20040,30030,40001,50017,60017,70007,80017,90007
1926,600002,6102,制作,135,139,3,11926,20040,30030,40001,50017,60017,70007,80017,90007
1927,600002,6102,制作,140,144,3,11927,20040,30030,40001,50017,60017,70007,80017,90007
1928,600002,6102,制作,145,149,3,11928,20040,30030,40001,50017,60017,70007,80017,90007
1929,600002,6102,制作,150,154,3,11929,20040,30030,40001,50017,60017,70007,80017,90007
1930,600002,6102,制作,155,159,3,11930,20040,30030,40001,50017,60017,70007,80017,90007
1931,600002,6102,制作,160,164,3,11931,20040,30030,40001,50017,60017,70007,80017,90007
1932,600002,6102,制作,165,169,3,11932,20040,30030,40001,50017,60017,70007,80017,90007
1933,600002,6102,制作,170,174,3,11933,20040,30030,40001,50017,60017,70007,80017,90007
1934,600002,6102,制作,175,179,3,11934,20040,30030,40001,50017,60017,70007,80017,90007
1935,600002,6102,制作,180,184,3,11935,20040,30030,40001,50017,60017,70007,80017,90007
1936,600002,6102,制作,185,189,3,11936,20040,30030,40001,50017,60017,70007,80017,90007
1937,600002,6102,制作,190,194,3,11937,20040,30030,40001,50017,60017,70007,80017,90007
1938,600002,6102,制作,195,199,3,11938,20040,30030,40001,50017,60017,70007,80017,90007
1939,600011,6000,投掷,10,14,1,11939,,30001,40001,50018,60018,70008,80001,90008
1940,600011,6000,投掷,15,19,1,11940,,30001,40001,50018,60018,70008,80001,90008
1941,600011,6000,投掷,20,24,1,11941,,30001,40001,50018,60018,70008,80002,90008
1942,600011,6000,投掷,25,29,1,11942,,30001,40001,50018,60018,70008,80003,90008
1943,600011,6000,投掷,30,34,1,11943,,30001,40001,50018,60018,70008,80004,90008
1944,600011,6000,投掷,35,39,1,11944,,30001,40001,50018,60018,70008,80005,90008
1945,600011,6201,投掷,40,44,1,11945,,30001,40001,50018,60018,70008,80006,90008
1946,600011,6201,投掷,45,49,1,11946,,30001,40001,50018,60018,70008,80007,90008
1947,600011,6201,投掷,50,54,1,11947,,30003,40001,50018,60018,70008,80008,90008
1948,600011,6201,投掷,55,59,1,11948,,30004,40001,50018,60018,70008,80009,90008
1949,600011,6201,投掷,60,64,1,11949,,30005,40001,50018,60018,70008,80010,90008
1950,600011,6201,投掷,65,69,1,11950,20002,30006,40001,50018,60018,70008,80011,90008
1951,600011,6202,投掷,70,74,1,11951,20006,30008,40001,50018,60018,70008,80012,90008
1952,600011,6202,投掷,75,79,1,11952,20009,30010,40001,50018,60018,70008,80013,90008
1953,600011,6202,投掷,80,84,1,11953,20012,30012,40001,50018,60018,70008,80014,90008
1954,600011,6202,投掷,85,89,1,11954,20015,30014,40001,50018,60018,70008,80015,90008
1955,600011,6202,投掷,90,94,1,11955,20018,30017,40001,50018,60018,70008,80016,90008
1956,600011,6202,投掷,95,99,1,11956,20021,30020,40001,50018,60018,70008,80017,90008
1957,600011,6202,投掷,100,104,1,11957,20024,30023,40001,50018,60018,70008,80017,90008
1958,600011,6202,投掷,105,109,1,11958,20027,30026,40001,50018,60018,70008,80017,90008
1959,600011,6202,投掷,110,114,1,11959,20030,30030,40001,50018,60018,70008,80017,90008
1960,600011,6202,投掷,115,119,1,11960,20033,30030,40001,50018,60018,70008,80017,90008
1961,600011,6202,投掷,120,124,1,11961,20036,30030,40001,50018,60018,70008,80017,90008
1962,600011,6202,投掷,125,129,1,11962,20039,30030,40001,50018,60018,70008,80017,90008
1963,600011,6202,投掷,130,134,1,11963,20040,30030,40001,50018,60018,70008,80017,90008
1964,600011,6202,投掷,135,139,1,11964,20040,30030,40001,50018,60018,70008,80017,90008
1965,600011,6202,投掷,140,144,1,11965,20040,30030,40001,50018,60018,70008,80017,90008
1966,600011,6202,投掷,145,149,1,11966,20040,30030,40001,50018,60018,70008,80017,90008
1967,600011,6202,投掷,150,154,1,11967,20040,30030,40001,50018,60018,70008,80017,90008
1968,600011,6202,投掷,155,159,1,11968,20040,30030,40001,50018,60018,70008,80017,90008
1969,600011,6202,投掷,160,164,1,11969,20040,30030,40001,50018,60018,70008,80017,90008
1970,600011,6202,投掷,165,169,1,11970,20040,30030,40001,50018,60018,70008,80017,90008
1971,600011,6202,投掷,170,174,1,11971,20040,30030,40001,50018,60018,70008,80017,90008
1972,600011,6202,投掷,175,179,1,11972,20040,30030,40001,50018,60018,70008,80017,90008
1973,600011,6202,投掷,180,184,1,11973,20040,30030,40001,50018,60018,70008,80017,90008
1974,600011,6202,投掷,185,189,1,11974,20040,30030,40001,50018,60018,70008,80017,90008
1975,600011,6202,投掷,190,194,1,11975,20040,30030,40001,50018,60018,70008,80017,90008
1976,600011,6202,投掷,195,199,1,11976,20040,30030,40001,50018,60018,70008,80017,90008
1977,600011,6000,投掷,10,14,2,11977,,30001,40001,50018,60018,70008,80001,90008
1978,600011,6000,投掷,15,19,2,11978,,30001,40001,50018,60018,70008,80001,90008
1979,600011,6000,投掷,20,24,2,11979,,30001,40001,50018,60018,70008,80002,90008
1980,600011,6000,投掷,25,29,2,11980,,30001,40001,50018,60018,70008,80003,90008
1981,600011,6000,投掷,30,34,2,11981,,30001,40001,50018,60018,70008,80004,90008
1982,600011,6000,投掷,35,39,2,11982,,30001,40001,50018,60018,70008,80005,90008
1983,600011,6201,投掷,40,44,2,11983,,30001,40001,50018,60018,70008,80006,90008
1984,600011,6201,投掷,45,49,2,11984,,30002,40001,50018,60018,70008,80007,90008
1985,600011,6201,投掷,50,54,2,11985,,30004,40001,50018,60018,70008,80008,90008
1986,600011,6201,投掷,55,59,2,11986,,30006,40001,50018,60018,70008,80009,90008
1987,600011,6201,投掷,60,64,2,11987,,30007,40001,50018,60018,70008,80010,90008
1988,600011,6201,投掷,65,69,2,11988,20002,30009,40001,50018,60018,70008,80011,90008
1989,600011,6202,投掷,70,74,2,11989,20008,30012,40001,50018,60018,70008,80012,90008
1990,600011,6202,投掷,75,79,2,11990,20011,30014,40001,50018,60018,70008,80013,90008
1991,600011,6202,投掷,80,84,2,11991,20015,30017,40001,50018,60018,70008,80014,90008
1992,600011,6202,投掷,85,89,2,11992,20018,30020,40001,50018,60018,70008,80015,90008
1993,600011,6202,投掷,90,94,2,11993,20021,30024,40001,50018,60018,70008,80016,90008
1994,600011,6202,投掷,95,99,2,11994,20024,30028,40001,50018,60018,70008,80017,90008
1995,600011,6202,投掷,100,104,2,11995,20027,30030,40001,50018,60018,70008,80017,90008
1996,600011,6202,投掷,105,109,2,11996,20030,30030,40001,50018,60018,70008,80017,90008
1997,600011,6202,投掷,110,114,2,11997,20033,30030,40001,50018,60018,70008,80017,90008
1998,600011,6202,投掷,115,119,2,11998,20036,30030,40001,50018,60018,70008,80017,90008
1999,600011,6202,投掷,120,124,2,11999,20039,30030,40001,50018,60018,70008,80017,90008
2000,600011,6202,投掷,125,129,2,12000,20040,30030,40001,50018,60018,70008,80017,90008
2001,600011,6202,投掷,130,134,2,12001,20040,30030,40001,50018,60018,70008,80017,90008
2002,600011,6202,投掷,135,139,2,12002,20040,30030,40001,50018,60018,70008,80017,90008
2003,600011,6202,投掷,140,144,2,12003,20040,30030,40001,50018,60018,70008,80017,90008
2004,600011,6202,投掷,145,149,2,12004,20040,30030,40001,50018,60018,70008,80017,90008
2005,600011,6202,投掷,150,154,2,12005,20040,30030,40001,50018,60018,70008,80017,90008
2006,600011,6202,投掷,155,159,2,12006,20040,30030,40001,50018,60018,70008,80017,90008
2007,600011,6202,投掷,160,164,2,12007,20040,30030,40001,50018,60018,70008,80017,90008
2008,600011,6202,投掷,165,169,2,12008,20040,30030,40001,50018,60018,70008,80017,90008
2009,600011,6202,投掷,170,174,2,12009,20040,30030,40001,50018,60018,70008,80017,90008
2010,600011,6202,投掷,175,179,2,12010,20040,30030,40001,50018,60018,70008,80017,90008
2011,600011,6202,投掷,180,184,2,12011,20040,30030,40001,50018,60018,70008,80017,90008
2012,600011,6202,投掷,185,189,2,12012,20040,30030,40001,50018,60018,70008,80017,90008
2013,600011,6202,投掷,190,194,2,12013,20040,30030,40001,50018,60018,70008,80017,90008
2014,600011,6202,投掷,195,199,2,12014,20040,30030,40001,50018,60018,70008,80017,90008
2015,600011,6000,投掷,10,14,3,12015,,30001,40001,50018,60018,70008,80001,90008
2016,600011,6000,投掷,15,19,3,12016,,30001,40001,50018,60018,70008,80001,90008
2017,600011,6000,投掷,20,24,3,12017,,30001,40001,50018,60018,70008,80002,90008
2018,600011,6000,投掷,25,29,3,12018,,30001,40001,50018,60018,70008,80003,90008
2019,600011,6000,投掷,30,34,3,12019,,30001,40001,50018,60018,70008,80004,90008
2020,600011,6000,投掷,35,39,3,12020,,30001,40001,50018,60018,70008,80005,90008
2021,600011,6201,投掷,40,44,3,12021,,30001,40001,50018,60018,70008,80006,90008
2022,600011,6201,投掷,45,49,3,12022,,30002,40001,50018,60018,70008,80007,90008
2023,600011,6201,投掷,50,54,3,12023,,30004,40001,50018,60018,70008,80008,90008
2024,600011,6201,投掷,55,59,3,12024,,30006,40001,50018,60018,70008,80009,90008
2025,600011,6201,投掷,60,64,3,12025,,30007,40001,50018,60018,70008,80010,90008
