ID,AwardId,ItemIds
5016,6380151,3011316|3024028|3024052|3024024|3021012|3020022|3011506|3011507|3011508
5017,6380152,3011316|3024028|3024052|3024024|3021012|3020022
5018,6380153,3011315|3024028|3024052|3024024|3021012|3020022
5019,6380154,3011316|3021010|2091312|3011505|3021012|3010133|3024053|3020022
5020,6380155,3011315|3021010|2091312|3011505|3021012|3010133|3024053|3020022
5021,6380161,62702149
5022,6380162,62702150
5023,6380163,62702151
5024,6380164,62702152
5025,6380165,62702153
5026,6380166,62702154
5027,6380167,62702155
5028,6380168,62702156
5029,6380169,62702157
5030,6380170,62702158
5031,6380171,62702159
5032,6380172,62702160
5033,6380173,62702161
5034,6380174,62702162
5035,6380175,62702163
5036,6380176,62702172
5037,6380177,62702173
5038,6380178,62702174
5039,6380179,62702175
5040,6380180,62702176
5041,6380181,62702177
5042,6380182,62702178
5043,6380183,62702179
5044,6380184,62702180
5045,6380185,62702181
5046,6380186,62702182
5047,6380187,62702183
5048,6380200,3011319|2091303|3024024|3010129|2032004
5049,6380201,3010133|2091303|3024024|3010129|2032004
5050,6380202,3010133|3011500|2091501|3024032|3020022|3024051
5051,6380203,3021010|3021004|2091303|3021001|3021012|3020022
5052,6380204,3011316|3011504|3010133|3010132|3010129|3010130|3020022|102
5053,6380205,3011315|3011504|3010133|3010132|3010129|3010130|3020022|102
5054,6380206,3011311|3011504|3010133|3010132|3010129|3010130|3020022|102
5055,6380207,2091178|3024028|3024024|3011513|3010133|3020010|2034006|3020022
5056,6380208,2040017|3024028|3024024|3011513|3010133|3020010|2034006|3020022
5057,6380209,3011322|1070224|3010132|40000010|2091517|3024053|3011514|3020022
5058,6380210,3011313|1070224|3010132|40000010|2091517|3024053|3011514|3020022
5059,6380211,3011310|1070224|3010132|40000010|2091517|3024053|3011514|3020022
5060,6380220,62702251
5061,6380221,62702252
5062,6380222,62702253
5063,6380223,62702254
5064,6380224,62702255
5065,6380225,62702256
5066,6380226,62702257
5067,6380227,62702258
5068,6380228,62702259
5069,6380230,3024024|2091303|2035012|2032003
5070,6380231,2151538|2091432|2091426|2033002|3020022
5071,6380232,2151538|3010132|2091431|2032004|3020022|2091200
5072,6380233,3026005|3026006|3024003|3024002|3024004|3024005|3020022|2032004
5073,6380234,2151530|3021012|3021010|3021009|2091431|2091432|3020022|2091200
5074,6380235,2151533|60660030|3024028|3010133|3010132|2032004|3024052
5075,6380236,2151538|2151530|3011513|3024005|2091303|3011403|3011404|2010017|3020022|2091217
5076,6380237,2034013|3010131|2091431|2050017|2151546|2151547|40000010|3020022|2091200
5077,6380238,2034011|3010131|2091431|2050017|2091312|2151547|40000010|3020022|2091200
5078,6380240,62702265
5079,6380241,62702266
5080,6380242,62702267
5081,6380243,62702268
5082,6380244,62702269
5083,6380245,62702270
5084,6380250,2035013|3021001|2010017|2010008|3020013
5085,6380251,3026006|3024003|3024005|3024004|3011403|3011404|3020022|2032004
5086,6380252,2151538|3010132|3021001|3021009|3021012|3021010|2032004
5087,6380253,2151533|3024032|60660030|3024028|2032004
5088,6380254,3010104|3010131|3011514|2050017|3020022|3010123|40000010|2032004
5089,6380255,2151547|2091432|2151538|3010132|2151533|3024028|3020022|3024053
5090,6380256,62702271
5091,6380257,62702272
5092,6380258,62702273
5093,6380259,103|104
5094,6380260,3020008|3020009
5095,6380261,3020005|3020006
5096,6380262,62702274
5097,6380263,1070190|3020016|3020017|3020003|3020015|3020025
5098,6380301,62702275
5099,6380302,62702276
5100,6380303,62702277
5101,6380304,62702278
5102,6380305,62702279
5103,6380306,62702280
5104,6380307,62702281
5105,6380311,2034202|2010008|3024004|2090003|2032004
5106,6380312,3026006|2032003|2032002|2051003|2032004
5107,6380313,2010008|2091426|2031004|2031016|3011513|2032004
5108,6380314,2034013|3027004|3020008|3020009|3020010|3020019|3020007|2032004
5109,6380315,3021001|3021004|3021009|3021010|3021012|2032004
5110,6380316,2034012|3027004|3020008|3020009|3020010|3020019|3020007|2032004
5111,6380317,3010133|3010132|2151538|3024003|3024005|3020022|2032004
5112,6380321,62702290
5113,6380322,62702291
5114,6380323,62702292
5115,6380324,62702293
5116,6380325,62702294
5117,6380326,62702295
5118,6380327,62702296
5119,6380328,62702297
5120,6380329,62702298
5121,6380330,62702299
5122,6380336,3011500|2050016|2091426|40000010|3020022|2032004
5123,6380337,3011501|2010008|2032003|2032002|2091440|3020022
5124,6380338,2034013|3022058|3022060|102|101|3020022
5125,6380339,2034011|3021001|3021009|102|101|3020022
5126,6380340,3024004|3024005|3024003|2091432|3020022
5127,6380341,2151540|3010132|2091619|3010133|3011513|3020022
5128,6380342,3010134|3011501|3024028|2034006|3020022|3024053|2091556
5129,6380343,2034029|3010104|2034013|3010131|3010133|3011513|102|101
5130,6380344,2034022|3010104|2034013|3010131|3010133|3011513|102|101
5131,6380345,2034021|3010104|2034012|3010131|3010133|3011513|102|101
5132,6380346,62702300
5133,6380347,62702301
5134,6380348,62702302
5135,6380349,1090048|3024025|3024053|60660040|60660010|3024028|3024029
5136,6380350,3020008|3020009|3010133|60660040
5137,6380351,60660040|3010133|3020015|3020025
5138,6419999,101|2010005
5139,6420000,3010107|2091166|60601009
5140,6420001,60640030
5141,6420002,3010107|2091166|60601009
5142,6420003,60640040
5143,6420004,60640030
5144,6420005,2040016|2034008|3022003|2091250
5145,6420006,1400201|1400301|2010003|2010005
5146,6420060,3024003|3024004|3024005
5147,6420061,3024002|3024004
5148,6420062,3010107|2091166|60601009
5149,6420063,3010107|2091166|60601009
5150,6420064,2040016|2034010|3022005|2091251
5151,6420065,3021001|3021011|3021010
5152,6420066,3021001|3021011
5153,6425000,60649997|60640041
5154,6420070,2040017|1400202|1400302
5155,6420071,3010107
5156,6420072,3024004|3024003
5157,6420073,3021001|3021011
5158,6420074,3010107|2091166
5159,6420075,3024004|3010107|3021001
5160,6420076,3010107|60601009
5161,6420080,2034010|1400201|1400301
5162,6420081,60640050|60640041|60640040
5163,6420082,3024004
5164,6420083,3021001|3021009
5165,6420084,2091265|60601009
5166,6420085,3021001|3021010|3021012
5167,6420086,2091265|2091166
5168,6420090,2034011|1400201|1400301
5169,6420091,60640050|60640041|60640040|60640030
5170,6420092,3011512|3022059|3022061
5171,6420093,3021001|3021009|3021010
5172,6420094,3010133|60601009
5173,6420095,60640030|3024029|3024028
5174,6420096,3021001|3021010|3021012
5175,6420097,3010133|2091166
5176,6425001,2091166|60601009
5177,6425002,2034008|3022003|2091250
5178,6425003,3020003|3020008
5179,6425004,3020004|3020009
5180,6425005,60640030
5181,6425006,2034008|1400201|1400301|2090023
5182,6425010,60649997|60640040|60640030
5183,6425011,2091166|3020008|3020009
5184,6425012,2091311|3023002
5185,6425013,60640040
5186,6425014,3010107|60601009
5187,6425015,2034008|1400201|1400301|2090044
5188,6425021,60640041|60640030
5189,6425022,3010107|2091166|3020010|3020007
5190,6425023,3021001|3021012|3021010|3021009
5191,6425024,3024004
5192,6425025,60640020|3024002
5193,6425026,3021001|3021009
5194,6425031,2034010|3022005|2091251|3020007|3020010
5195,6425032,3010107|60601009
5196,6425033,3024005|3024004|3024003
5197,6425034,3021001|3021009
5198,6425035,3010107
5199,6425036,2034010
5200,6425037,3020003|3020013
5201,6425038,3020005|3020013
5202,6425039,1029009|1029012|1029014|3024004
5203,6425041,3021001|3021009
5204,6425042,3010107|2091166
5205,6425043,3011012|3011403|3011404
5206,6425044,3010107
5207,6425045,3021001
5208,6425046,2034010
5209,6425047,3024005|3024004|3024003
5210,6425050,2034010
5211,6425051,2035015
5212,6425052,3010107|2090023|2090044
5213,6425053,3021001
5214,6425054,3021001|3021010|3021009
5215,6425055,3024004
5216,6425056,2034010|3022005|2091251
5217,6425057,3010107|2091166
5218,6425058,2091265|2091166|60601009
5219,6425059,3021001|3024004|2091265
5220,6425060,2091265
5221,6380352,62702303
5222,6380353,62702304
5223,6380354,62702305
5224,6380355,62702306
5225,6380356,62702307
5226,6380357,90210|90050|3024003|90070|2032004
5227,6380358,90210|3026005|3024003|3024002|2091166|2032004
5228,6380359,3021001|3021009|3021012|3021010|3021004
5229,6380360,60660040|3020008|3020009|2034030|2032004|90050|90070|3020022
5230,6380361,3024025|2151538|2050017|2091432|3024028|2151533|90050
5231,6380362,62702308
5232,6380363,62702309
5233,6380364,62702310
5234,6380365,62702311
5235,6380366,62702312
5236,6380367,62702313
5237,6380368,2091111|90050|90210|90070|3024004|3024005
5238,6380369,102|90212|2010008|3020022|60660040|3010131
5239,6380370,3021001|3021012|3021010|2091303|60660040|3020022
5240,6380371,3010133|3010132|2091166|2091619|3022058|3022060|3020022|2032004
5241,6380372,3024025|3024027|2034029|102|3011514|90212|2091556|3020022
5242,6380373,3024025|3024027|2034022|102|3011514|90212|2091556|3020022
5243,6380374,62702314
5244,6380375,62702315
5245,6380376,62702316
5246,6380377,104|102|3024025|2034013|3020022|2051003|2091557|3011513
5247,6380378,2091302|2091166|2034030|2010008|3010131|90212|101
5248,6380379,3020008|3020009|3011513|3021001|3021012|3021010|2034030|3024027
5249,6380380,62702317
5250,6380381,62702318
5251,6380382,62702319
5252,6380383,62702320
5253,6380384,62702321
5254,6380385,62702322
5255,6380386,90210|90050|100100|3021001|2032004
5256,6380387,3010133|40000010|2010008|2091166|90050|2032004
5257,6380388,3026006|3024003|3024004|3024005|3011403|3011404|2032004
5258,6380389,3022058|3022059|3022060|3022061|60660040|2032004
5259,6380390,2091165|3010131|2091303|2050017|3020022|40000010|2032004|2091807
5260,6380391,1070275|3024025|3024027|102|60660040|2032004|2091557
5261,6380392,62702323
5262,6380393,62702324
5263,6380394,62702325
5264,6380395,62702326
5265,6380396,62702327
5266,6380397,62702328
5267,6380398,62702329
5268,6380399,62702330
5269,6380400,2151538|2091432|2091426|2033002|3020022
5270,6380401,2151538|3010132|2091303|3020022|2034013|2032004
5271,6380402,3011500|3011501|2010008|2032003|2032002|102
5272,6380403,2151532|3021012|3021010|3021009|3011504|90050|3024003
5273,6380404,2034013|2151540|3010132|2091619|3011513|3020022
5274,6380405,3024025|3024027|3024028|60660040|3024052|3020022|3010131
5275,6380406,3024025|1100029|104|2091557|2034013|2032004|3020022|2151540|2034029
5276,6380407,3024025|1100029|104|2091557|2034013|2032004|3020022|2151540|2034022
5277,6380408,62702331
5278,6380409,2034012|2091432|2091312|2010008|60660040|2091303|2032003|2032002|2032004
5279,6380410,62702332
5280,6380411,62702333
5281,6380412,62702334
5282,6380413,62702335
5283,6380414,62702336
5284,6380415,62702337
5285,6380416,3011512|90120|2035002|3021001|2032004
5286,6380417,3011512|3010124|3021010|90100|2032004
5287,6380418,3011512|60660040|2151533|3024028|3024051|2032004
5288,6380419,2151538|3010132|3011513|2091619|2034006|2032004
5289,6380420,3022059|3022061|3010124|2034014|2080131|2032004|3020008|3020009
5290,6380421,2091865|3010131|2050017|2034014|3011512|3020022|3024025|3024027|1090070
5291,6380422,62702338
5292,6380423,62702339
5293,6380424,62702340
5294,6380425,62702341
5295,6380426,62702342
5296,6380427,62702343
5297,6380428,62702344
5298,6380429,2151530|2151538|3024003|2080131|2032004
5299,6380430,2151530|3021010|3021009|3021012|101|2032004
5300,6380431,60660040|2091501|3011512|3020022|2033002|2034014
5301,6380432,2151538|3011513|3010132|3020022|2080131|2032004|2034014
5302,6380433,2034014|2151540|3010132|3011513|3011504|3010131
5303,6380434,104|2034014|3024025|3024027|2091862|3020022|102|2091165|3024052
5304,6380435,2151532|2034014|2091415|2151540|2080131|3011512|3020022|2032004|2091557
5305,6380436,62702345
5306,6380437,62702346
5307,6380438,62702347
5308,6380439,62702348
5309,6380440,62702349
5310,6380441,62702350
5311,6380442,62702351
5312,6380443,62702352
5313,6380444,62702353
5314,6380445,62702354
5315,6380446,62702355
5316,6380447,2151538|2091432|2091426|2033002|3020022
5317,6380448,2151538|3010132|2080131|3020022|2034014|2032004|2091432
5318,6380449,2151538|3010132|2080131|3020022|2034013|2032004|2091432
5319,6380450,60660040|3011501|2010008|2032003|2032002|102
5320,6380451,2151532|3021012|3021010|3021009|3011504|90050|3024003|3020022
5321,6380452,2034014|2151540|3010132|2091619|3011513|3020022|2080131|2032004
5322,6380453,2034013|2151540|3010132|2091619|3011513|3020022|2080131|2032004
5323,6380454,3024025|3024027|2091861|60660040|3024052|3020022|3010131|2034014|2050017
5324,6380455,3024025|3024027|2091861|60660040|3024052|3020022|3010131|2034013|2050017
5325,6380456,3024025|3024027|2091806|2091557|2034014|2032004|91060|2151540|2091415
5326,6380457,3024025|3024027|2091806|2091557|2034013|2032004|3020022|2151540|2091415
5327,6380458,62702356
5328,6380459,62702357
5329,6380460,62702358
5330,6380461,62702359
5331,6380462,62702360
5332,6380463,62702361
5333,6380464,62702362
5334,6380465,62702363
5335,6380466,90050|90120|90130|3021001|2032004
5336,6380467,3011512|2091166|3021012|3021010|90100
5337,6380468,3026006|3024003|3024004|3024005|3011504|2032004
5338,6380469,3022059|3022061|2080131|3021012|3010124|2032004
5339,6380470,2034014|3021001|2080131|3010133|3011513|2091166|2032004|2091807
5340,6380471,2034013|3022059|2080131|3010133|3011513|2091166|2032004|2091807
5341,6380472,2034014|2091432|2050017|3020022|3024025|60660040|3024027|2032004|91060
5342,6380473,2034013|3010131|2050017|3020022|3024025|60660040|3024027|2032004|91060
5343,6380474,62702364
5344,6380475,2034010|2091432|3022005|2091311|2051003|2032003|2032002|102|2091303|2090051|1400202
5345,6380476,62702365
5346,6380477,2034012|2091432|2091312|3026005|2091302|3021009|3020007|3020010|2051003|2032004
5347,6380478,62702366
5348,6380479,2052003|2060100
5349,6380480,62702367
5350,6380481,62702368
5351,6380482,62702369
5352,6380483,62702370
5353,6380484,62702371
5354,6380485,62702372
5355,6380486,62702373
5356,6380487,62702374
5357,6380488,62702375
5358,6380489,62702376
5359,6380490,62702377
5360,6380491,2080131|3010131|90050|3010132|3020022
5361,6380492,3024024|3024028|3011501|3026005|2091432|3020022
5362,6380493,3010133|3010132|2034014|3020010|3020019|2052003
5363,6380494,3010133|3010132|2034013|3020010|3020019|2052003
5364,6380495,3024027|2034014|2151532|3021012|3021010|3021009|3020022
5365,6380496,3024027|2034013|2151532|3021012|3021010|3021009|3020022
5366,6380497,3024025|2151540|3010132|2091619|3011513|2052003|91070|3020022
5367,6380498,60660040|3024027|3024028|2034014|3024052|3020022|104|2050017|2080149
5368,6380499,60660040|3024027|3024028|2034013|3024052|3020022|104|2050017|2080149
5369,6380500,2034014|3024027|2052003|2091558|2151540|2080149|91060|3011513|2091415
5370,6380501,2034013|3024027|2052003|2091558|2151540|2080149|91060|3011513|2091415
5371,6380502,62702378
5372,6380503,62702379
5373,6380504,62702380
5374,6380505,62702381
5375,6380506,62702382
5376,6380507,62702383
5377,6380508,62702384
5378,6380509,62702385
5379,6380510,90050|90120|2050016|3021001|2032004
5380,6380511,3026006|3022058|3022060|3011513|90100
5381,6380512,60660040|3010133|3020008|3020009|2080131|2032004
5382,6380513,90210|2151533|3020013|3020014|3020015|2032004
5383,6380514,2034014|3024025|2151538|2080131|2091432|3024028|2151533|2032004
5384,6380515,2034013|3024025|2151538|2080131|2091432|3024028|2151533|2032004
5385,6380516,2034014|2050017|3020022|3024025|2151540|3010131|91060|2032004
5386,6380517,2034013|2050017|3020022|3024025|2151540|3010131|91060|2032004
5387,6380518,2080149|3010133|3011513|3020022|2032004
5388,6380519,2035015|2052003|2060100|2063002|2010008|3010131
5389,6380520,2080149|3010133|2091619|3010132|3011513|3020022|2032004
5390,6380521,3024025|3024027|3011512|2034014|91060|2080149|3020022|2052002
5391,6380522,2151540|2151532|3010132|3011513|3021012|3021010|101|3020022
5392,6380523,3024025|3024027|3024028|2080149|3024052|2052003|2091861|3020022|3010131
5393,6380524,3024027|2091415|2091806|2050017|91060|90110|2010008|3011504|3011513|2034014
5394,6380525,62702393
5395,6380526,62702394
5396,6380527,62702395
5397,6380528,62702396
5398,6380529,62702397
5399,6380530,62702398
5400,6380531,3022058|3022060|3021001|2032004
5401,6380532,3021001|3021010|3021012|3011513
5402,6380533,90050|30000005|2032004|30000006|3020022|2034014
5403,6380534,2080149|3010133|3010132|2091619|3011512|2032004
5404,6380535,3024027|3024025|3024028|91060|2010008|3011504|2035015|2052003
5405,6380536,2034014|3010131|3020022|2080149|2151540|2151532|3010132|3011513
5406,6380537,62702399
5407,6380538,62702400
5408,6380539,62702401
5409,6380540,2080150
5410,6380541,2080149
5411,6380542,3010131
5412,6380543,62702402
5413,6380544,62702403
5414,6380545,62702404
5415,6380546,62702405
5416,6380547,62702406
5417,6380548,1100067|90110|30000005|30000006|3021010|3021012|3020022|60640050
5418,6380549,2080150
5419,6380550,2080149
5420,6380551,1070340|2091302|3010133|3011513|2091166
5421,6380552,3010131|2052003
5422,6380553,62702407
5423,6380554,62702408
5424,6380555,62702409
5425,6380556,62702410
5426,6380557,62702411
5427,6380558,62702412
5428,6380559,62702413
5429,6380560,60640050|3010131|2080149|3020022|2091432|2091426
5430,6380561,2151538|3010132|3011513|3020022|2034014|2091432|2035015
5431,6380562,2080149|2052003|3020010|3020019|3020018|3024028|2032004
5432,6380563,90110|3024025|2052003|90050|91060|2080149|3020022|30000006
5433,6380564,2151540|3010132|3011513|2091619|3011504|3021012|3021010|3020022
5434,6380565,60640050|3024027|3024025|2080149|102|2052003|90110|3020022|3010131
