Id,GroupId,Notes,type,Name,Description,AttrId,AttrValue,AttrEnhanceValue,buffid,ValueWeight,AppearValue,GroupType,AttrRarity,
主键,宠物属性库ID,备注说明,类型。0为属性id，1为buffid,名称,描述,属性ID（类型为1时该字段不生效）,属性数值区间划分（类型为1时该字段不生效）,强化时属性提升值,Buffid，类型为1时该字段不生效,区间权重,出现权重,属性库类别,属性品质（1=橙色字体、2=紫色字体，0=默认字体；没配的用默认字体（即深蓝色））,备注
10853,2510,110级_武器_物理攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10854,2510,110级_武器_物理攻击_生命值,0,生命值,,392,442=588|808=808,,,90|5,250,1,,装备副属性
10855,2511,110级_武器_魔法攻击_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10856,2511,110级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|5,500,1,2,装备副属性
10857,2511,110级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10858,2511,110级_武器_魔法攻击_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,250,1,,装备副属性
10859,2511,110级_武器_魔法攻击_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,250,1,,装备副属性
10860,2511,110级_武器_魔法攻击_蓝量,0,魔法值,,395,37=49|68=68,,,90|5,250,1,,装备副属性
10861,2511,110级_武器_魔法攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10862,2511,110级_武器_魔法攻击_生命值,0,生命值,,392,442=588|808=808,,,90|5,250,1,,装备副属性
10863,2512,110级_身_生命_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10864,2512,110级_身_生命_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10865,2512,110级_身_生命_物理攻击,0,物理攻击,,393,98=131|180=180,,,90|5,250,1,,装备副属性
10866,2512,110级_身_生命_魔法攻击,0,魔法攻击,,394,98=131|180=180,,,90|5,250,1,,装备副属性
10867,2512,110级_身_生命_生命值,0,生命值,,392,442=588|808=808,,,90|5,500,1,,装备副属性
10868,2512,110级_身_生命_生命值,0,生命值,,401,610=810|1120=1120,,,90|5,500,1,2,装备副属性
10869,2512,110级_身_生命_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,500,1,,装备副属性
10870,2512,110级_身_生命_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,500,1,,装备副属性
10871,2513,110级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10872,2513,110级_头_攻击向_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|5,500,1,2,装备副属性
10873,2513,110级_头_攻击向_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10874,2513,110级_头_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,250,1,,装备副属性
10875,2513,110级_头_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,250,1,,装备副属性
10876,2513,110级_头_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|5,250,1,,装备副属性
10877,2513,110级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10878,2513,110级_头_攻击向_生命值,0,生命值,,392,442=588|808=808,,,90|5,250,1,,装备副属性
10879,2514,110级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10880,2514,110级_头_攻击向_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|5,500,1,2,装备副属性
10881,2514,110级_头_攻击向_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10882,2514,110级_头_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,250,1,,装备副属性
10883,2514,110级_头_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,250,1,,装备副属性
10884,2514,110级_头_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|5,250,1,,装备副属性
10885,2514,110级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10886,2514,110级_头_攻击向_生命值,0,生命值,,392,442=588|808=808,,,90|5,250,1,,装备副属性
10887,2515,110级_足/尾_防御向_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10888,2515,110级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|5,250,1,2,装备副属性
10889,2515,110级_足/尾_防御向_物理攻击,0,物理攻击,,393,98=131|180=180,,,90|5,250,1,,装备副属性
10890,2515,110级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,98=131|180=180,,,90|5,250,1,,装备副属性
10891,2515,110级_足/尾_防御向_生命值,0,生命值,,392,442=588|808=808,,,90|5,500,1,,装备副属性
10892,2515,110级_足/尾_防御向_生命值,0,生命值,,401,610=810|1120=1120,,,90|5,500,1,2,装备副属性
10893,2515,110级_足/尾_防御向_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,500,1,,装备副属性
10894,2515,110级_足/尾_防御向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,500,1,,装备副属性
10895,2516,110级_饰品_攻击向_攻击速度%,0,攻击速度,,71,410=540|750=750,,,90|5,100,1,2,装备副属性
10896,2516,110级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,410=540|750=750,,,90|5,100,1,2,装备副属性
10897,2516,110级_饰品_攻击向_物伤加成%,0,物理伤害,,65,410=540|750=750,,,90|5,400,1,1,装备副属性
10898,2516,110级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,410=540|750=750,,,90|5,400,1,1,装备副属性
10899,2516,110级_饰品_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|5,250,1,,装备副属性
10900,2516,110级_饰品_攻击向_生命值,0,生命值,,401,610=810|1120=1120,,,90|5,250,1,2,装备副属性
10901,2516,110级_饰品_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,250,1,,装备副属性
10902,2516,110级_饰品_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,250,1,,装备副属性
10903,2517,110级_饰品_攻击向_攻击速度%,0,攻击速度,,71,410=540|750=750,,,90|5,100,1,2,装备副属性
10904,2517,110级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,410=540|750=750,,,90|5,100,1,2,装备副属性
10905,2517,110级_饰品_攻击向_物伤加成%,0,物理伤害,,65,410=540|750=750,,,90|5,400,1,1,装备副属性
10906,2517,110级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,410=540|750=750,,,90|5,400,1,1,装备副属性
10907,2517,110级_饰品_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|5,250,1,,装备副属性
10908,2517,110级_饰品_攻击向_生命值,0,生命值,,401,610=810|1120=1120,,,90|5,250,1,2,装备副属性
10909,2517,110级_饰品_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,250,1,,装备副属性
10910,2517,110级_饰品_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,250,1,,装备副属性
10911,2518,110级_饰品_防御向_攻击速度%,0,攻击速度,,71,410=540|750=750,,,90|5,100,1,2,装备副属性
10912,2518,110级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,410=540|750=750,,,90|5,100,1,2,装备副属性
10913,2518,110级_饰品_防御向_物伤加成%,0,物理伤害,,65,410=540|750=750,,,90|5,400,1,1,装备副属性
10914,2518,110级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,410=540|750=750,,,90|5,400,1,1,装备副属性
10915,2518,110级_饰品_防御向_蓝量,0,魔法值,,395,37=49|68=68,,,90|5,250,1,,装备副属性
10916,2518,110级_饰品_防御向_生命值,0,生命值,,401,610=810|1120=1120,,,90|5,250,1,2,装备副属性
10917,2518,110级_饰品_防御向_物理防御,0,物理防御,,396,37=49|68=68,,,90|5,250,1,,装备副属性
10918,2518,110级_饰品_防御向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|5,250,1,,装备副属性
10919,2610,120级_武器_物理攻击_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10920,2610,120级_武器_物理攻击_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|5,500,1,2,装备副属性
10921,2610,120级_武器_物理攻击_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10922,2610,120级_武器_物理攻击_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10923,2610,120级_武器_物理攻击_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
10924,2610,120级_武器_物理攻击_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10925,2610,120级_武器_物理攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10926,2610,120级_武器_物理攻击_生命值,0,生命值,,392,486=648|892=892,,,90|5,250,1,,装备副属性
10927,2611,120级_武器_魔法攻击_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10928,2611,120级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|5,500,1,2,装备副属性
10929,2611,120级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10930,2611,120级_武器_魔法攻击_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10931,2611,120级_武器_魔法攻击_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
10932,2611,120级_武器_魔法攻击_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10933,2611,120级_武器_魔法攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10934,2611,120级_武器_魔法攻击_生命值,0,生命值,,392,486=648|892=892,,,90|5,250,1,,装备副属性
10935,2612,120级_身_生命_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10936,2612,120级_身_生命_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10937,2612,120级_身_生命_物理攻击,0,物理攻击,,393,108=144|198=198,,,90|5,250,1,,装备副属性
10938,2612,120级_身_生命_魔法攻击,0,魔法攻击,,394,108=144|198=198,,,90|5,250,1,,装备副属性
10939,2612,120级_身_生命_生命值,0,生命值,,392,486=648|892=892,,,90|5,500,1,,装备副属性
10940,2612,120级_身_生命_生命值,0,生命值,,401,680=900|1240=1240,,,90|5,500,1,2,装备副属性
10941,2612,120级_身_生命_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,500,1,,装备副属性
10942,2612,120级_身_生命_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,500,1,,装备副属性
10943,2613,120级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10944,2613,120级_头_攻击向_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|5,500,1,2,装备副属性
10945,2613,120级_头_攻击向_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10946,2613,120级_头_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10947,2613,120级_头_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
10948,2613,120级_头_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10949,2613,120级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10950,2613,120级_头_攻击向_生命值,0,生命值,,392,486=648|892=892,,,90|5,250,1,,装备副属性
10951,2614,120级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|5,500,1,2,装备副属性
10952,2614,120级_头_攻击向_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|5,500,1,2,装备副属性
10953,2614,120级_头_攻击向_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10954,2614,120级_头_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10955,2614,120级_头_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
10956,2614,120级_头_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10957,2614,120级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|5,250,1,2,装备副属性
10958,2614,120级_头_攻击向_生命值,0,生命值,,392,486=648|892=892,,,90|5,250,1,,装备副属性
10959,2615,120级_足/尾_防御向_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10960,2615,120级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|5,250,1,2,装备副属性
10961,2615,120级_足/尾_防御向_物理攻击,0,物理攻击,,393,108=144|198=198,,,90|5,250,1,,装备副属性
10962,2615,120级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,108=144|198=198,,,90|5,250,1,,装备副属性
10963,2615,120级_足/尾_防御向_生命值,0,生命值,,392,486=648|892=892,,,90|5,500,1,,装备副属性
10964,2615,120级_足/尾_防御向_生命值,0,生命值,,401,680=900|1240=1240,,,90|5,500,1,2,装备副属性
10965,2615,120级_足/尾_防御向_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,500,1,,装备副属性
10966,2615,120级_足/尾_防御向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,500,1,,装备副属性
10967,2616,120级_饰品_攻击向_攻击速度%,0,攻击速度,,71,450=600|830=830,,,90|5,100,1,2,装备副属性
10968,2616,120级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,450=600|830=830,,,90|5,100,1,2,装备副属性
10969,2616,120级_饰品_攻击向_物伤加成%,0,物理伤害,,65,450=600|830=830,,,90|5,400,1,1,装备副属性
10970,2616,120级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,450=600|830=830,,,90|5,400,1,1,装备副属性
10971,2616,120级_饰品_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10972,2616,120级_饰品_攻击向_生命值,0,生命值,,401,680=900|1240=1240,,,90|5,250,1,2,装备副属性
10973,2616,120级_饰品_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10974,2616,120级_饰品_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
10975,2617,120级_饰品_攻击向_攻击速度%,0,攻击速度,,71,450=600|830=830,,,90|5,100,1,2,装备副属性
10976,2617,120级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,450=600|830=830,,,90|5,100,1,2,装备副属性
10977,2617,120级_饰品_攻击向_物伤加成%,0,物理伤害,,65,450=600|830=830,,,90|5,400,1,1,装备副属性
10978,2617,120级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,450=600|830=830,,,90|5,400,1,1,装备副属性
10979,2617,120级_饰品_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10980,2617,120级_饰品_攻击向_生命值,0,生命值,,401,680=900|1240=1240,,,90|5,250,1,2,装备副属性
10981,2617,120级_饰品_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10982,2617,120级_饰品_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
10983,2618,120级_饰品_防御向_攻击速度%,0,攻击速度,,71,450=600|830=830,,,90|5,100,1,2,装备副属性
10984,2618,120级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,450=600|830=830,,,90|5,100,1,2,装备副属性
10985,2618,120级_饰品_防御向_物伤加成%,0,物理伤害,,65,450=600|830=830,,,90|5,400,1,1,装备副属性
10986,2618,120级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,450=600|830=830,,,90|5,400,1,1,装备副属性
10987,2618,120级_饰品_防御向_蓝量,0,魔法值,,395,41=54|74=74,,,90|5,250,1,,装备副属性
10988,2618,120级_饰品_防御向_生命值,0,生命值,,401,680=900|1240=1240,,,90|5,250,1,2,装备副属性
10989,2618,120级_饰品_防御向_物理防御,0,物理防御,,396,41=54|74=74,,,90|5,250,1,,装备副属性
10990,2618,120级_饰品_防御向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|5,250,1,,装备副属性
20559,2120,40级_武器_物理攻击_暴击,0,暴击,,55,2=2|3=3,,,90|10,0,1,2,装备副属性
20560,2120,40级_武器_物理攻击_暴伤%,0,暴击伤害,,59,130=180|240=240,,,90|10,500,1,2,装备副属性
20561,2120,40级_武器_物理攻击_物理攻击,0,物理攻击,,402,260=350|490=490,,,90|10,250,1,2,装备副属性
20562,2120,40级_武器_物理攻击_物理防御,0,物理防御,,396,13=17|23=23,,,90|10,250,1,,装备副属性
20563,2120,40级_武器_物理攻击_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|10,250,1,,装备副属性
20564,2120,40级_武器_物理攻击_蓝量,0,魔法值,,395,13=17|23=23,,,90|10,250,1,,装备副属性
20565,2120,40级_武器_物理攻击_暴击防护,0,暴击防护,,57,2=2|3=3,,,90|10,0,1,2,装备副属性
20566,2120,40级_武器_物理攻击_生命值,0,生命值,,392,144=192|264=264,,,90|10,250,1,,装备副属性
20567,2121,40级_武器_魔法攻击_暴击,0,暴击,,55,2=2|3=3,,,90|10,0,1,2,装备副属性
20568,2121,40级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,130=180|240=240,,,90|10,500,1,2,装备副属性
20569,2121,40级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,260=350|490=490,,,90|10,250,1,2,装备副属性
20570,2121,40级_武器_魔法攻击_物理防御,0,物理防御,,396,13=17|23=23,,,90|10,250,1,,装备副属性
20571,2121,40级_武器_魔法攻击_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|10,250,1,,装备副属性
20572,2121,40级_武器_魔法攻击_蓝量,0,魔法值,,395,13=17|23=23,,,90|10,250,1,,装备副属性
20573,2121,40级_武器_魔法攻击_暴击防护,0,暴击防护,,57,2=2|3=3,,,90|10,0,1,2,装备副属性
20574,2121,40级_武器_魔法攻击_生命值,0,生命值,,392,144=192|264=264,,,90|10,250,1,,装备副属性
20575,2122,40级_身_生命_物理攻击,0,物理攻击,,402,260=350|490=490,,,90|10,250,1,2,装备副属性
20576,2122,40级_身_生命_魔法攻击,0,魔法攻击,,403,260=350|490=490,,,90|10,250,1,2,装备副属性
20577,2122,40级_身_生命_物理攻击,0,物理攻击,,393,32=43|59=59,,,90|10,250,1,,装备副属性
20578,2122,40级_身_生命_魔法攻击,0,魔法攻击,,394,32=43|59=59,,,90|10,250,1,,装备副属性
20579,2122,40级_身_生命_生命值,0,生命值,,392,144=192|264=264,,,90|10,500,1,,装备副属性
20580,2122,40级_身_生命_生命值,0,生命值,,401,200=270|360=360,,,90|10,500,1,2,装备副属性
20581,2122,40级_身_生命_物理防御,0,物理防御,,396,13=17|23=23,,,90|10,500,1,,装备副属性
20582,2122,40级_身_生命_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|10,500,1,,装备副属性
20583,2123,40级_头_攻击向_暴击,0,暴击,,55,2=2|3=3,,,90|10,0,1,2,装备副属性
20584,2123,40级_头_攻击向_暴伤%,0,暴击伤害,,59,130=180|240=240,,,90|10,500,1,2,装备副属性
20585,2123,40级_头_攻击向_物理攻击,0,物理攻击,,402,260=350|490=490,,,90|10,250,1,2,装备副属性
20586,2123,40级_头_攻击向_物理防御,0,物理防御,,396,13=17|23=23,,,90|10,250,1,,装备副属性
20587,2123,40级_头_攻击向_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|10,250,1,,装备副属性
20588,2123,40级_头_攻击向_蓝量,0,魔法值,,395,13=17|23=23,,,90|10,250,1,,装备副属性
20589,2123,40级_头_攻击向_暴击防护,0,暴击防护,,57,2=2|3=3,,,90|10,0,1,2,装备副属性
20590,2123,40级_头_攻击向_生命值,0,生命值,,392,144=192|264=264,,,90|10,250,1,,装备副属性
20591,2124,40级_头_攻击向_暴击,0,暴击,,55,2=2|3=3,,,90|10,0,1,2,装备副属性
20592,2124,40级_头_攻击向_暴伤%,0,暴击伤害,,59,130=180|240=240,,,90|10,500,1,2,装备副属性
20593,2124,40级_头_攻击向_魔法攻击,0,魔法攻击,,403,260=350|490=490,,,90|10,250,1,2,装备副属性
20594,2124,40级_头_攻击向_物理防御,0,物理防御,,396,13=17|23=23,,,90|10,250,1,,装备副属性
20595,2124,40级_头_攻击向_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|10,250,1,,装备副属性
20596,2124,40级_头_攻击向_蓝量,0,魔法值,,395,13=17|23=23,,,90|10,250,1,,装备副属性
20597,2124,40级_头_攻击向_暴击防护,0,暴击防护,,57,2=2|3=3,,,90|10,0,1,2,装备副属性
20598,2124,40级_头_攻击向_生命值,0,生命值,,392,144=192|264=264,,,90|10,250,1,,装备副属性
20599,2125,40级_足/尾_防御向_物理攻击,0,物理攻击,,402,260=350|490=490,,,90|10,250,1,2,装备副属性
20600,2125,40级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,260=350|490=490,,,90|10,250,1,2,装备副属性
20601,2125,40级_足/尾_防御向_物理攻击,0,物理攻击,,393,32=43|59=59,,,90|10,250,1,,装备副属性
20602,2125,40级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,32=43|59=59,,,90|10,250,1,,装备副属性
